Date,LQQ3_Price,Target_Allocation,Actual_Allocation,Cash,Shares,Portfolio_Value,Trade_Type,Trade_Amount,Signal_Count,MACD_Bullish,SMA_Bullish,Daily_Return,Cumulative_Return,BuyHold_Value,BuyHold_Return
2015-06-15,1242.050048828125,1.0,1.0,0.0,144.29412586585363,179220.52607729513,HOLD,0.0,1.0,0.0,1.0,-0.014217819384060082,225.8555019587184,227915.82170805705,314.39240310555823
2015-06-16,1261.302001953125,1.0,1.0,0.0,144.29412586585363,181998.4698246774,HOLD,0.0,1.0,0.0,1.0,0.015500142802751249,230.9063087721407,231448.5494915383,320.81554453006964
2015-06-17,1272.4010009765625,1.0,1.0,0.0,144.29412586585363,183599.99018675025,HOLD,0.0,1.0,0.0,1.0,0.00879963641241388,233.81816397590956,233485.21257524446,324.51856831862625
2015-06-18,1326.030029296875,1.0,1.0,0.0,144.29412586585363,191338.34394926485,HOLD,0.0,1.0,0.0,1.0,0.04214789856275836,247.88789808957245,243326.12363076996,342.41113387412724
2015-06-19,1309.7879638671875,1.0,1.0,0.0,144.29412586585363,188994.7093158321,HOLD,0.0,2.0,1.0,1.0,-0.01224864073274401,243.6267442106038,240345.7093615254,336.99219883913713
2015-06-22,1336.2340087890625,1.0,1.0,0.0,144.29412586585363,192810.71825044314,HOLD,0.0,2.0,1.0,1.0,0.020191088673461532,250.56494227353298,245198.55089152997,345.8155470755091
2015-06-23,1340.31103515625,1.0,1.0,0.0,144.29412586585363,193399.0092062285,HOLD,0.0,2.0,1.0,1.0,0.0030511320175741208,251.63456219314276,245946.68404081784,347.1757891651233
2015-06-24,1318.9420166015625,1.0,1.0,0.0,144.29412586585363,190315.58535326866,HOLD,0.0,2.0,1.0,1.0,-0.01594332807399179,246.02833700594303,242025.47536844472,340.0463188517176
2015-06-25,1309.613037109375,1.0,1.0,0.0,144.29412586585363,188969.468412223,HOLD,0.0,2.0,1.0,1.0,-0.007073077796266425,243.5808516585873,240313.61035248532,336.93383700451875
2015-06-26,1283.8260498046875,1.0,1.0,0.0,144.29412586585363,185248.55762037926,HOLD,0.0,2.0,1.0,1.0,-0.019690539551748376,236.8155593097805,235581.70570301625,328.33037400548403
2015-06-29,1194.2769775390625,1.0,1.0,0.0,144.29412586585363,172327.15251571275,HOLD,0.0,1.0,0.0,1.0,-0.06975171774965028,213.32209548311408,219149.4770598383,298.45359465425145
2015-06-30,1208.116943359375,1.0,1.0,0.0,144.29412586585363,174324.17828576802,HOLD,0.0,1.0,0.0,1.0,0.011588572902770933,216.95305142866914,221689.1067513504,303.0711031842735
2015-07-01,1235.3509521484375,1.0,1.0,0.0,144.29412586585363,178253.88577780875,HOLD,0.0,1.0,0.0,1.0,0.0225425269786661,224.09797414147044,226686.53942116912,312.15734440212566
2015-07-02,1238.779052734375,1.0,1.0,0.0,144.29412586585363,178748.54055523683,HOLD,0.0,1.0,0.0,1.0,0.002775001371048136,224.99734646406696,227315.594878861,313.3010815979291
2015-07-03,1238.779052734375,1.0,1.0,0.0,144.29412586585363,178748.54055523683,HOLD,0.0,1.0,0.0,1.0,0.0,224.99734646406696,227315.594878861,313.3010815979291
2015-07-06,1226.176025390625,1.0,1.0,0.0,144.29412586585363,176929.997741407,HOLD,0.0,1.0,0.0,1.0,-0.010173749157229461,221.69090498437635,225002.94303703707,309.0962600673401
2015-07-07,1234.76904296875,1.0,1.0,0.0,144.29412586585363,178169.91970139244,HOLD,0.0,1.0,0.0,1.0,0.0070079804205822605,223.94530854798626,226579.75925641402,311.96319864802547
2015-07-08,1169.968017578125,1.0,1.0,0.0,144.29412586585363,168819.5123874412,HOLD,0.0,1.0,0.0,1.0,-0.05248028022700035,206.94456797716586,214688.78999687114,290.3432545397657
2015-07-09,1170.2740478515625,1.0,1.0,0.0,144.29412586585363,168863.67075823538,HOLD,0.0,1.0,0.0,1.0,0.0002615714864335761,207.02485592406435,214744.94646279124,290.44535720507497
2015-07-10,1225.1650390625,1.0,1.0,0.0,144.29412586585363,176784.11835292785,HOLD,0.0,1.0,0.0,1.0,0.04690439073797159,221.42566973259608,224817.42734068682,308.7589588012488
2015-07-13,1286.77001953125,1.0,1.0,0.0,144.29412586585363,185673.35515864912,HOLD,0.0,1.0,0.0,1.0,0.05028300555808407,237.58791847027112,236121.92328921272,329.3125877985686
2015-07-14,1311.6080322265625,1.0,1.0,0.0,144.29412586585363,189257.3344887642,HOLD,0.0,2.0,1.0,1.0,0.019302604442369864,244.10424452502585,240679.69137463605,337.59943886297464
2015-07-15,1315.7960205078125,1.0,1.0,0.0,144.29412586585363,189861.63659694363,HOLD,0.0,2.0,1.0,1.0,0.003193018171854911,245.2029756308066,241448.18600279163,338.99670182325747
2015-07-16,1373.72900390625,1.0,1.0,0.0,144.29412586585363,198221.02579522217,HOLD,0.0,2.0,1.0,1.0,0.04402884831349385,260.4018650822221,252078.87155987683,358.32522101795786
2015-07-17,1433.48095703125,1.0,1.0,0.0,144.29412586585363,206842.88164017152,HOLD,0.0,2.0,1.0,1.0,0.04349617206530043,276.0779666184937,263043.337531272,378.2606136932218
2015-07-20,1449.93505859375,1.0,1.0,0.0,144.29412586585363,209217.1118420404,HOLD,0.0,2.0,1.0,1.0,0.01147842354081674,280.39474880370983,266062.660369046,383.75029158008357
2015-07-21,1444.9620361328125,1.0,1.0,0.0,144.29412586585363,208499.5339131282,HOLD,0.0,2.0,1.0,1.0,-0.0034298242748613816,279.09006166023306,265150.11219787796,382.0911130870508
2015-07-22,1397.43994140625,1.0,1.0,0.0,144.29412586585363,201642.37479524457,HOLD,0.0,2.0,1.0,1.0,-0.032888126842243515,266.6224996277174,256429.82167567904,366.23603941032553
2015-07-23,1379.22802734375,1.0,1.0,0.0,144.29412586585363,199014.5025752521,HOLD,0.0,2.0,1.0,1.0,-0.01303234115676788,261.84455013682197,253087.94075683245,360.1598922851499
2015-07-24,1338.3409423828125,1.0,1.0,0.0,144.29412586585363,193114.7363916107,HOLD,0.0,2.0,1.0,1.0,-0.02964490580986956,251.11770253020129,245585.17259148232,346.518495620877
2015-07-27,1304.4110107421875,1.0,1.0,0.0,144.29412586585363,188218.84656483855,HOLD,0.0,2.0,1.0,1.0,-0.02535223317626034,242.21608466334283,239359.04003131093,335.1982546023835
2015-07-28,1339.968017578125,1.0,1.0,0.0,144.29412586585363,193349.51378463634,HOLD,0.0,2.0,1.0,1.0,0.027259051436330894,251.54457051752058,245883.7404152752,347.0613462095913
2015-07-29,1358.927978515625,1.0,1.0,0.0,144.29412586585363,196085.32477456363,HOLD,0.0,2.0,1.0,1.0,0.014149562294605067,256.5187723173884,249362.88771751162,353.3870685772938
2015-07-30,1374.0899658203125,1.0,1.0,0.0,144.29412586585363,198273.11047908268,HOLD,0.0,2.0,1.0,1.0,0.011157314842578314,260.49656450742305,252145.10796583042,358.44565084696444
2015-07-31,1365.3360595703125,1.0,1.0,0.0,144.29412586585363,197009.9732288273,HOLD,0.0,2.0,1.0,1.0,-0.006370693671992611,258.19995132514055,250538.76872208863,355.5250340401612
2015-08-03,1357.5880126953125,1.0,1.0,0.0,144.29412586585363,195891.97557783153,HOLD,0.0,1.0,0.0,1.0,-0.0056748276885313365,256.16722832333005,249117.00438029395,352.94000796417083
2015-08-04,1346.1669921875,1.0,1.0,0.0,144.29412586585363,194243.98940716073,HOLD,0.0,1.0,0.0,1.0,-0.008412729341309988,253.17088983120132,247021.2504481246,349.1295462693175
2015-08-05,1377.4580078125,1.0,1.0,0.0,144.29412586585363,198759.09915422488,HOLD,0.0,1.0,0.0,1.0,0.023244527466947273,261.38018028040887,252763.14268908568,359.56935034379217
2015-08-06,1312.8929443359375,1.0,1.0,0.0,144.29412586585363,189442.73975840092,HOLD,0.0,1.0,0.0,1.0,-0.04687261833781531,244.44134501527438,240915.47237195345,338.02813158536986
2015-08-07,1305.614990234375,1.0,1.0,0.0,144.29412586585363,188392.57373322416,HOLD,0.0,1.0,0.0,1.0,-0.005543448255214467,242.53195224222574,239579.96991697897,335.5999453035981
2015-08-10,1351.3690185546875,1.0,1.0,0.0,144.29412586585363,194994.61125454516,HOLD,0.0,1.0,0.0,1.0,0.03504404335316269,254.53565682644577,247975.820769299,350.86512867145274
2015-08-11,1298.8900146484375,1.0,1.0,0.0,144.29412586585363,187422.1992595821,HOLD,0.0,1.0,0.0,1.0,-0.03883395518596189,240.76763501742198,238345.93885834192,333.35625246971256
2015-08-12,1311.2550048828125,1.0,1.0,0.0,144.29412586585363,189206.39471679105,HOLD,0.0,1.0,0.0,1.0,0.0095196591666169,244.0116267578019,240614.9109600206,337.4816562909466
2015-08-13,1303.85595703125,1.0,1.0,0.0,144.29412586585363,188138.75557481023,HOLD,0.0,1.0,0.0,1.0,-0.005642722295823521,242.07046468147314,239257.1878372389,335.01306879497974
2015-08-14,1313.676025390625,1.0,1.0,0.0,144.29412586585363,189555.73375466917,HOLD,0.0,1.0,0.0,1.0,0.007531559223562079,244.64678864485302,241059.16751709796,338.28939548563267
2015-08-17,1344.6719970703125,1.0,1.0,0.0,144.29412586585363,194028.27039355243,HOLD,0.0,1.0,0.0,1.0,0.02359483699222631,252.77867344282262,246746.91928014567,348.6307623275375
2015-08-18,1324.6209716796875,1.0,1.0,0.0,144.29412586585363,191135.02521209817,HOLD,0.0,1.0,0.0,1.0,-0.014911462002860754,247.51822765836033,243067.5619689768,341.941021761776
2015-08-19,1297.281005859375,1.0,1.0,0.0,144.29412586585363,187190.02874285384,HOLD,0.0,1.0,0.0,1.0,-0.020639840682609933,240.34550680518882,238050.68621482674,332.81942948150316
2015-08-20,1188.7049560546875,0.34,0.3400000000000001,113205.27408057058,49.06000279439024,171523.14254631908,SELL,95.23412307146339,0.0,0.0,0.0,-0.08369508943265691,211.8602591751256,218127.01274257147,296.5945686228572
2015-08-21,1035.876953125,0.34,0.34,108256.76419504816,53.83712412197062,164025.40029552754,BUY,4.7771213275803746,0.0,0.0,0.0,-0.04371271502775098,198.2280005373228,190083.1187782461,245.60567050590203
2015-08-24,918.3519897460938,0.34,0.34,104080.80820808042,58.384352236674566,157698.1942546673,BUY,4.547228114703948,0.0,0.0,0.0,-0.038574550218809955,186.72398955394053,168517.32227513002,206.3951314093273
2015-08-25,903.1530151367188,0.34,0.34,103495.1358985086,59.032827411706954,156810.81196743727,BUY,0.648475175032388,0.0,0.0,0.0,-0.0056270922531743706,185.1105672135223,165728.31486718863,201.3242088494339
2015-08-26,1040.3189697265625,0.34,0.34,108839.35002039102,53.89573554142499,164908.10609150154,SELL,5.137091870281964,0.0,0.0,0.0,0.051637345808436486,199.83292016636645,190898.22752909004,247.08768641652736
2015-08-27,1118.0899658203125,0.34,0.34,111605.7565456439,51.42151020194326,169099.6311297635,SELL,2.474225339481727,0.0,0.0,0.0,0.025417337798641748,207.45387478138818,205169.1826298808,273.03487750887416
2015-08-28,1121.3680419921875,0.34,0.34,111717.00853967169,51.322299247232856,169268.1947570783,SELL,0.09921095471040786,0.0,0.0,0.0,0.0009968302484673064,207.76035410377872,205770.7086513478,274.12856118426873
2015-09-01,979.197998046875,0.34,0.34,106901.32280369832,56.240289015981176,161971.70121772474,BUY,4.9179897687483205,0.0,0.0,0.0,-0.04310611068916392,194.49400221404497,179682.54705219282,226.69554009489605
2015-09-02,1059.7440185546875,0.34,0.34,109891.07757551303,53.4190843481858,166501.63269017125,SELL,2.821204667795378,0.0,0.0,0.0,0.027967425410672764,202.7302412548568,194462.71832361026,253.56857877020045
2015-09-03,1043.571044921875,0.34,0.34,109320.87358336258,53.965481256115666,165637.68724751906,BUY,0.5463969079298678,0.0,0.0,0.0,-0.005188810636228558,201.15943135912556,191494.9823789412,248.17269523443858
2015-09-04,1006.760009765625,0.34,0.34,108009.76693305232,55.26778432496272,163651.16201977624,BUY,1.3023030688470527,0.0,0.0,0.0,-0.01199319587681924,197.54756730868408,184740.16816394503,235.8912148435364
2015-09-07,1006.760009765625,0.34,0.34,108009.76693305232,55.26778432496272,163651.16201977624,HOLD,0.0,0.0,0.0,0.0,0.0,197.54756730868408,184740.16816394503,235.8912148435364
2015-09-08,1092.281005859375,0.34,0.34,111129.29387151345,52.411809606253065,168377.7179871416,SELL,2.8559747187096534,0.0,0.0,0.0,0.02888189676767583,206.14130543116653,200433.24600439833,264.42408364436056
2015-09-09,1054.197998046875,1.0,1.0,0.0,157.82776948988402,166381.71863243938,BUY_PARTIAL,105.41595988363096,1.0,1.0,0.0,-0.011854296272471476,202.5122156953443,193445.0251779593,251.7182275962896
2015-09-10,1086.0009765625,1.0,1.0,0.0,157.82776948988402,171401.1117946952,HOLD,0.0,1.0,1.0,0.0,0.030167936739158074,211.63838508126398,199280.86246003277,262.32884083642324
2015-09-11,1106.4739990234375,1.0,1.0,0.0,157.82776948988402,174632.32326442125,HOLD,0.0,1.0,1.0,0.0,0.018851753269817806,217.51331502622045,203037.65611052583,269.1593747464106
2015-09-14,1095.48095703125,1.0,1.0,0.0,157.82776948988402,172897.31596688565,HOLD,0.0,1.0,1.0,0.0,-0.009935201371103153,214.35875630342846,201020.43611115098,265.4917020202745
2015-09-15,1134.717041015625,1.0,1.0,0.0,157.82776948988402,179089.85958565734,HOLD,0.0,1.0,1.0,0.0,0.03581630856523943,225.617926519377,208220.24607882695,278.5822655978672
2015-09-16,1152.967041015625,1.0,1.0,0.0,157.82776948988402,181970.21637884772,HOLD,0.0,1.0,1.0,0.0,0.016083304771439266,230.8549388706322,211569.1157560968,284.6711195565397
2015-09-17,1153.9239501953125,1.0,1.0,0.0,157.82776948988402,182121.2432202822,HOLD,0.0,1.0,1.0,0.0,0.0008299536288951526,231.1295331277858,211744.70831148073,284.9903787481468
2015-09-18,1105.623046875,1.0,1.0,0.0,157.82776948988402,174498.01938489074,HOLD,0.0,1.0,1.0,0.0,-0.04185796066728409,217.26912615434682,202881.50663947323,268.87546661722405
2015-09-21,1114.8570556640625,1.0,1.0,0.0,157.82776948988402,175955.40239551847,HOLD,0.0,1.0,1.0,0.0,0.00835185989941345,219.9189134463972,204575.944559108,271.95626283474184
2015-09-22,1066.9510498046875,1.0,1.0,0.0,157.82776948988402,168394.504345564,HOLD,0.0,1.0,1.0,0.0,-0.04297053655084049,206.1718260828436,195785.20645600813,255.97310264728753
2015-09-23,1066.5040283203125,1.0,1.0,0.0,157.82776948988402,168323.95194177103,HOLD,0.0,1.0,1.0,0.0,-0.0004189709400977959,206.04354898503826,195703.178144002,255.82396026182184
2015-09-24,1057.1429443359375,1.0,1.0,0.0,157.82776948988402,166846.51293650965,HOLD,0.0,1.0,1.0,0.0,-0.008777354548878846,203.35729624819936,193985.4219630897,252.70076720561764
2015-09-25,1030.0419921875,1.0,1.0,0.0,157.82776948988402,162569.23010786966,HOLD,0.0,1.0,1.0,0.0,-0.025636033701631145,195.58041837794482,189012.40514801882,243.6589184509433
2015-09-28,941.301025390625,0.34,0.34,98051.87122892239,53.661441626560574,148563.44125594303,SELL,104.16632786332345,0.0,0.0,0.0,-0.08615276607161981,170.11534773807827,172728.46362266733,214.05175204121335
2015-09-29,927.4199829101562,0.34,0.34,97560.25257340661,54.19153442655947,147818.56450516154,BUY,0.5300927999988971,0.0,0.0,0.0,-0.0050138630640510495,168.761026373021,170181.29637599684,209.42053886544878
2015-09-30,993.9970092773438,0.34,0.33999999999999997,99941.47397622759,51.795932246073875,151426.47572155696,SELL,2.3956021804855965,0.0,0.0,0.0,0.02440770026737349,175.32086494828536,182398.1612967568,231.6330205395578
2015-10-01,1002.9000244140625,0.34,0.34,100245.82635564037,51.49245994374684,151887.6156903642,SELL,0.30347230232703737,0.0,0.0,0.0,0.003045306090694533,176.15930125520768,184031.86197772293,234.6033854140417
2015-10-02,1056.2960205078125,0.34,0.34,102060.49054104954,49.7745095300581,154637.1068803781,SELL,1.7179504136887402,0.0,0.0,0.0,0.018102142018075806,181.158376146142,193830.01168763955,252.41820306843553
2015-10-05,1103.9110107421875,1.0,1.0,0.0,142.22805836496977,157007.11966557262,BUY,92.45354883491167,1.0,1.0,0.0,0.01532628767445754,185.46749030104115,202567.34850842852,268.3042700153246
2015-10-06,1084.9410400390625,1.0,1.0,0.0,142.22805836496977,154309.05756522677,HOLD,0.0,1.0,1.0,0.0,-0.017184329641182883,180.56192284586686,199086.36441711933,261.97520803112604
2015-10-07,1105.1710205078125,1.0,1.0,0.0,142.22805836496977,157186.32840805835,HOLD,0.0,1.0,1.0,0.0,0.018646156539549485,185.79332437828793,202798.55993293072,268.7246544235104
2015-10-08,1117.8759765625,1.0,1.0,0.0,142.22805836496977,158993.32963932882,HOLD,0.0,1.0,1.0,0.0,0.011495918567290708,189.07878116241602,205129.91566348355,272.96348302451554
2015-10-09,1133.1240234375,1.0,1.0,0.0,142.22805836496977,161162.02974021813,HOLD,0.0,1.0,1.0,0.0,0.013640195508886732,193.02187225494208,207927.92781785488,278.0507778506452
2015-10-12,1142.7010498046875,1.0,1.0,0.0,142.22805836496977,162524.15160533332,HOLD,0.0,1.0,1.0,0.0,0.008451878319668982,195.4984574642424,209685.3093630323,281.2460170236951
2015-10-13,1119.4659423828125,1.0,1.0,0.0,142.22805836496977,159219.46739081855,HOLD,0.0,1.0,1.0,0.0,-0.02033349617193958,189.4899407105792,205421.6739277871,273.49395259597657
2015-10-14,1114.761962890625,1.0,1.0,0.0,142.22805836496977,158550.42952105607,HOLD,0.0,1.0,1.0,0.0,-0.0042019853522073936,188.27350822010197,204558.49506291666,271.9245364780303
2015-10-15,1169.552978515625,1.0,1.0,0.0,142.22805836496977,166343.24928924456,HOLD,0.0,1.0,1.0,0.0,0.0491504172630044,202.4422714349901,214612.63044995122,290.20478263627496
2015-10-16,1185.68896484375,1.0,1.0,0.0,142.22805836496977,168638.23929449747,HOLD,0.0,1.0,1.0,0.0,0.013796712611175987,206.61498053544994,217573.5792349977,295.58832588181406
2015-10-19,1204.279052734375,1.0,1.0,0.0,142.22805836496977,171282.2714000152,HOLD,0.0,2.0,1.0,1.0,0.015678722195980654,211.42231163639127,220984.85494100844,301.79064534728803
2015-10-20,1184.873046875,1.0,1.0,0.0,142.22805836496977,168522.19286601705,HOLD,0.0,1.0,1.0,0.0,-0.016114210253273753,206.40398702912194,217423.85852569982,295.3161064103633
2015-10-21,1165.06103515625,1.0,1.0,0.0,142.22805836496977,165704.36890695523,HOLD,0.0,1.0,1.0,0.0,-0.016720788586593538,201.28067073991863,213788.36015361015,288.7061093702003
2015-10-22,1236.0240478515625,1.0,1.0,0.0,142.22805836496977,175797.3004183382,HOLD,0.0,2.0,1.0,1.0,0.06090926617058767,219.63145530606945,226810.05228637985,312.3819132479634
2015-10-23,1335.5250244140625,1.0,1.0,0.0,142.22805836496977,189949.13112024096,HOLD,0.0,2.0,1.0,1.0,0.08050084198236362,245.3620565822563,245068.45246549734,345.5790044827224
2015-10-26,1341.1590576171875,1.0,1.0,0.0,142.22805836496977,190750.4487234852,HOLD,0.0,2.0,1.0,1.0,0.004218590516936738,246.818997679064,246102.29591506865,347.45871984557937
2015-10-27,1348.3740234375,1.0,1.0,0.0,142.22805836496977,191776.61930327787,HOLD,0.0,2.0,1.0,1.0,0.005379649624207339,248.68476236959611,247426.2400388047,349.865890979645
2015-10-28,1382.81103515625,1.0,1.0,0.0,142.22805836496977,196674.52861592738,HOLD,0.0,2.0,1.0,1.0,0.025539658225510298,257.59005202895884,253745.42164541886,361.35531208257976
2015-10-29,1375.8919677734375,1.0,1.0,0.0,142.22805836496977,195690.44309637358,HOLD,0.0,2.0,1.0,1.0,-0.00500362465073223,255.8008056297701,252475.7747986634,359.046863270297
2015-10-30,1356.4329833984375,1.0,1.0,0.0,142.22805836496977,192922.82953096303,HOLD,0.0,2.0,1.0,1.0,-0.014142814138591087,250.76878096538735,248905.05684118913,352.5546488021621
2015-11-02,1404.425048828125,1.0,1.0,0.0,142.22805836496977,199748.6478139521,HOLD,0.0,2.0,1.0,1.0,0.03538108112753724,263.1793596617311,257711.5868503415,368.5665215460754
2015-11-03,1417.989990234375,1.0,1.0,0.0,142.22805836496977,201677.9630919976,HOLD,0.0,2.0,1.0,1.0,0.009658715085983927,266.6872056218138,260200.74964208578,373.0922720765196
2015-11-04,1417.2919921875,1.0,1.0,0.0,142.22805836496977,201578.68818504803,HOLD,0.0,2.0,1.0,1.0,-0.0004922446926156621,266.5067057909964,260072.66720405984,372.85939491647247
2015-11-05,1405.6400146484375,1.0,1.0,0.0,142.22805836496977,199921.45004355494,HOLD,0.0,2.0,1.0,1.0,-0.0082212963900814,263.49354553373627,257934.53272401623,368.97187768002954
2015-11-06,1409.447021484375,1.0,1.0,0.0,142.22805836496977,200462.9132340125,HOLD,0.0,2.0,1.0,1.0,0.002708379667812455,264.4780240618409,258633.11736807268,370.2420315783139
2015-11-09,1362.947998046875,1.0,1.0,0.0,142.22805836496977,193849.44741462963,HOLD,0.0,2.0,1.0,1.0,-0.03299096931541934,252.45354075387203,250100.56012903136,354.7282911436934
2015-11-10,1350.9420166015625,1.0,1.0,0.0,142.22805836496977,192141.859984897,HOLD,0.0,1.0,0.0,1.0,-0.008808833104797187,249.34883633617636,247897.4660354384,350.72266551897894
2015-11-11,1346.6820068359375,1.0,1.0,0.0,142.22805836496977,191535.96706731635,HOLD,0.0,1.0,0.0,1.0,-0.00315336240436237,248.24721284966608,247115.75548590554,349.30137361073736
2015-11-12,1305.738037109375,1.0,1.0,0.0,142.22805836496977,185712.58575135324,HOLD,0.0,1.0,0.0,1.0,-0.03040359158192185,237.65924682064227,239602.54898265406,335.6409981502801
2015-11-13,1231.5770263671875,1.0,1.0,0.0,142.22805836496977,175164.80918710824,HOLD,0.0,1.0,0.0,1.0,-0.05679623985402471,218.4814712492877,225994.02514099953,310.89822752909004
2015-11-16,1283.3380126953125,1.0,1.0,0.0,142.22805836496977,182526.67377161322,HOLD,0.0,1.0,0.0,1.0,0.042028216847147304,231.86667958475132,235492.15103578512,328.1675473377911
2015-11-17,1285.220947265625,1.0,1.0,0.0,142.22805836496977,182794.47989957704,HOLD,0.0,1.0,0.0,1.0,0.0014672163932538673,232.3535998174128,235837.66898026745,328.79576178230445
2015-11-18,1359.2900390625,1.0,1.0,0.0,142.22805836496977,193329.18301070327,HOLD,0.0,1.0,0.0,1.0,0.057631407233488474,251.50760547400597,249429.32572226587,353.5078649495743
2015-11-19,1360.9749755859375,1.0,1.0,0.0,142.22805836496977,193568.82826090002,HOLD,0.0,1.0,0.0,1.0,0.0012395710076706923,251.9433241107273,249738.51108289405,354.0700201507165
2015-11-20,1388.0880126953125,1.0,1.0,0.0,142.22805836496977,197425.0628853438,HOLD,0.0,1.0,0.0,1.0,0.01992177490089575,258.95465979153414,254713.7454847723,363.11590088140423
2015-11-23,1377.64697265625,1.0,1.0,0.0,142.22805836496977,195940.05403327703,HOLD,0.0,1.0,0.0,1.0,-0.007521886179816972,256.25464369686733,252797.817682801,359.63239578691093
2015-11-24,1372.81005859375,1.0,1.0,0.0,142.22805836496977,195252.10913768943,HOLD,0.0,1.0,0.0,1.0,-0.0035109967636876016,255.00383479579898,251910.2453630494,358.01862793281714
2015-11-25,1375.7969970703125,1.0,1.0,0.0,142.22805836496977,195676.93559766654,HOLD,0.0,1.0,0.0,1.0,0.0021757842302103647,255.7762465412119,252458.34770233877,359.01517764061595
2015-11-26,1375.7969970703125,1.0,1.0,0.0,142.22805836496977,195676.93559766654,HOLD,0.0,1.0,0.0,1.0,0.0,255.7762465412119,252458.34770233877,359.01517764061595
2015-11-27,1382.781982421875,1.0,1.0,0.0,142.22805836496977,196670.39650192703,HOLD,0.0,1.0,0.0,1.0,0.005077046516627659,257.58253909441277,253740.09047713448,361.34561904933537
2015-11-30,1368.406982421875,1.0,1.0,0.0,142.22805836496977,194625.8681629306,HOLD,0.0,1.0,0.0,1.0,-0.010395709651078056,253.865214841692,251102.28216969589,356.5496039449016
2015-12-01,1413.7850341796875,1.0,1.0,0.0,142.22805836496977,201079.90035682937,HOLD,0.0,1.0,0.0,1.0,0.0331612249431088,265.59981883059885,259429.14143245315,371.68934805900574
2015-12-02,1386.8599853515625,1.0,1.0,0.0,142.22805836496977,197250.40294062314,HOLD,0.0,1.0,0.0,1.0,-0.019044655430058066,258.63709625567844,254488.4028253563,362.70618695519323
2015-12-03,1316.2320556640625,1.0,1.0,0.0,142.22805836496977,187205.1296348324,HOLD,0.0,1.0,0.0,1.0,-0.050926503348206476,240.37296297242256,241528.19832679105,339.1421787759837
2015-12-04,1409.9010009765625,1.0,1.0,0.0,142.22805836496977,200527.48185572383,HOLD,0.0,1.0,0.0,1.0,0.07116446139525334,264.5954215558615,258716.42247248304,370.3934954045146
2015-12-07,1389.5469970703125,1.0,1.0,0.0,142.22805836496977,197632.57140018488,HOLD,0.0,1.0,0.0,1.0,-0.014436477378306667,259.3319480003362,254981.46869206263,363.6026703492048
2015-12-08,1390.489990234375,1.0,1.0,0.0,142.22805836496977,197766.69148696092,HOLD,0.0,1.0,0.0,1.0,0.0006786335158512902,259.5758027035653,255154.50766263806,363.9172866593419
2015-12-09,1326.0169677734375,1.0,1.0,0.0,142.22805836496977,188596.8186854207,HOLD,0.0,1.0,0.0,1.0,-0.04636712447679692,242.90330670076492,243323.72684502866,342.4067760818703
2015-12-10,1343.9730224609375,1.0,1.0,0.0,142.22805836496977,191150.67347951906,HOLD,0.0,1.0,0.0,1.0,0.013541346094274154,247.54667905367103,246618.6576431858,348.39755935124697
2015-12-11,1252.425048828125,1.0,1.0,0.0,142.22805836496977,178129.98294247666,HOLD,0.0,1.0,0.0,1.0,-0.06811741910204416,223.8726962590485,229819.6311821214,317.85387487658437
2015-12-14,1279.5260009765625,1.0,1.0,0.0,142.22805836496977,181984.4987463909,HOLD,0.0,1.0,0.0,1.0,0.021638781637109084,230.8809068116198,234792.64799719228,326.89572363125865
2015-12-15,1302.2769775390625,1.0,1.0,0.0,142.22805836496977,185220.3259687822,HOLD,0.0,1.0,0.0,1.0,0.017780784872785782,236.76422903414948,238967.44556094205,334.4862646562583
2015-12-16,1359.2889404296875,1.0,1.0,0.0,142.22805836496977,193329.0267542915,HOLD,0.0,1.0,0.0,1.0,0.0437786767899111,251.50732137143908,249429.1241234652,353.50749840630044
2015-12-17,1301.14404296875,1.0,1.0,0.0,142.22805836496977,185059.1908845921,HOLD,0.0,1.0,0.0,1.0,-0.042775965971265206,236.47125615380384,238759.55239771737,334.10827708675885
2015-12-18,1230.3480224609375,0.34,0.3400000000000001,115493.40682954756,48.35753984408973,174990.01034779934,SELL,93.87051852088004,0.0,0.0,0.0,-0.054410594192385586,218.163655177817,225768.50328264956,310.48818778663554
2015-12-21,1267.8270263671875,1.0,1.0,0.0,139.45309501653358,176802.40277251264,BUY,91.09555517244385,1.0,0.0,1.0,0.010357119364191592,221.45891413184117,232645.88956845333,322.9925264880969
2015-12-22,1291.6800537109375,1.0,1.0,0.0,139.45309501653358,180128.78126111257,HOLD,0.0,1.0,0.0,1.0,0.018814102277104894,227.5068750202047,237022.91312914225,330.950751143895
2015-12-23,1321.425048828125,1.0,1.0,0.0,139.45309501653358,184276.81289145604,HOLD,0.0,1.0,0.0,1.0,0.023028144649080318,235.04875071173825,242481.11105782658,340.8747473778665
2015-12-24,1319.781005859375,1.0,1.0,0.0,139.45309501653358,184047.5460111237,HOLD,0.0,1.0,0.0,1.0,-0.0012441439415787903,234.6319018384067,242179.4296525567,340.3262357319212
2015-12-29,1377.989013671875,1.0,1.0,0.0,139.45309501653358,192164.8328553234,HOLD,0.0,2.0,1.0,1.0,0.044104292722865646,249.39060519149706,252860.5821094097,359.74651292619944
2015-12-30,1343.468994140625,1.0,1.0,0.0,139.45309501653358,187350.90929165937,HOLD,0.0,2.0,1.0,1.0,-0.025051012155217434,240.63801689392614,246526.16859341157,348.2293974425665
