Date,LQQ3_Price,Signal_Count,Target_Allocation,Actual_Allocation,Cash,Shares,Portfolio_Value,Trade_Type,Daily_Return,Cumulative_Return,BuyHold_Value,BuyHold_Return
2014-08-15,945.916015625,2.0,1.0,1.0,0.0,121.18927440523962,114634.87558188905,BUY,0.00916741297378354,108.42704651252552,173575.3129846835,215.59147815396997
2014-08-18,969.2540283203125,2.0,1.0,1.0,0.0,121.18927440523962,117463.19240649424,HOLD,0.024672394070727632,113.56944073908046,177857.83150759147,223.37787546834815
2014-08-19,984.6439819335938,2.0,1.0,1.0,0.0,121.18927440523962,119328.28971801809,HOLD,0.015878142533956252,116.96052676003288,180681.88350704938,228.51251546736253
2014-08-20,985.0180053710938,2.0,1.0,1.0,0.0,121.18927440523962,119373.61734701927,HOLD,0.00037985652110061885,117.04294063094412,180750.5166987443,228.637303088626
2014-08-21,989.593994140625,2.0,1.0,1.0,0.0,121.18927440523962,119928.17810568529,HOLD,0.0046455889583534304,118.05123291942779,181590.20930333665,230.16401691515753
2014-08-22,993.7470092773438,2.0,1.0,1.0,0.0,121.18927440523962,120431.4789966982,HOLD,0.004196685874518824,118.9663254485422,182352.2863696709,231.54961158121984
2014-08-26,1007.6129760742188,2.0,1.0,1.0,0.0,121.18927440523962,122111.88545173864,HOLD,0.013953216127873924,122.02160991225206,184896.68723279887,236.17579496872523
2014-08-27,1008.7260131835938,2.0,1.0,1.0,0.0,121.18927440523962,122246.7736114099,HOLD,0.0011046276058408466,122.26686111165436,185100.92921774474,236.54714403226316
2014-08-28,1003.5490112304688,2.0,1.0,1.0,0.0,121.18927440523962,121619.37650111617,HOLD,-0.005132218149887957,121.12613909293847,184150.9508692523,234.8199106713678
2014-08-29,1015.8880004882812,2.0,1.0,1.0,0.0,121.18927440523962,123114.72965616452,HOLD,0.012295352912244484,123.84496301120822,186415.15179931512,238.9366396351184
2014-09-01,1015.8880004882812,2.0,1.0,1.0,0.0,121.18927440523962,123114.72965616452,HOLD,0.0,123.84496301120822,186415.15179931512,238.9366396351184
2014-09-02,1025.5860595703125,2.0,1.0,1.0,0.0,121.18927440523962,124290.03039945502,HOLD,0.009546386095091064,125.98187345355458,188194.7428123664,242.172259658848
2014-09-03,1006.968017578125,2.0,1.0,1.0,0.0,121.18927440523962,122033.72339957554,HOLD,-0.018153563826703967,121.87949709013735,184778.33753687196,235.96061370340357
2014-09-04,1003.3400268554688,2.0,1.0,1.0,0.0,121.18927440523962,121594.04983634788,HOLD,-0.0036028857514084356,121.08009061154159,184112.60229739142,234.7501859952571
2014-09-05,1020.9010009765625,2.0,1.0,1.0,0.0,121.18927440523962,123722.25154793244,HOLD,0.017502515250120254,124.94954826896807,187335.03592684082,240.60915623061967
2014-09-08,1024.991943359375,2.0,1.0,1.0,0.0,121.18927440523962,124218.02988693911,HOLD,0.004007188139593554,125.8509634307984,188085.7226609372,241.974041201704
2014-09-09,999.72802734375,1.0,0.66,0.66,41193.14684036601,79.98492110745815,121156.31423637061,SELL,-0.02464791667807975,120.28420770249201,183449.80144045397,233.54509352809814
2014-09-10,1024.219970703125,1.0,0.66,0.665410012332951,41193.14684036601,79.98492110745815,123115.30039373857,HOLD,0.016169080164869065,123.84600071588832,187944.0659036661,241.7164834612111
2014-09-11,1022.530029296875,1.0,0.66,0.6650422580334248,41193.14684036601,79.98492110745815,122980.13056368343,HOLD,-0.0010979125228370856,123.60023738851531,187633.96214850154,241.15265845182097
2014-09-12,1004.9329833984375,1.0,0.66,0.6611643090816867,41193.14684036601,79.98492110745815,121572.63223577259,HOLD,-0.011444924651319965,121.04114951958653,184404.90935843013,235.28165337896385
2014-09-15,975.6400146484375,1.0,0.66,0.6545058085399236,41193.14684036601,79.98492110745815,119229.6364413006,HOLD,-0.019272395039765966,116.78115716600108,179029.65813628832,225.50846933870602
2014-09-16,1002.7479858398438,1.0,0.66,0.6606765142701946,41193.14684036601,79.98492110745815,121397.86537842847,HOLD,0.018185318699645237,120.72339159714267,184003.96294369682,234.55265989763058
2014-09-17,1007.3920288085938,1.0,0.66,0.6617116097054179,41193.14684036601,79.98492110745815,121769.31878890359,HOLD,0.0030598018286169815,121.39876143437016,184856.14347399736,236.1020790436316
2014-09-18,1029.240966796875,1.0,0.66,0.6664979012353575,41193.14684036601,79.98492110745815,123516.904370178,HOLD,0.014351608423661899,124.57618976395999,188865.41722246335,243.3916676772061
2014-09-19,1026.9429931640625,1.0,0.66,0.6660008832762936,41193.14684036601,79.98492110745815,123333.10113045048,HOLD,-0.0014880816570391753,124.24200205536451,188443.7397310611,242.62498132920197
2014-09-22,997.5999755859375,1.0,0.66,0.6595216632603089,41193.14684036601,79.98492110745815,120986.10218440939,HOLD,-0.019029757011936654,119.97473124438072,183059.3045635554,232.83509920646438
2014-09-23,990.4320068359375,1.0,0.66,0.6579005209086872,41193.14684036601,79.98492110745815,120412.77276943992,HOLD,-0.004738803917292866,118.93231412625443,181743.98438851468,230.44360797911762
2014-09-24,1021.7849731445312,1.0,0.66,0.6648798667566849,41193.14684036601,79.98492110745815,122920.53730611759,HOLD,0.020826399716576738,123.49188601112289,187497.2445618469,240.9040810215398
2014-09-25,956.9829711914062,1.0,0.66,0.6501267835686113,41193.14684036601,79.98492110745815,117737.35429229154,HOLD,-0.042166940752284665,114.06791689507551,175606.0961033701,219.28381109703653
2014-09-26,989.927978515625,1.0,0.66,0.6577859463102893,41193.14684036601,79.98492110745815,120372.4581040038,HOLD,0.022381204568011848,118.85901473455237,181651.49533874047,230.27544607043723
2014-09-29,985.2169799804688,1.0,0.66,0.6567113299928465,41193.14684036601,79.98492110745815,119995.64925783197,HOLD,-0.0031303576591105164,118.17390774151266,180787.02848153238,228.7036881482407
2014-09-30,987.2730102539062,1.0,0.66,0.6571811557392063,41193.14684036601,79.98492110745815,120160.10067704742,HOLD,0.0013704781817722722,118.4729103219044,181164.3094370537,229.38965352191582
2014-10-01,939.9660034179688,1.0,0.66,0.646034774165596,41193.14684036601,79.98492110745815,116376.25346744499,HOLD,-0.03149004693140389,111.59318812262727,172483.48748005266,213.606340872823
2014-10-02,940.718994140625,1.0,0.66,0.6462178661246563,41193.14684036601,79.98492110745815,116436.48137099129,HOLD,0.0005175274315145639,111.70269340180235,172621.6610580455,213.8575655600827
2014-10-03,970.0159912109375,1.0,0.66,0.6531973697654669,41193.14684036601,79.98492110745815,118779.79937034566,HOLD,0.02012529038805355,115.96327158244665,177997.65147578975,223.632093592345
2014-10-06,961.9039916992188,1.0,0.66,0.6512925465320918,41193.14684036601,79.98492110745815,118130.9617293771,HOLD,-0.005462525146599506,114.78356678068562,176509.10193130633,220.9256398751024
2014-10-07,920.4190063476562,1.0,0.66,0.6412146469319127,41193.14684036601,79.98492110745815,114812.78844888831,HOLD,-0.02808893817431446,108.7505244525242,168896.61921865802,207.08476221574185
2014-10-08,977.9990234375,1.0,0.66,0.6550517014667572,41193.14684036601,79.98492110745815,119418.32157318556,HOLD,0.040113415818199716,117.12422104215557,179462.53556106117,226.2955192019294
2014-10-09,925.823974609375,1.0,0.66,0.6425605490866447,41193.14684036601,79.98492110745815,115245.10440889021,HOLD,-0.03494620514941493,109.53655347070948,169888.4293182896,208.88805330598106
2014-10-10,856.8820190429688,1.0,0.66,0.6245980935078572,41193.14684036601,79.98492110745815,109730.78753191732,HOLD,-0.04784859977572731,99.51052278530422,157237.60057921984,185.88654650767245
2014-10-13,815.02197265625,1.0,0.66,0.6127830958937612,41193.14684036601,79.98492110745815,106382.61502412107,HOLD,-0.03051260802099287,93.42293640749287,149556.2942760093,171.92053504728966
2014-10-14,816.56201171875,1.0,0.66,0.6132309338793666,41193.14684036601,79.98492110745815,106505.79492703755,HOLD,0.001157895045995616,93.646899867341,149838.89099481577,172.4343472633014
2014-10-15,800.9400024414062,0.0,0.33,0.33,70521.70073079098,43.36725461430464,105256.26974744923,SELL,-0.011731992427682636,91.37503590445316,146972.25684868288,167.22228517942344
2014-10-16,787.7490234375,0.0,0.33,0.3263387231610667,70521.70073079098,43.36725461430464,104684.21320237487,HOLD,-0.005434892823457882,90.33493309522704,144551.71604870015,162.82130190672754
2014-10-17,819.2340087890625,1.0,0.66,0.6599999999999999,36056.87439673887,85.43682931982221,106049.63057864373,BUY,0.013043202355920158,92.8175101429886,150329.20167791293,173.32582123256896
2014-10-20,854.27099609375,1.0,0.66,0.6693336752630117,36056.87439673887,85.43682931982221,109043.07968287509,HOLD,0.028226869701460044,98.26014487795472,156758.47862955986,185.01541569010885
2014-10-21,921.322021484375,1.0,0.66,0.6858383007879127,36056.87439673887,85.43682931982221,114771.70669489299,HOLD,0.05253544772101271,108.67583035435086,169062.32223287574,207.38604042341044
2014-10-22,906.135986328125,2.0,1.0,1.0,0.0,125.22873135303664,113474.26000120364,BUY,-0.011304586566255881,106.31683636582481,166275.68921080892,202.3194349287435
2014-10-23,949.1589965820312,2.0,1.0,1.0,0.0,125.22873135303664,118861.97699428901,HOLD,0.04747963981459957,116.11268544416183,174170.39904446242,216.67345280811347
2014-10-24,970.2269897460938,2.0,1.0,1.0,0.0,125.22873135303664,121500.295050379,HOLD,0.022196484719556375,120.90962736432544,178036.36964545186,223.70249026445794
2014-10-27,972.9719848632812,2.0,1.0,1.0,0.0,125.22873135303664,121844.04730647468,HOLD,0.0028292298051879605,121.53463146631758,178540.07544886024,224.6183189979277
2014-10-28,1016.6519775390625,2.0,1.0,1.0,0.0,125.22873135303664,127314.0373747727,HOLD,0.04489337139744998,131.48006795413218,186555.34136531464,239.19152975511753
2014-10-29,1004.8369750976562,2.0,1.0,1.0,0.0,125.22873135303664,125834.45960810236,HOLD,-0.011621481787706722,128.78992656018613,184387.29186323824,235.24962156952407
2014-10-30,1012.3159790039062,2.0,1.0,1.0,0.0,125.22873135303664,126771.04577906645,HOLD,0.00744300228952377,130.49281050739356,185759.68689873538,237.74488527042797
2014-10-31,1054.907958984375,2.0,1.0,1.0,0.0,125.22873135303664,132104.7853978345,HOLD,0.04207379994374705,140.19051890515362,193575.30280292587,251.95509600531975
2014-11-03,1063.2259521484375,2.0,1.0,1.0,0.0,125.22873135303664,133146.43712917325,HOLD,0.007885041622086808,142.08443114395135,195101.65212253502,254.7302765864273
2014-11-04,1053.18701171875,2.0,1.0,1.0,0.0,125.22873135303664,131889.2733550348,HOLD,-0.009441963309305912,139.79867882733598,193259.50948160904,251.38092633019826
2014-11-05,1051.41796875,2.0,1.0,1.0,0.0,125.22873135303664,131667.73834834923,HOLD,-0.0016797045055302329,139.3958879060895,192934.8906127962,250.790710205084
2014-11-06,1061.029052734375,2.0,1.0,1.0,0.0,125.22873135303664,132871.32220264,HOLD,0.0091410687947453,141.5842221866182,194698.5217207944,253.99731221962617
2014-11-07,1058.2969970703125,2.0,1.0,1.0,0.0,125.22873135303664,132529.19033784355,HOLD,-0.002574911268472757,140.96216425062465,194197.1903032606,253.08580055138293
2014-11-10,1070.2640380859375,2.0,1.0,1.0,0.0,125.22873135303664,134027.80770228003,HOLD,0.011307828566794909,143.6869230950546,196393.13883936312,257.07843425338746
2014-11-11,1078.8370361328125,2.0,1.0,1.0,0.0,125.22873135303664,135101.39337158226,HOLD,0.008010171080967243,145.63889703924048,197966.28148059454,259.93869360108096
2014-11-12,1085.2969970703125,2.0,1.0,1.0,0.0,125.22873135303664,135910.36608437556,HOLD,0.005987893186033322,147.1097565170465,199151.68242853653,262.0939680518846
2014-11-13,1099.3299560546875,2.0,1.0,1.0,0.0,125.22873135303664,137667.69573511803,HOLD,0.012930063404078318,150.30490133657827,201726.72630936638,266.7758660170298
2014-11-14,1108.279052734375,2.0,1.0,1.0,0.0,125.22873135303664,138788.37975907096,HOLD,0.008140501066489891,152.3425086528563,203368.8829400273,269.7616053455042
2014-11-17,1099.3079833984375,2.0,1.0,1.0,0.0,125.22873135303664,137664.9441272514,HOLD,-0.008094594329653426,150.29989841318434,201722.694333353,266.76853515155085
2014-11-18,1122.925048828125,2.0,1.0,1.0,0.0,125.22873135303664,140622.47926929282,HOLD,0.021483574927452898,155.67723503507787,206056.41895163126,274.64803445751136
2014-11-19,1107.3900146484375,2.0,1.0,1.0,0.0,125.22873135303664,138677.04664744448,HOLD,-0.013834435518113808,152.14008481353542,203205.74471055146,269.4649903828208
2014-11-20,1122.8399658203125,2.0,1.0,1.0,0.0,125.22873135303664,140611.82443216475,HOLD,0.013951680047232351,155.6578626039359,206040.80624451267,274.6196477172957
2014-11-21,1130.116943359375,2.0,1.0,1.0,0.0,125.22873135303664,141523.11109746608,HOLD,0.006480867942517676,157.31474744993835,207376.12950055322,277.04750818282406
2014-11-24,1156.3270263671875,2.0,1.0,1.0,0.0,125.22873135303664,144805.36654119223,HOLD,0.023192363553014905,163.28248462034952,212185.67208814714,285.79213106935845
2014-11-25,1159.43798828125,2.0,1.0,1.0,0.0,125.22873135303664,145194.94835497788,HOLD,0.00269038242912667,163.9908151908689,212756.53269204553,286.8300594400828
2014-11-26,1183.3570556640625,2.0,1.0,1.0,0.0,125.22873135303664,148190.3028184753,HOLD,0.020629880704762904,169.43691421540962,217145.6745806414,294.810317419348
2014-11-27,1183.3570556640625,2.0,1.0,1.0,0.0,125.22873135303664,148190.3028184753,HOLD,0.0,169.43691421540962,217145.6745806414,294.810317419348
2014-11-28,1199.5169677734375,2.0,1.0,1.0,0.0,125.22873135303664,150213.98811070892,HOLD,0.013655989992223283,173.11634201947075,220111.01373956917,300.2018431628531
2014-12-01,1157.8890380859375,2.0,1.0,1.0,0.0,125.22873135303664,145000.97528708988,HOLD,-0.0347039106622814,163.63813688561794,212472.30078296698,286.31327415084905
2014-12-02,1172.5389404296875,2.0,1.0,1.0,0.0,125.22873135303664,146835.56397204357,HOLD,0.012652250657772202,166.97375267644284,215160.55359030663,291.20100652783026
2014-12-03,1178.237060546875,2.0,1.0,1.0,0.0,125.22873135303664,147549.13232541617,HOLD,0.004859642542105469,168.27114968257484,216206.1569699171,293.10210358166745
2014-12-04,1177.3599853515625,1.0,0.66,0.66,50129.36108587803,82.65096269300417,147439.29731140597,SELL,-0.0007443962040247776,168.07144965710177,216045.21392738188,292.80947986796707
2014-12-05,1177.010986328125,1.0,0.66,0.6599334691967654,50129.36108587803,82.65096269300417,147410.45220613992,HOLD,-0.00019564055032850192,168.0190040111635,215981.17270836892,292.69304128794346
2014-12-08,1149.64794921875,1.0,0.66,0.6546348532137588,50129.36108587803,82.65096269300417,145148.87084684568,HOLD,-0.015342069205049547,163.90703790335576,210960.06337940478,283.5637515989178
2014-12-09,1162.758056640625,1.0,0.66,0.6571939632860329,50129.36108587803,82.65096269300417,146232.43384627235,HOLD,0.007465183801326214,165.87715244776794,213365.76426767147,287.9377532139481
2014-12-10,1106.133056640625,1.0,0.66,0.6458598488969495,50129.36108587803,82.65096269300417,141552.323083781,HOLD,-0.032004601437539804,157.3678601523291,202975.09328271777,269.04562415039595
2014-12-11,1123.1829833984375,1.0,0.66,0.6493506608767461,50129.36108587803,82.65096269300417,142961.51594415942,HOLD,0.009955278936286671,159.93002898938076,206103.74987005533,274.73409067282785
2014-12-12,1085.6839599609375,1.0,0.66,0.641580310744914,50129.36108587803,82.65096269300417,139862.1855570025,HOLD,-0.021679473435127217,154.29488283091365,199222.690006106,262.2230727383745
2014-12-15,1053.0560302734375,1.0,0.66,0.6345336308695066,50129.36108587803,82.65096269300417,137165.45575765098,HOLD,-0.01928133604241744,149.39173774118362,193235.4744245958,251.33722622653784
2014-12-16,1001.4769897460938,1.0,0.66,0.6228107115586927,50129.36108587803,82.65096269300417,132902.39840328455,HOLD,-0.031079671851917068,141.64072436960828,183770.7355311879,234.12861005670527
2014-12-17,1056.862060546875,1.0,0.66,0.635369865140486,50129.36108587803,82.65096269300417,137480.02782378934,HOLD,0.034443542595929966,149.96368695234423,193933.8798697183,252.60705430857874
2014-12-18,1134.969970703125,1.0,0.66,0.6517239746901052,50129.36108587803,82.65096269300417,143935.72179214205,HOLD,0.04695732224194127,161.7013123493492,208266.65860271463,278.66665200493566
2014-12-19,1146.0909423828125,1.0,0.66,0.6539339178189066,50129.36108587803,82.65096269300417,144854.88080754987,HOLD,0.006385899233097847,163.3725105591816,210307.3536624342,282.3770066589713
2014-12-22,1155.4730224609375,1.0,0.66,0.6557766163434958,50129.36108587803,82.65096269300417,145630.31875806977,HOLD,0.005353205540586048,164.78239774194506,212028.962620426,285.5072047644109
2014-12-23,1144.0150146484375,1.0,0.66,0.6535235240407427,50129.36108587803,82.65096269300417,144683.30338182265,HOLD,-0.0065028723711053615,163.0605516033139,209926.42152863412,281.6844027793348
2014-12-24,1144.0150146484375,1.0,0.66,0.6535235240407427,50129.36108587803,82.65096269300417,144683.30338182265,HOLD,0.0,163.0605516033139,209926.42152863412,281.6844027793348
2014-12-29,1170.571044921875,2.0,1.0,1.0,0.0,125.47566889374889,146878.18484922685,BUY,0.015170247126662817,167.05124518041242,214799.44533857246,290.54444607013176
2014-12-30,1145.8909912109375,2.0,1.0,1.0,0.0,125.47566889374889,143781.4386015133,HOLD,-0.021083772589458483,161.42079745729694,210270.6626807122,282.3102957831131
2014-12-31,1108.85498046875,1.0,0.66,0.66,47305.66892936363,82.81394146987427,139134.32038048125,SELL,-0.03232071028244077,152.971491600875,203474.56551131207,269.95375547511287
2015-01-02,1104.4730224609375,1.0,0.66,0.6591109002051885,47305.66892936363,82.81394146987427,138771.43316649884,HOLD,-0.0026081790099671265,152.31169666636154,202670.4774949048,268.4917772634633
2015-01-05,1050.342041015625,1.0,0.66,0.6477313992336033,47305.66892936363,82.81394146987427,134288.6332373799,HOLD,-0.032303477933678604,144.1611513406907,192737.45818733965,250.43174215879938
2015-01-06,1012.3289794921875,1.0,0.66,0.6392752429768417,47305.66892936363,82.81394146987427,131140.6217852872,HOLD,-0.023442128914425764,138.43749415506764,185762.0724845433,237.74922269916968
2015-01-07,1048.6629638671875,1.0,0.66,0.6473662598181654,47305.66892936363,82.81394146987427,134149.58224068576,HOLD,0.02294453400049501,143.90833134670137,192429.34802031505,249.8715418551183
2015-01-08,1109.529052734375,1.0,0.66,0.6601363579143451,47305.66892936363,82.81394146987427,139190.14296163322,HOLD,0.037574181274034,153.07298720296947,203598.25757545675,270.1786501371941
2015-01-09,1088.093017578125,1.0,0.66,0.6557458105256472,47305.66892936363,82.81394146987427,137414.94040085736,HOLD,-0.012753795082063979,149.84534618337705,199664.75137624273,263.0268206840777
2015-01-12,1054.39404296875,1.0,0.66,0.6486094586697756,47305.66892936363,82.81394146987427,134624.19548996177,HOLD,-0.02030889001410341,144.77126452720324,193480.9993639456,251.7836352071738
2015-01-13,1051.488037109375,1.0,0.66,0.6479801786569737,47305.66892936363,82.81394146987427,134383.53769081237,HOLD,-0.0017876266467073965,144.33370489238615,192947.74813630563,250.8140875205557
2015-01-14,1036.0450439453125,1.0,0.66,0.6445979041755471,47305.66892936363,82.81394146987427,133104.64255880404,HOLD,-0.009516754462520538,142.00844101600737,190113.9633947487,245.6617516268158
2015-01-15,993.8709716796875,1.0,0.66,0.6350210334166092,47305.66892936363,82.81394146987427,129612.04140665234,HOLD,-0.026239514152248455,135.65825710300425,182375.03343434655,231.59096988063007
2015-01-16,1032.093994140625,1.0,0.66,0.6437220906438306,47305.66892936363,82.81394146987427,132777.44055153412,HOLD,0.024422107008950533,141.4135282755166,189388.94690793767,244.34353983261397
2015-01-19,1032.093994140625,1.0,0.66,0.6437220906438306,47305.66892936363,82.81394146987427,132777.44055153412,HOLD,0.0,141.4135282755166,189388.94690793767,244.34353983261397
2015-01-20,1053.635986328125,1.0,0.66,0.6484455225603205,47305.66892936363,82.81394146987427,134561.4178316942,HOLD,0.013435846275916763,144.65712333035313,193341.896191483,251.53072034815094
2015-01-21,1069.4100341796875,1.0,0.66,0.6518255710179092,47305.66892936363,82.81394146987427,135867.72890721651,HOLD,0.009707916998587196,147.0322343767573,196236.429371642,256.79350794844004
2015-01-22,1129.260009765625,2.0,1.0,1.0,0.0,124.70479788936423,140824.14128236374,BUY,0.03647968811292879,156.04389324066133,207218.8824360303,276.761604429146
2015-01-23,1135.3790283203125,2.0,1.0,1.0,0.0,124.70479788936423,141587.21225450732,HOLD,0.005418609090706683,157.43129500819512,208341.72055616425,278.803128283935
2015-01-26,1133.291015625,2.0,1.0,1.0,0.0,124.70479788936423,141326.82705334795,HOLD,-0.0018390446214261447,156.95786736972357,207958.57083555678,278.10649242828504
2015-01-27,1045.60302734375,2.0,1.0,1.0,0.0,124.70479788936423,130391.71419740972,HOLD,-0.07737464346956902,137.07584399529037,191867.8505607145,248.85063738311723
2015-01-28,1026.8399658203125,2.0,1.0,1.0,0.0,124.70479788936423,128051.87040234375,HOLD,-0.01794472761914545,132.8215825497159,188424.83424353154,242.5906077155119
2015-01-29,1057.342041015625,2.0,1.0,1.0,0.0,124.70479788936423,131855.62552478138,HOLD,0.029704799394855375,139.73750095414798,194021.95614574454,252.7671929922628
2015-01-30,1032.3199462890625,1.0,0.66,0.66,43769.985088106536,82.30516660698039,128735.25025913687,SELL,-0.023665090156188007,134.06409138024884,189430.40906127554,244.41892556595553
2015-02-02,1062.1910400390625,1.0,0.66,0.666371531629173,43769.985088106536,82.30516660698039,131193.79560696334,HOLD,0.019097685698963973,138.5341738308424,194911.7460523035,254.38499282236998
2015-02-03,1093.114013671875,2.0,1.0,1.0,1.4551915228366852e-11,122.34672177932599,133738.91610379523,BUY,0.019399701678398662,143.16166564326406,200586.10269503997,264.70200490007267
2015-02-04,1087.449951171875,2.0,1.0,1.0,1.4551915228366852e-11,122.34672177932599,133045.93662496703,HOLD,-0.0051815843810965045,141.90170295448553,199546.7488782503,262.81227068772785
2015-02-05,1115.3280029296875,2.0,1.0,1.0,1.4551915228366852e-11,122.34672177932599,136456.72486712976,HOLD,0.02563616994765594,148.10313612205414,204662.3632449954,272.11338771817344
2015-02-06,1093.76904296875,2.0,1.0,1.0,1.4551915228366852e-11,122.34672177932599,133819.05679093732,HOLD,-0.019329703821931665,143.30737598352238,200706.30037997302,264.92054614540547
2015-02-09,1083.8380126953125,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,132604.02779309102,HOLD,-0.009079641024106966,141.09823235107459,198883.95922124624,261.6071985840841
2015-02-10,1134.2530517578125,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,138772.14255076455,HOLD,0.046515289620749245,152.31298645593557,208135.10418534384,278.4274621551706
2015-02-11,1147.2769775390625,2.0,1.0,1.0,1.4551915228366852e-11,122.34672177932599,140365.5771747977,HOLD,0.01148238107983568,155.21014031781402,210524.99076769128,282.77271048671145
2015-02-12,1187.8609619140625,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,145330.8946198224,HOLD,0.03537418179701812,164.23799021785888,217972.1400639231,296.3129819344056
2015-02-13,1217.416015625,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,148946.8585533675,HOLD,0.024880903286285116,170.8124700970318,223395.4837999582,306.17360690901495
2015-02-16,1217.416015625,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,148946.8585533675,HOLD,0.0,170.8124700970318,223395.4837999582,306.17360690901495
2015-02-17,1219.7099609375,2.0,1.0,1.0,1.4551915228366852e-11,122.34672177932599,149227.5152422929,HOLD,0.00188427397295432,171.32275498598707,223816.422095758,306.93894926501457
2015-02-18,1224.2979736328125,2.0,1.0,1.0,1.4551915228366852e-11,122.34672177932599,149788.8435550463,HOLD,0.003761560405545872,172.343351918266,224658.32108722438,308.4696747040443
2015-02-19,1241.7760009765625,2.0,1.0,1.0,1.4551915228366852e-11,122.34672177932599,151927.22290372354,HOLD,0.01427595872913856,176.23131437040644,227865.53400722315,314.30097092222394
2015-02-20,1268.052001953125,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,155142.00548467634,HOLD,0.021160016746899935,182.07637360850245,232687.1725228573,323.0675864051951
2015-02-23,1273.3800048828125,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,155793.86917675426,HOLD,0.0042017227380903854,183.26158032137138,233664.85950650854,324.8451991027428
2015-02-24,1274.718994140625,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,155957.69012294535,HOLD,0.001051523702805257,183.55943658717337,233910.56364479227,325.29193389962234
2015-02-25,1265.801025390625,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,154866.6058814524,HOLD,-0.006996027195791621,181.57564705718613,232274.11898015035,322.3165799639097
2015-02-26,1284.3160400390625,2.0,1.0,1.0,1.4551915228366852e-11,122.34672177932599,157131.85722738487,HOLD,0.014627113011481008,185.69428586797247,235671.61876811527,328.4938523056641
2015-02-27,1265.60498046875,2.0,1.0,1.0,1.4551915228366852e-11,122.34672177932599,154842.62042793946,HOLD,-0.014568890356413622,181.5320371417081,232238.14479416405,322.25117235302554
2015-03-02,1302.02197265625,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,159298.12003914342,HOLD,0.02877437490330692,189.63294552571531,238920.65223931978,334.4011858896724
2015-03-03,1280.8189697265625,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,156704.00213881873,HOLD,-0.01628467366524633,184.91636752512494,235029.9073857146,327.32710433766294
2015-03-04,1269.2249755859375,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,155285.51496338454,HOLD,-0.009052016260424511,182.33729993342644,232902.41284237304,323.45893244067827
2015-03-05,1274.927001953125,2.0,1.0,0.9999999999999998,1.4551915228366852e-11,122.34672177932599,155983.1391969092,HOLD,0.004492526129621144,183.605707630744,233948.7330177192,325.36133275948947
2015-03-06,1229.4859619140625,1.0,0.66,0.66,51144.016150721494,80.74883637435518,150423.57691388682,SELL,-0.035642072031927374,173.4974125707033,225610.3154237235,310.20057349767916
2015-03-09,1241.0789794921875,1.0,0.66,0.6621028167463692,51144.016150721494,80.74883637435518,151359.69959338784,HOLD,0.006223244379017334,175.19945380615968,227737.63076813114,314.0684195784202
2015-03-10,1170.22998046875,1.0,0.66,0.6488295539327854,51144.016150721494,80.74883637435518,145638.72536395746,HOLD,-0.037797209196365866,164.79768247992266,214736.86011089766,290.43065474708663
2015-03-11,1151.1319580078125,1.0,0.66,0.6450712755021482,51144.016150721494,80.74883637435518,144096.58227318543,HOLD,-0.010588825787359424,161.99378595124622,211232.37855937702,284.0588701079582
2015-03-12,1175.864990234375,1.0,0.66,0.6499233019542676,51144.016150721494,80.74883637435518,146093.7458454898,HOLD,0.013859895500630603,165.62499244634506,215770.88275940294,292.3106959261871
2015-03-13,1158.4940185546875,1.0,0.66,0.6465295359857934,51144.016150721494,80.74883637435518,144691.06009566315,HOLD,-0.00960127171569769,163.07465471938752,212583.31452253615,286.5151173137021
2015-03-16,1203.053955078125,1.0,0.66,0.6551063180786084,51144.016150721494,80.74883637435518,148289.22311884584,HOLD,0.024867901450191576,169.61676930699247,220760.04987839417,301.3819088698076
2015-03-17,1207.2559814453125,1.0,0.66,0.6558936866883452,51144.016150721494,80.74883637435518,148628.5318584106,HOLD,0.002288155082536436,170.23369428801928,221531.120491225,302.783855438591
2015-03-18,1246.0489501953125,1.0,0.66,0.6629963576520794,51144.016150721494,80.74883637435518,151761.01894447982,HOLD,0.021075947174485687,175.9291253535997,228649.6189426306,315.726579895692
2015-03-19,1249.64404296875,1.0,0.66,0.663639772055976,51144.016150721494,80.74883637435518,152051.31850259277,HOLD,0.0019128730166153574,176.45694273198686,229309.31741802438,316.9260316691353
2015-03-20,1276.4429931640625,1.0,0.66,0.6683596549365689,51144.016150721494,80.74883637435518,154215.30254691854,HOLD,0.014231932124211477,180.3914591762155,234226.91696277764,325.86712175050485
