Date,LQQ3_Price,Signal,Cash,Shares,Portfolio_Value,Trade_Type,Daily_Return,Cumulative_Return,BuyHold_Value,BuyHold_Return
2020-03-23,1979.1259765625,0.0,181287.06404016662,27.76835477913697,236244.13630996004,HOLD,-0.025749585265979258,329.53479329083643,363169.0394743688,560.3073444988523
2020-03-24,2436.248046875,0.0,181287.06404016662,27.76835477913697,248937.66413577113,HOLD,0.053730551894658474,352.6139347923111,447050.8060541138,712.819647371116
2020-03-25,2505.489013671875,0.0,181287.06404016662,27.76835477913697,250860.3718670372,HOLD,0.007723651372487428,356.1097670309767,459756.503266766,735.9209150304837
2020-03-26,2578.0,0.0,181287.06404016662,27.76835477913697,252873.88266078173,HOLD,0.008026420349929841,359.7706957468759,473062.2481096803,760.1131783812368
2020-03-27,2378.677978515625,0.0,181287.06404016662,27.76835477913697,247339.03805290884,HOLD,-0.0218877669359695,349.70734191437975,436486.71530085005,693.6122096379091
2020-03-30,2567.992919921875,0.0,181287.06404016662,27.76835477913697,252596.00251086912,HOLD,0.021254083056778672,359.26545911067115,471225.9518339738,756.7744578799524
2020-03-31,2702.751953125,0.0,181287.06404016662,27.76835477913697,256338.03915454698,HOLD,0.0148143145832913,366.0691620991763,495954.1951234065,801.7349002243755
2020-04-01,2382.31103515625,0.0,181287.06404016662,27.76835477913697,247439.92205863842,HOLD,-0.0347124333370743,349.89076737934255,437153.38013480033,694.8243275178188
2020-04-02,2299.096923828125,0.0,181287.06404016662,27.76835477913697,245129.20309264844,HOLD,-0.009338505067271963,345.6894601684518,421883.61497602146,667.0611181382208
2020-04-03,2287.94091796875,0.0,181287.06404016662,27.76835477913697,244819.41916402717,HOLD,-0.0012637577437242253,345.1262166618676,419836.49115454714,663.3390748264493
2020-04-06,2615.027099609375,0.0,181287.06404016662,27.76835477913697,253902.0642991773,HOLD,0.037099365590214095,361.64011690759503,479856.7100888083,772.4667456160151
2020-04-07,2866.666015625,0.0,181287.06404016662,27.76835477913697,260889.66299533664,HOLD,0.02752084239821584,374.344841809703,526032.3777855635,856.4225050646609
2020-04-08,2856.386962890625,0.0,181287.06404016662,27.76835477913697,260604.23061221503,HOLD,-0.0010940731796135195,373.82587384039095,524146.1746067576,852.9930447395593
2020-04-09,2888.071044921875,0.0,181287.06404016662,27.76835477913697,261484.04544291005,HOLD,0.0033760573595760235,375.42553716892735,529960.1944186252,863.5639898520458
2020-04-14,3237.759033203125,0.0,181287.06404016662,27.76835477913697,271194.3055635065,HOLD,0.037135191572200466,393.0805555700118,594127.8382794785,980.2324332354153
2020-04-15,3230.325927734375,0.0,181287.06404016662,27.76835477913697,270987.9004537395,HOLD,-0.0007610967691158432,392.7052735522537,592763.865593876,977.7524828979564
2020-04-16,3487.035888671875,0.0,181287.06404016662,27.76835477913697,278116.3137243904,HOLD,0.026305282482041337,405.6660249534371,639870.0685547922,1063.4001246450766
2020-04-17,3432.64501953125,0.0,181287.06404016662,27.76835477913697,276605.9687733479,HOLD,-0.005430623363357312,402.9199432242689,629889.3599309351,1045.2533816926093
2020-04-20,3556.1708984375,0.0,181287.06404016662,27.76835477913697,280036.07920322136,HOLD,0.012400710097055345,409.1565076422206,652556.322683113,1086.4660412420237
2020-04-21,3055.3759765625,0.0,181287.06404016662,27.76835477913697,266129.8281410062,HOLD,-0.04965878361739051,383.87241480182945,560660.600579118,919.382910143851
2020-04-22,3295.615966796875,0.0,181287.06404016662,27.76835477913697,272800.89742197073,HOLD,0.025066973242209967,396.0016316763104,604744.5687195839,999.5355794901526
2020-04-23,3475.925048828125,0.0,181287.06404016662,27.76835477913697,277807.783981715,HOLD,0.018353629357749313,405.10506178493637,637831.2326840122,1059.6931503345677
2020-04-24,3345.31396484375,0.0,181287.06404016662,27.76835477913697,274180.9290635492,HOLD,-0.013055267444934127,398.510780115544,613864.1368664439,1016.1166124844435
2020-04-27,3577.242919921875,0.0,181287.06404016662,27.76835477913697,280621.2145717131,HOLD,0.023489181140936344,410.22039013038756,656423.0324797049,1093.4964226903726
2020-04-28,3432.736083984375,0.0,181287.06404016662,27.76835477913697,276608.49748339003,HOLD,-0.014299407457299074,402.924540878891,629906.070231524,1045.2837640573164
2020-04-29,3649.800048828125,0.0,181287.06404016662,27.76835477913697,282636.00666893745,HOLD,0.02179075928753549,413.88364848897714,669737.2444722474,1117.7040808586319
2020-04-30,3650.76806640625,0.0,181287.06404016662,27.76835477913697,282662.8869244793,HOLD,9.510555947422894e-05,413.93252168087145,669914.8754155048,1118.0270462100086
2020-05-01,3438.155029296875,0.0,181287.06404016662,27.76835477913697,276758.9726793563,HOLD,-0.02088676836694292,403.1981321442841,630900.4451158975,1047.0917183925408
2020-05-04,3409.318115234375,0.0,181287.06404016662,27.76835477913697,275958.2190189333,HOLD,-0.0028933250209405292,401.7422163980606,625608.8797959005,1037.470690538001
2020-05-05,3673.989990234375,0.0,181287.06404016662,27.76835477913697,283307.7215439927,HOLD,0.026632663999600403,415.1049482618049,674176.091665142,1125.77471211844
2020-05-06,3760.306884765625,0.0,181287.06404016662,27.76835477913697,285704.59969476983,HOLD,0.008460334712073747,419.4629085359451,690015.2166367476,1154.5731211577229
2020-05-07,3843.006103515625,0.0,181287.06404016662,27.76835477913697,288001.02094097727,HOLD,0.008037746849931082,423.638219892686,705190.4991576123,1182.1645439229314
2020-05-11,4070.197021484375,1.0,0.0,72.30847484783388,294309.7389537313,BUY,0.02190519322515505,435.10861627951147,746879.966343182,1257.963575169422
2020-05-12,4155.666015625,0.0,198323.31523410013,24.584881448263516,300489.8715668183,SELL,0.02099873634850602,446.3452210305788,762563.5018404037,1286.4790942552795
2020-05-13,3876.626953125,0.0,198323.31523410013,24.584881448263516,293629.7292958213,HOLD,-0.022829861902588622,433.8722350833114,711359.9152551951,1193.3816641003548
2020-05-14,3676.760009765625,0.0,198323.31523410013,24.584881448263516,288716.0241879042,HOLD,-0.016734358335244393,424.93822579618944,674684.3894412323,1126.6988898931495
2020-05-15,3776.23193359375,1.0,0.0,77.103719994645,291161.5296426494,BUY,0.008470279616879184,429.3845993502717,692937.4584520654,1159.8862880946642
2020-05-18,4186.65283203125,1.0,0.0,77.103719994645,322806.50767572504,HOLD,0.10868529943469651,486.9209230467728,768249.5736134457,1296.8174065699013
2020-05-19,4270.2001953125,1.0,0.0,77.103719994645,329248.3201804534,HOLD,0.019955646344030686,498.6333094190062,783580.490408428,1324.6918007425966
2020-05-20,4371.8818359375,1.0,0.0,77.103719994645,337088.3529277995,HOLD,0.02381191419002282,512.887914414181,802239.0418070095,1358.616439649108
2020-05-21,4262.3427734375,1.0,0.0,77.103719994645,328642.4837243236,HOLD,-0.025055357534957245,497.5317885896793,782138.6557860333,1322.0702832473332
2020-05-22,4213.85595703125,1.0,0.0,77.103719994645,324903.96980870434,HOLD,-0.01137562579631457,490.7344905612806,773241.3391169789,1305.8933438490526
2020-05-26,4317.990234375,1.0,0.0,77.103719994645,332933.1099708616,HOLD,0.024712348596062528,505.3329272197483,792349.9486381237,1340.636270251134
2020-05-27,4071.89208984375,1.0,0.0,77.103719994645,313958.02754372236,HOLD,-0.0569936778856267,470.8327773522225,747191.0108927498,1258.5291107140904
2020-05-28,4357.89404296875,1.0,0.0,77.103719994645,336009.84205539396,HOLD,0.07023809737943587,510.92698555526175,799672.2858768739,1353.9496106852253
2020-05-29,4253.2451171875,1.0,0.0,77.103719994645,327941.02058421605,HOLD,-0.02401364621292168,496.256401062211,780469.2385175483,1319.034979122815
2020-06-01,4384.2041015625,1.0,0.0,77.103719994645,338038.44544624916,HOLD,0.030790368475541285,514.6153553568166,804500.1739553288,1362.7275890096887
2020-06-02,4327.72412109375,1.0,0.0,77.103719994645,333683.62884688366,HOLD,-0.012882607460866335,506.69750699433393,794136.1140120636,1343.8838436582976
2020-06-03,4526.5009765625,1.0,0.0,77.103719994645,349010.06385236216,HOLD,0.04593103670816068,534.5637524588403,830611.6090160278,1410.2029254836868
2020-06-04,4478.51416015625,1.0,0.0,77.103719994645,345310.10179674026,HOLD,-0.010601304772652753,527.8365487213459,821806.0422011453,1394.1928040020825
2020-06-05,4663.22705078125,1.0,0.0,77.103719994645,359552.15279489174,HOLD,0.04124423503409336,553.7311868998031,855700.8037581275,1455.8196431965955
2020-06-08,4674.05078125,1.0,0.0,77.103719994645,360386.7026782517,HOLD,0.002321081592399965,555.248550324094,857686.9551423324,1459.4308275315134
2020-06-09,4856.73583984375,1.0,0.0,77.103719994645,374472.4002832695,HOLD,0.039084953746457485,580.8589096059446,891209.6101130104,1520.3811092963824
2020-06-10,4996.626953125,1.0,0.0,77.103719994645,385258.52551144623,HOLD,0.028803525226472004,600.4700463844478,916879.5885999748,1567.0537974544995
2020-06-11,4789.296875,1.0,0.0,77.103719994645,369272.6052212283,HOLD,-0.04149400787171664,571.4047367658698,878834.579733191,1497.8810540603474
2020-06-12,4420.53515625,1.0,0.0,77.103719994645,340839.7049139843,HOLD,-0.07699704745281633,519.7085543890623,811166.9118942987,1374.8489307169068
2020-06-15,4401.658203125,1.0,0.0,77.103719994645,339384.2216058823,HOLD,-0.004270286844865412,517.0622211016042,807702.9965014462,1368.5509027299024
2020-06-16,4797.0927734375,1.0,0.0,77.103719994645,369873.69799146004,HOLD,0.08983763665060529,572.4976327117456,880265.1248227484,1500.4820451322696
2020-06-17,4934.53076171875,1.0,0.0,77.103719994645,380470.67815652484,HOLD,0.028650266895456467,591.7648693754998,905484.9555876824,1546.3362828866952
2020-06-18,4986.8779296875,1.0,0.0,77.103719994645,384506.8395381,HOLD,0.010608337549509406,599.1033446147272,915090.645642559,1563.801173895562
2020-06-19,5130.173828125,1.0,0.0,77.103719994645,395555.4863676061,HOLD,0.02873459115260113,619.1917933956474,941385.4012126677,1611.6098203866684
2020-06-22,5064.716796875,1.0,0.0,77.103719994645,390508.50575842534,HOLD,-0.012759222872945841,610.0154650153188,929374.0550692579,1589.7710092168325
2020-06-23,5340.18310546875,1.0,0.0,77.103719994645,411747.98288419633,HOLD,0.054389281699564584,648.6326961530842,979922.0423546862,1681.676440644884
2020-06-24,5011.0380859375,1.0,0.0,77.103719994645,386369.6774606269,HOLD,-0.061635530660770876,602.4903226556853,919524.0272679686,1571.861867759943
2020-06-25,4990.55615234375,1.0,0.0,77.103719994645,384790.4441878654,HOLD,-0.004087363385089637,599.6189894324826,915765.5984272035,1565.0283607767335
2020-06-26,4920.421875,1.0,0.0,77.103719994645,379382.83050552616,HOLD,-0.01405339910078196,589.7869645555021,902895.9789897396,1541.629052708617
2020-06-29,4885.134765625,1.0,0.0,77.103719994645,376662.06310485577,HOLD,-0.0071715617626790795,584.8401147361014,896420.80471114,1529.856008565709
2020-06-30,5108.75390625,1.0,0.0,77.103719994645,393903.9307090489,HOLD,0.04577542920586963,616.1889649255434,937454.8517958635,1604.46336690157
2020-07-01,5271.97119140625,1.0,0.0,77.103719994645,406488.5905620225,HOLD,0.03194855108533834,639.0701646582228,967405.1760186619,1658.9185018521125
2020-07-02,5468.326171875,1.0,0.0,77.103719994645,421628.289995639,HOLD,0.0372450784231948,666.5968909011618,1003436.2576664817,1724.429559393603
2020-07-03,5469.2041015625,1.0,0.0,77.103719994645,421695.981640439,HOLD,0.00016054815676791456,666.71996661898,1003597.357508084,1724.7224681965165
2020-07-06,5876.1591796875,1.0,0.0,77.103719994645,453073.7320345879,HOLD,0.07440846429716097,723.770421881069,1078273.4956529494,1860.4972648235446
2020-07-07,5939.26904296875,1.0,0.0,77.103719994645,457939.7372619257,HOLD,0.010739985312073541,732.6177041125922,1089854.1371586605,1881.55297665211
2020-07-08,5751.05908203125,1.0,0.0,77.103719994645,443428.04913359764,HOLD,-0.031689078163635975,706.2328166065411,1055317.6642192777,1818.7593894895958
2020-07-09,5814.63818359375,1.0,0.0,77.103719994645,448330.2343779837,HOLD,0.011055198817405243,715.1458806872432,1066984.4108127414,1839.971656023166
2020-07-10,5996.73291015625,1.0,0.0,77.103719994645,462370.4151873602,HOLD,0.031316604888037336,740.6734821588367,1100398.7400278593,1900.7249818688351
2020-07-13,6585.162109375,1.0,0.0,77.103719994645,507740.4954005959,HOLD,0.09812496371518709,823.1645370919924,1208375.3264653306,2097.046048118783
2020-07-14,5731.212890625,1.0,0.0,77.103719994645,441897.83394845,HOLD,-0.1296777823486337,703.450607179,1051675.8938845005,1812.13798888091
2020-07-15,5925.40283203125,1.0,0.0,77.103719994645,456870.60081641405,HOLD,0.03388287001585688,730.6738196662075,1087309.691495799,1876.9267118105436
2020-07-16,5663.955078125,1.0,0.0,77.103719994645,436712.0064059977,HOLD,-0.04412320331926278,694.0218298290866,1039334.104906925,1789.6983725580455
2020-07-17,5862.1708984375,1.0,0.0,77.103719994645,451995.1835138815,HOLD,0.03499600854498963,721.8094245706936,1075706.6501233468,1855.8302729515397
2020-07-20,6098.80810546875,1.0,0.0,77.103719994645,470240.7924651339,HOLD,0.04036682163161154,754.9832590275163,1119129.5085968142,1934.7809247214805
2020-07-21,6190.953125,1.0,0.0,77.103719994645,477345.51624997245,HOLD,0.015108693032762188,767.9009386363136,1136038.0928061097,1965.5238051020178
2020-07-22,6081.77783203125,1.0,0.0,77.103719994645,468927.69503057667,HOLD,-0.017634650233076865,752.595809146503,1116004.4583880221,1929.0990152509494
2020-07-23,6079.0380859375,1.0,0.0,77.103719994645,468716.4504149077,HOLD,-0.00045048440923323163,752.2117280271049,1115501.7157788835,1928.1849377797882
2020-07-24,5567.72216796875,1.0,0.0,77.103719994645,429292.09104704036,HOLD,-0.08411132003787991,680.5310746309825,1021675.3939602018,1757.5916253821852
2020-07-27,5551.373046875,1.0,0.0,77.103719994645,428031.5129920693,HOLD,-0.0029364110852742042,678.239114531035,1018675.3350078252,1752.1369727415004
2020-07-28,5652.40380859375,1.0,0.0,77.103719994645,435821.3605544775,HOLD,0.01819923843446669,692.4024737354137,1037214.4503169429,1785.8444551217144
2020-07-29,5659.4130859375,1.0,0.0,77.103719994645,436361.8019121548,HOLD,0.001240052476982223,693.3850943857361,1038500.65066522,1788.1830012094908
2020-07-30,5589.93017578125,1.0,0.0,77.103719994645,431004.4110630542,HOLD,-0.01227740564280444,683.6443837510077,1025750.5569166868,1765.001012575794
2020-07-31,5862.02001953125,1.0,0.0,77.103719994645,451983.55018894095,HOLD,0.04867499864825642,721.7882730708018,1075678.963888055,1855.779934341918
2020-08-03,6271.5478515625,1.0,0.0,77.103719994645,483559.6694798925,HOLD,0.06986121348387986,779.1993990543499,1150827.201624357,1992.4130938624671
2020-08-04,6250.44580078125,1.0,0.0,77.103719994645,481932.6228651422,HOLD,-0.00336472770051377,776.2411324820768,1146954.9814605466,1985.3726935646303
2020-08-05,6333.62890625,1.0,0.0,77.103719994645,488346.3497374897,HOLD,0.013308347615517802,787.902454068163,1162219.0570531734,2013.125558278497
2020-08-06,6359.39404296875,1.0,0.0,77.103719994645,490332.9376246759,HOLD,0.004067989631240332,791.5144320448652,1166946.9521264958,2021.7217311390832
2020-08-07,6546.2119140625,1.0,0.0,77.103719994645,504737.2904474841,HOLD,0.029376678002883683,817.7041644499711,1201227.9769855624,2084.050867246477
2020-08-10,6201.6259765625,1.0,0.0,77.103719994645,478168.43280839187,HOLD,-0.05263898297575187,769.3971505607126,1137996.5579550224,1969.0846508273137
2020-08-11,6289.365234375,1.0,0.0,77.103719994645,484933.4559753048,HOLD,0.014147782878891624,781.6971926823724,1154096.686173896,1998.3576112252656
2020-08-12,6382.251953125,1.0,0.0,77.103719994645,492095.3675290262,HOLD,0.014768854294280986,794.7188500527748,1171141.3719735108,2029.347949042747
2020-08-13,6566.17919921875,1.0,0.0,77.103719994645,506276.84241122485,HOLD,0.028818549854286557,820.5033498385907,1204891.9679881467,2090.7126690693576
2020-08-14,6403.30908203125,1.0,0.0,77.103719994645,493718.95050010487,HOLD,-0.02480439723711436,797.6708190910997,1175005.3489863602,2036.3733617933822
2020-08-17,6605.40087890625,1.0,0.0,77.103719994645,509300.9798195695,HOLD,0.03156052507946283,826.0017814901264,1212089.1347715473,2103.7984268573587
2020-08-18,6678.6240234375,1.0,0.0,77.103719994645,514946.7566526344,HOLD,0.011085344534512931,836.2668302775171,1225525.5604370295,2128.22829170369
2020-08-19,6810.4150390625,1.0,0.0,77.103719994645,525108.3342191944,HOLD,0.019733258701568168,854.7424258530807,1249709.1733665178,2172.1984970300323
2020-08-20,6799.712890625,1.0,0.0,77.103719994645,524283.1587627282,HOLD,-0.0015714385064810044,853.242106841324,1247745.3322495872,2168.627876817431
2020-08-21,7085.4267578125,1.0,0.0,77.103719994645,546312.7607769404,HOLD,0.04201851927916289,893.2959286853462,1300173.743548202,2263.952260996731
2020-08-24,7149.47607421875,1.0,0.0,77.103719994645,551251.2013349764,HOLD,0.009039584854310778,902.2749115181389,1311926.774428353,2285.321408051551
2020-08-25,7315.52392578125,1.0,0.0,77.103719994645,564054.1083875637,HOLD,0.023225177598855673,925.5529243410249,1342396.5067611453,2340.7209213839005
2020-08-26,7632.48388671875,1.0,0.0,77.103719994645,588492.9004652023,HOLD,0.04332703496744417,969.9870917549132,1400558.5671497604,2446.4701220904735
2020-08-27,7911.8701171875,1.0,0.0,77.103719994645,610034.6181496242,HOLD,0.03660488965524178,1009.1538511811349,1451825.858955981,2539.6833799199653
2020-08-28,7804.31494140625,1.0,0.0,77.103719994645,601741.7139922119,HOLD,-0.013594153365536266,994.0758436222034,1432089.515569282,2503.7991192168765
2020-09-01,8198.357421875,1.0,0.0,77.103719994645,632123.8550722697,HOLD,0.05049033559347205,1049.3161001313995,1504396.195810268,2635.2658105641235
2020-09-02,8353.9453125,1.0,0.0,77.103719994645,644120.2602255772,HOLD,0.018977934556726916,1071.1277458646857,1532946.528361744,2687.175506112262
2020-09-03,7505.68798828125,1.0,0.0,77.103719994645,578716.4650156079,HOLD,-0.10153972673839551,952.2117545738325,1377291.5567673205,2404.1664668496737
2020-09-04,6448.25390625,1.0,0.0,77.103719994645,497184.36364187585,HOLD,-0.1408843644556288,803.9715702579562,1183252.7111220532,2051.3685656764605
2020-09-07,6888.28515625,1.0,0.0,77.103719994645,531112.4099307695,HOLD,0.06824037272687078,865.6589271468536,1263998.3171591023,2198.178758471095
2020-09-08,6549.7841796875,1.0,0.0,77.103719994645,505012.7254159806,HOLD,-0.04914154522992775,818.204955301783,1201883.4866858756,2085.2427030652284
2020-09-09,6660.80615234375,1.0,0.0,77.103719994645,513572.93250892125,HOLD,0.01695047800209304,833.7689681980386,1222255.9862880234,2122.2836114327697
2020-09-10,6936.02978515625,1.0,0.0,77.103719994645,534793.6984292052,HOLD,0.041319868273850924,872.3521789621913,1272759.4426383704,2214.10807752431
2020-09-11,6440.3369140625,1.0,0.0,77.103719994645,496573.93409305107,HOLD,-0.07146637001971634,802.8616983510019,1181799.9453646888,2048.727173390343
2020-09-14,6658.2177734375,1.0,0.0,77.103719994645,513373.3588664937,HOLD,0.03383066170020643,833.4061070299886,1221781.0195136438,2121.4200354793525
2020-09-15,6869.7109375,1.0,0.0,77.103719994645,529680.2685691502,HOLD,0.031764230498172896,863.0550337620914,1260589.953435768,2191.981733519578
2020-09-16,6760.06591796875,1.0,0.0,77.103719994645,521226.2296844053,HOLD,-0.015960645291889453,847.6840539716461,1240470.1243304603,2155.400226055382
2020-09-17,6231.462890625,1.0,0.0,77.103719994645,480468.96987577114,HOLD,-0.07819495161114987,773.5799452286749,1143471.622983363,1979.0393145152057
2020-09-18,5992.630859375,1.0,0.0,77.103719994645,462054.13181251887,HOLD,-0.03832679989305776,740.0984214773069,1099646.0149058895,1899.3563907379807
2020-09-21,5697.62109375,1.0,0.0,77.103719994645,439307.781448083,HOLD,-0.049228756542459284,698.7414208146964,1045511.808955202,1800.930561736731
2020-09-22,6143.8740234375,1.0,0.0,77.103719994645,473715.542385498,HOLD,0.07832267578779795,761.3009861554509,1127399.0914003144,1949.8165298187535
2020-09-23,6221.01708984375,1.0,0.0,77.103719994645,479663.55977721384,HOLD,0.012556095081371677,772.1155632312979,1141554.8215865886,1975.5542210665246
2020-09-24,5972.05810546875,1.0,0.0,77.103719994645,460467.89595581265,HOLD,-0.04001901630867455,737.2143562832956,1095870.920564269,1892.4925828441253
2020-09-25,6172.52978515625,1.0,0.0,77.103719994645,475925.0082132938,HOLD,0.03356827347408475,765.3181967514433,1132657.4153180674,1959.3771187601228
2020-09-28,6546.51513671875,1.0,0.0,77.103719994645,504760.67004226765,HOLD,0.06058866697765675,817.746672804123,1201283.6182545475,2084.1520331900865
2020-09-29,6638.52294921875,1.0,0.0,77.103719994645,511854.8146545875,HOLD,0.014054471818744974,830.6451175537954,1218167.0250136256,2114.84913638841
2020-09-30,6813.8818359375,1.0,0.0,77.103719994645,525375.6371547226,HOLD,0.026415346916799587,855.2284311904048,1250345.3295819666,2173.355144694485
2020-10-01,6947.4140625,1.0,0.0,77.103719994645,535671.4685618591,HOLD,0.019597085740206133,873.9481246579256,1274848.4542106506,2217.906280383001
2020-10-02,6636.5859375,1.0,0.0,77.103719994645,511705.4638453986,HOLD,-0.044740118007037144,830.3735706279974,1217811.5839281771,2114.202879869413
2020-10-05,6709.64111328125,1.0,0.0,77.103719994645,517338.28966299567,HOLD,0.01100794542092065,840.6150721145376,1231217.1873770235,2138.576704321861
2020-10-06,6648.2421875,1.0,0.0,77.103719994645,512604.2040815862,HOLD,-0.009150850953818512,832.0076437847023,1219950.5024035566,2118.0918225519213
2020-10-07,6712.30615234375,1.0,0.0,77.103719994645,517543.77408864547,HOLD,0.009636226093598488,840.9886801611735,1231706.2212677165,2139.4658568503937
2020-10-08,6881.39697265625,1.0,0.0,77.103719994645,530581.3053516853,HOLD,0.025191166266076426,864.6932824576096,1262734.3374786323,2195.8806135975133
2020-10-09,7073.966796875,1.0,0.0,77.103719994645,545429.1551576658,HOLD,0.027984117902795314,891.6893730139378,1298070.8440585423,2260.128807379168
2020-10-12,7644.2158203125,1.0,0.0,77.103719994645,589397.4761880105,HOLD,0.08061234096962577,971.631774887292,1402711.3735425195,2450.3843155318536
2020-10-13,7987.39404296875,1.0,0.0,77.103719994645,615857.793775958,HOLD,0.04489384270710195,1019.7414432290145,1465684.4773098005,2564.880867836001
2020-10-14,7768.86181640625,1.0,0.0,77.103719994645,599008.1461692767,HOLD,-0.02735964012629033,989.1057203077758,1425583.8774719143,2491.9706863125716
2020-10-15,7379.1337890625,1.0,0.0,77.103719994645,568958.6654748989,HOLD,-0.050165395723827055,934.4703008634525,1354068.898121028,2361.9434511291415
2020-10-16,7559.5029296875,1.0,0.0,77.103719994645,582865.7971893236,HOLD,0.024443131915069305,959.7559948896793,1387166.5828198928,2422.1210596725323
2020-10-19,7314.783203125,1.0,0.0,77.103719994645,563996.9959152825,HOLD,-0.032372462692148996,925.4490834823318,1342260.58436976,2340.4737897632
2020-10-20,7043.6162109375,1.0,0.0,77.103719994645,543089.0120778674,HOLD,-0.03707109078388726,887.4345674143044,1292501.520390955,2250.002764347191
2020-10-21,6977.26611328125,1.0,0.0,77.103719994645,537973.1727265626,HOLD,-0.00941989109986141,878.1330413210229,1280326.296822467,2227.8659942226673
2020-10-22,6893.083984375,1.0,0.0,77.103719994645,531482.4174308219,HOLD,-0.01206520255061072,866.3316680560399,1264878.9007204305,2199.779819491692
2020-10-23,6895.9140625,1.0,0.0,77.103719994645,531700.6269821349,HOLD,0.0004105677707415545,866.7284126947907,1265398.2192309576,2200.7240349653775
2020-10-26,6707.90087890625,1.0,0.0,77.103719994645,517204.1111190206,HOLD,-0.02726443251608457,840.3711111254919,1230897.8548767616,2137.9960997759304
2020-10-27,6818.69580078125,1.0,0.0,77.103719994645,525746.8117520992,HOLD,0.016517077976421435,855.9032940947258,1251228.6907267708,2174.961255866856
2020-10-28,6271.2001953125,1.0,0.0,77.103719994645,483532.86388973804,HOLD,-0.0802933026292244,779.1506616177056,1150763.406803878,1992.2971032797782
2020-10-29,6420.126953125,1.0,0.0,77.103719994645,495015.6709238234,HOLD,0.02374772821378235,800.0284925887697,1178091.4234270228,2041.9844062309505
2020-10-30,6026.26708984375,1.0,0.0,77.103719994645,464647.6103082567,HOLD,-0.061347675233982546,744.813836924103,1105818.2533866817,1910.5786425212393
2020-11-02,6026.5400390625,1.0,0.0,77.103719994645,464668.655708392,HOLD,4.529324948276958e-05,744.8521012879855,1105868.339488715,1910.6697081613
2020-11-03,6324.1220703125,1.0,0.0,77.103719994645,487613.3373213297,HOLD,0.04937858693730557,786.5697042205994,1160474.555431372,2009.9537371479491
2020-11-04,7095.1298828125,1.0,0.0,77.103719994645,547060.9078100134,HOLD,0.12191539061514356,894.6561960182061,1301954.2641557232,2267.189571192224
2020-11-05,7598.89208984375,1.0,0.0,77.103719994645,585902.8479648354,HOLD,0.07100112546939874,965.2779053906098,1394394.482220462,2435.2626949462947
2020-11-06,7500.6171875,1.0,0.0,77.103719994645,578325.4874120217,HOLD,-0.012932793515399332,951.5008862036758,1376361.0663028928,2402.4746660052597
2020-11-09,8548.5,1.0,0.0,77.103719994645,659121.1503742228,HOLD,0.1397062116763308,1098.402091589496,1568647.256774865,2752.0859214088455
2020-11-10,7453.5,1.0,0.0,77.103719994645,574692.5769800865,HOLD,-0.12809264783295315,944.8955945092482,1367715.0761386743,2386.7546838884987
2020-11-11,7786.0,1.0,0.0,77.103719994645,600329.563878306,HOLD,0.044609914805125106,991.5082979605563,1428728.7291629058,2497.6885984780106
2020-11-12,8008.5,1.0,0.0,77.103719994645,617485.1415771145,HOLD,0.028576932956588807,1022.7002574129355,1469557.4142693463,2571.922571398811
2020-11-13,7840.5,1.0,0.0,77.103719994645,604531.7166180142,HOLD,-0.020977711181869196,999.1485756691166,1438729.4632676295,2515.87175139569
2020-11-16,8130.0,1.0,0.0,77.103719994645,626853.2435564639,HOLD,0.036923665582552,1039.7331701026615,1491852.628833088,2612.459325151069
2020-11-17,8063.0,1.0,0.0,77.103719994645,621687.2943168227,HOLD,-0.008241082410824108,1030.3405351214958,1479558.14837407,2590.1057243164905
2020-11-18,7996.0,1.0,0.0,77.103719994645,616521.3450771815,HOLD,-0.008309562197693188,1020.9479001403299,1467263.667915052,2567.752123481913
2020-11-19,8000.0,1.0,0.0,77.103719994645,616829.75995716,HOLD,0.0005002501250623848,1021.5086544675636,1467997.6667484262,2569.0866668153203
2020-11-20,8067.0,1.0,0.0,77.103719994645,621995.7091968013,HOLD,0.008375000000000243,1030.9012894487296,1480292.1472074443,2591.440267649899
2020-11-23,7731.5,1.0,0.0,77.103719994645,596127.4111385979,HOLD,-0.04158919052931698,983.8680202519962,1418727.9950581822,2479.5054455603313
2020-11-24,8058.5,1.0,0.0,77.103719994645,621340.3275768468,HOLD,0.04229450947422886,1029.709686503358,1478732.399686524,2588.604363066407
2020-11-25,8231.5,1.0,0.0,77.103719994645,634679.2711359203,HOLD,0.02146801513929386,1053.9623111562187,1510477.8492299588,2646.323362236289
2020-11-26,8436.0,1.0,0.0,77.103719994645,650446.9818748252,HOLD,0.024843588653343796,1082.6308761360458,1548003.5395862155,2714.5518901567557
2020-11-27,8620.5,1.0,0.0,77.103719994645,664672.6182138373,HOLD,0.02187055476529176,1108.495669479704,1581859.235775601,2776.1077014101834
2020-11-30,8341.0,1.0,0.0,77.103719994645,643122.128475334,HOLD,-0.032422713299692485,1069.3129608642437,1530571.0672935778,2682.856485988323
2020-12-01,8852.0,1.0,0.0,77.103719994645,682522.1293925976,HOLD,0.061263637453542685,1140.9493261683592,1624339.4182571336,2853.344396831152
2020-12-02,8919.5,1.0,0.0,77.103719994645,687726.6304922361,HOLD,0.007625395390872036,1150.4120554404294,1636725.6485703234,2875.864815582406
2020-12-03,8937.0,1.0,0.0,77.103719994645,689075.9455921424,HOLD,0.00196199338527947,1152.865355622077,1639936.8934663355,2881.7034426660643
