,Date,LQQ3_Price,Bullish_Count,Target_Allocation,Equity_Allocation,Cash,Shares,Portfolio_Value,Trade_Type,Trade_Amount
1688,2019-09-18,3422.093994140625,2.0,1.0,1.0,0.0,158.77537508562466,543344.2574979411,HOLD,0.0
1689,2019-09-19,3511.93798828125,2.0,1.0,1.0,0.0,158.77537508562466,557609.2713668096,HOLD,0.0
1690,2019-09-20,3435.68798828125,2.0,1.0,1.0,0.0,158.77537508562466,545502.6490165307,HOLD,0.0
1691,2019-09-23,3372.653076171875,2.0,1.0,1.0,0.0,158.77537508562466,535494.2572028753,HOLD,0.0
1692,2019-09-24,3328.238037109375,1.0,1.0,1.0,0.0,158.77537508562466,528442.2427162842,HOLD,0.0
1693,2019-09-25,3271.2890625,1.0,1.0,1.0,0.0,158.77537508562466,519400.14791193896,HOLD,0.0
1694,2019-09-26,3269.169921875,1.0,1.0,1.0,0.0,158.77537508562466,519063.6805643454,HOLD,0.0
1695,2019-09-27,3332.6279296875,1.0,1.0,1.0,0.0,158.77537508562466,529139.2495569616,HOLD,0.0
1696,2019-09-30,3294.133056640625,1.0,1.0,1.0,0.0,158.77537508562466,523027.2116500705,HOLD,0.0
1697,2019-10-01,3307.180908203125,1.0,1.0,1.0,0.0,158.77537508562466,525098.889175968,HOLD,0.0
1698,2019-10-02,3050.487060546875,1.0,1.0,1.0,0.0,158.77537508562466,484342.2272321747,HOLD,0.0
1699,2019-10-03,3073.572021484375,1.0,1.0,1.0,0.0,158.77537508562466,488007.55056386325,HOLD,0.0
1700,2019-10-04,3247.52294921875,1.0,1.0,1.0,0.0,158.77537508562466,515626.67436138104,HOLD,0.0
1701,2019-10-07,3307.363037109375,1.0,1.0,1.0,0.0,158.77537508562466,525127.8067613718,HOLD,0.0
1702,2019-10-08,3178.64501953125,1.0,1.0,1.0,0.0,158.77537508562466,504690.55524012697,HOLD,0.0
1703,2019-10-09,3213.991943359375,1.0,1.0,1.0,0.0,158.77537508562466,510302.7763290605,HOLD,0.0
1704,2019-10-10,3305.925048828125,1.0,1.0,1.0,0.0,158.77537508562466,524899.4896326476,HOLD,0.0
1705,2019-10-11,3358.7109375,2.0,1.0,1.0,0.0,158.77537508562466,533280.5889057525,HOLD,0.0
1706,2019-10-14,3340.908935546875,2.0,1.0,1.0,0.0,158.77537508562466,530454.0693683701,HOLD,0.0
1707,2019-10-15,3403.56494140625,2.0,1.0,1.0,0.0,158.77537508562466,540402.3002000594,HOLD,0.0
1708,2019-10-16,3364.35791015625,2.0,1.0,1.0,0.0,158.77537508562466,534177.1891073469,HOLD,0.0
1709,2019-10-17,3376.573974609375,2.0,1.0,1.0,0.0,158.77537508562466,536116.799322962,HOLD,0.0
1710,2019-10-18,3327.830078125,2.0,1.0,1.0,0.0,158.77537508562466,528377.4688755205,HOLD,0.0
1711,2019-10-21,3330.736083984375,2.0,1.0,1.0,0.0,158.77537508562466,528838.8710458438,HOLD,0.0
1712,2019-10-22,3336.882080078125,2.0,1.0,1.0,0.0,158.77537508562466,529814.7038809038,HOLD,0.0
1713,2019-10-23,3305.123046875,2.0,1.0,1.0,0.0,158.77537508562466,524772.1514717208,HOLD,0.0
1714,2019-10-24,3401.885009765625,2.0,1.0,1.0,0.0,158.77537508562466,540135.568423701,HOLD,0.0
1715,2019-10-25,3488.080078125,2.0,1.0,1.0,0.0,158.77537508562466,553821.2227329918,HOLD,0.0
1716,2019-10-28,3588.702880859375,2.0,1.0,1.0,0.0,158.77537508562466,569797.6459793091,HOLD,0.0
1717,2019-10-29,3539.2919921875,2.0,1.0,1.0,0.0,158.77537508562466,561952.4135971181,HOLD,0.0
1718,2019-10-30,3511.48388671875,2.0,1.0,1.0,0.0,158.77537508562466,557537.1712208966,HOLD,0.0
1719,2019-10-31,3511.83203125,2.0,1.0,1.0,0.0,158.77537508562466,557592.4479994299,HOLD,0.0
1720,2019-11-01,3584.02490234375,2.0,1.0,1.0,0.0,158.77537508562466,569054.8981858481,HOLD,0.0
1721,2019-11-04,3697.787109375,2.0,1.0,1.0,0.0,158.77537508562466,587117.5352778034,HOLD,0.0
1722,2019-11-05,3728.970947265625,2.0,1.0,1.0,0.0,158.77537508562466,592068.7608354967,HOLD,0.0
1723,2019-11-06,3687.64501953125,2.0,1.0,1.0,0.0,158.77537508562466,585507.2211587098,HOLD,0.0
1724,2019-11-07,3800.2109375,2.0,1.0,1.0,0.0,158.77537508562466,603379.9170060558,HOLD,0.0
1725,2019-11-08,3760.427978515625,2.0,1.0,1.0,0.0,158.77537508562466,597063.3627712957,HOLD,0.0
1726,2019-11-11,3743.443115234375,2.0,1.0,1.0,0.0,158.77537508562466,594366.5847330372,HOLD,0.0
1727,2019-11-12,3834.922119140625,2.0,1.0,1.0,0.0,158.77537508562466,608891.1978907114,HOLD,0.0
1728,2019-11-13,3787.64599609375,2.0,1.0,1.0,0.0,158.77537508562466,601384.9137213496,HOLD,0.0
1729,2019-11-14,3761.548095703125,2.0,1.0,1.0,0.0,158.77537508562466,597241.2097978808,HOLD,0.0
1730,2019-11-15,3854.0869140625,2.0,1.0,1.0,0.0,158.77537508562466,611934.0953928711,HOLD,0.0
1731,2019-11-18,3820.2080078125,2.0,1.0,1.0,0.0,158.77537508562466,606554.9593455367,HOLD,0.0
1732,2019-11-19,3868.195068359375,2.0,1.0,1.0,0.0,158.77537508562466,614174.1228831232,HOLD,0.0
1733,2019-11-20,3870.239013671875,2.0,1.0,1.0,0.0,158.77537508562466,614498.65106677,HOLD,0.0
1734,2019-11-21,3773.008056640625,1.0,1.0,1.0,0.0,158.77537508562466,599060.769394199,HOLD,0.0
1735,2019-11-22,3784.861083984375,1.0,1.0,1.0,0.0,158.77537508562466,600942.7382566031,HOLD,0.0
1736,2019-11-25,3911.989990234375,1.0,1.0,1.0,0.0,158.77537508562466,621127.678030672,HOLD,0.0
1737,2019-11-26,3969.923095703125,1.0,1.0,1.0,0.0,158.77537508562466,630326.0285813479,HOLD,0.0
1738,2019-11-27,4007.677001953125,2.0,1.0,1.0,0.0,158.77537508562466,636320.4192071392,HOLD,0.0
1739,2019-11-28,4017.01708984375,2.0,1.0,1.0,0.0,158.77537508562466,637803.3951653058,HOLD,0.0
1740,2019-11-29,3974.7060546875,2.0,1.0,1.0,0.0,158.77537508562466,631085.4446881112,HOLD,0.0
1741,2019-12-02,3804.781982421875,1.0,1.0,1.0,0.0,158.77537508562466,604105.6863780598,HOLD,0.0
1742,2019-12-03,3640.6259765625,1.0,1.0,1.0,0.0,158.77537508562466,578041.7549751796,HOLD,0.0
1743,2019-12-04,3772.81103515625,1.0,1.0,1.0,0.0,158.77537508562466,599029.4872341175,HOLD,0.0
1744,2019-12-05,3738.659912109375,1.0,1.0,1.0,0.0,158.77537508562466,593607.1298627545,HOLD,0.0
1745,2019-12-06,3881.364990234375,1.0,1.0,1.0,0.0,158.77537508562466,616265.1821686748,HOLD,0.0
1746,2019-12-09,3888.43505859375,1.0,1.0,1.0,0.0,158.77537508562466,617387.7349243156,HOLD,0.0
1747,2019-12-10,3852.64892578125,1.0,1.0,1.0,0.0,158.77537508562466,611705.7782641469,HOLD,0.0
1748,2019-12-11,3851.029052734375,1.0,1.0,1.0,0.0,158.77537508562466,611448.5823135382,HOLD,0.0
1749,2019-12-12,3936.528076171875,1.0,1.0,1.0,0.0,158.77537508562466,625023.7218292819,HOLD,0.0
1750,2019-12-13,3905.222900390625,2.0,1.0,1.0,0.0,158.77537508562466,620053.2308024925,HOLD,0.0
1751,2019-12-16,4081.47509765625,2.0,1.0,1.0,0.0,158.77537508562466,648037.7395330076,HOLD,0.0
1752,2019-12-17,4131.27880859375,2.0,1.0,1.0,0.0,158.77537508562466,655945.3424177652,HOLD,0.0
1753,2019-12-18,4192.798828125,2.0,1.0,1.0,0.0,158.77537508562466,665713.2065941144,HOLD,0.0
1754,2019-12-19,4233.990234375,2.0,1.0,1.0,0.0,158.77537508562466,672253.3875717624,HOLD,0.0
1755,2019-12-20,4304.45703125,2.0,1.0,1.0,0.0,158.77537508562466,683441.7796766731,HOLD,0.0
1756,2019-12-23,4392.5751953125,2.0,1.0,1.0,0.0,158.77537508562466,697432.7742275532,HOLD,0.0
1757,2019-12-24,4384.173828125,2.0,1.0,1.0,0.0,158.77537508562466,696098.8440011258,HOLD,0.0
1758,2019-12-27,4460.51513671875,2.0,1.0,1.0,0.0,158.77537508562466,708219.9639076259,HOLD,0.0
1759,2019-12-30,4322.8798828125,2.0,1.0,1.0,0.0,158.77537508562466,686366.8748436559,HOLD,0.0
1760,2019-12-31,4298.38720703125,2.0,1.0,1.0,0.0,158.77537508562466,682478.0410596373,HOLD,0.0
1761,2020-01-02,4458.93994140625,2.0,1.0,1.0,0.0,158.77537508562466,707969.8616810506,HOLD,0.0
1762,2020-01-03,4469.93017578125,2.0,1.0,1.0,0.0,158.77537508562466,709714.8402662202,HOLD,0.0
1763,2020-01-06,4456.412109375,2.0,1.0,1.0,0.0,158.77537508562466,707568.5042021354,HOLD,0.0
1764,2020-01-07,4558.80615234375,2.0,1.0,1.0,0.0,158.77537508562466,723826.1567810322,HOLD,0.0
1765,2020-01-08,4575.48779296875,2.0,1.0,1.0,0.0,158.77537508562466,726474.7905283102,HOLD,0.0
1766,2020-01-09,4762.2001953125,2.0,1.0,1.0,0.0,158.77537508562466,756120.1222435771,HOLD,0.0
1767,2020-01-10,4797.001953125,2.0,1.0,1.0,0.0,158.77537508562466,761645.784393896,HOLD,0.0
1768,2020-01-13,4853.75390625,2.0,1.0,1.0,0.0,158.77537508562466,770656.5970381596,HOLD,0.0
1769,2020-01-14,4885.06005859375,2.0,1.0,1.0,0.0,158.77537508562466,775627.2431190262,HOLD,0.0
1770,2020-01-15,4902.4990234375,2.0,1.0,1.0,0.0,158.77537508562466,778396.1213031977,HOLD,0.0
1771,2020-01-16,4898.6689453125,2.0,1.0,1.0,0.0,158.77537508562466,777787.9992122935,HOLD,0.0
1772,2020-01-17,4994.14404296875,2.0,1.0,1.0,0.0,158.77537508562466,792947.0936540012,HOLD,0.0
1773,2020-01-20,5060.1298828125,2.0,1.0,1.0,0.0,158.77537508562466,803424.0201255326,HOLD,0.0
1774,2020-01-21,5077.7509765625,2.0,1.0,1.0,0.0,158.77537508562466,806221.8158951078,HOLD,0.0
1775,2020-01-22,5100.77587890625,2.0,1.0,1.0,0.0,158.77537508562466,809877.6034010466,HOLD,0.0
1776,2020-01-23,5026.7060546875,2.0,1.0,1.0,0.0,158.77537508562466,798117.1392781883,HOLD,0.0
1777,2020-01-24,5124.119140625,2.0,1.0,1.0,0.0,158.77537508562466,813583.9385361631,HOLD,0.0
1778,2020-01-27,4674.369140625,1.0,1.0,1.0,0.0,158.77537508562466,742174.7135914033,HOLD,0.0
1779,2020-01-28,4929.1259765625,1.0,1.0,1.0,0.0,158.77537508562466,782623.8257730069,HOLD,0.0
1780,2020-01-29,4953.36181640625,1.0,1.0,1.0,0.0,158.77537508562466,786471.8803347134,HOLD,0.0
1781,2020-01-30,4816.18212890625,1.0,1.0,1.0,0.0,158.77537508562466,764691.1239977721,HOLD,0.0
1782,2020-01-31,4737.19189453125,1.0,1.0,1.0,0.0,158.77537508562466,752149.4199067801,HOLD,0.0
1783,2020-02-03,4960.25,1.0,1.0,1.0,0.0,158.77537508562466,787565.5542684697,HOLD,0.0
1784,2020-02-04,5251.77685546875,1.0,1.0,1.0,0.0,158.77537508562466,833852.8400930532,HOLD,0.0
1785,2020-02-05,5341.51513671875,2.0,1.0,1.0,0.0,158.77537508562466,848101.0693580612,HOLD,0.0
1786,2020-02-06,5512.0751953125,2.0,1.0,1.0,0.0,158.77537508562466,875181.80663591,HOLD,0.0
1787,2020-02-07,5540.2919921875,2.0,1.0,1.0,0.0,158.77537508562466,879661.939143453,HOLD,0.0
1788,2020-02-10,5540.2919921875,2.0,1.0,1.0,0.0,158.77537508562466,879661.939143453,HOLD,0.0
1789,2020-02-11,5779.89599609375,2.0,1.0,1.0,0.0,158.77537508562466,917705.1547356853,HOLD,0.0
1790,2020-02-12,5782.1220703125,2.0,1.0,1.0,0.0,158.77537508562466,918058.6005047358,HOLD,0.0
1791,2020-02-13,5771.70703125,2.0,1.0,1.0,0.0,158.77537508562466,916404.9487710559,HOLD,0.0
1792,2020-02-14,5807.1298828125,2.0,1.0,1.0,0.0,158.77537508562466,922029.2253144942,HOLD,0.0
1793,2020-02-17,5873.60107421875,2.0,1.0,1.0,0.0,158.77537508562466,932583.2136624099,HOLD,0.0
1794,2020-02-18,5735.02685546875,2.0,1.0,1.0,0.0,158.77537508562466,910581.0401031813,HOLD,0.0
1795,2020-02-19,6028.4921875,2.0,1.0,1.0,0.0,158.77537508562466,957176.1082710704,HOLD,0.0
1796,2020-02-20,5833.80322265625,2.0,1.0,1.0,0.0,158.77537508562466,926264.294852972,HOLD,0.0
1797,2020-02-21,5623.85400390625,1.0,1.0,1.0,0.0,158.77537508562466,892929.5288970069,HOLD,0.0
1798,2020-02-24,4956.73779296875,1.0,1.0,1.0,0.0,158.77537508562466,787007.9022797046,HOLD,0.0
1799,2020-02-25,4694.5029296875,1.0,1.0,1.0,0.0,158.77537508562466,745371.4635016967,HOLD,0.0
1800,2020-02-26,4752.298828125,1.0,1.0,1.0,0.0,158.77537508562466,754548.0289545214,HOLD,0.0
1801,2020-02-27,4215.85400390625,1.0,1.0,1.0,0.0,158.77537508562466,669373.8007764474,HOLD,0.0
1802,2020-02-28,3786.299072265625,1.0,1.0,1.0,0.0,158.77537508562466,601171.0553853273,HOLD,0.0
1803,2020-03-02,4238.63720703125,1.0,1.0,1.0,0.0,158.77537508562466,672991.2123982712,HOLD,0.0
1804,2020-03-03,4319.02001953125,1.0,1.0,1.0,0.0,158.77537508562466,685754.0236033961,HOLD,0.0
1805,2020-03-04,4332.43212890625,1.0,1.0,1.0,0.0,158.77537508562466,687883.5363001012,HOLD,0.0
1806,2020-03-05,4409.18212890625,1.0,1.0,1.0,0.0,158.77537508562466,700069.5463379229,HOLD,0.0
1807,2020-03-06,3802.31494140625,1.0,1.0,1.0,0.0,158.77537508562466,603713.9810154523,HOLD,0.0
1808,2020-03-09,3363.19189453125,0.0,0.33,0.33000000000000007,357774.6765412183,52.395873778256146,533992.0545391318,SELL,106.37950130736851
1809,2020-03-10,3275.27099609375,0.0,0.33,0.3241696842052469,357774.6765412183,52.395873778256146,529385.3622421296,HOLD,0.0
1810,2020-03-11,3307.408935546875,0.0,0.33,0.32631258281296033,357774.6765412183,52.395873778256146,531069.2576612089,HOLD,0.0
1811,2020-03-12,2546.2099609375,0.0,0.33,0.33000000000000007,329094.3334191835,63.659808631246385,491185.57226743805,BUY,11.26393485299024
1812,2020-03-13,2494.6201171875,0.0,0.33,0.32549004400873655,329094.3334191835,63.659808631246385,487901.3726869972,HOLD,0.0
1813,2020-03-16,2445.950927734375,0.0,0.33,0.3211793974322421,329094.3334191835,63.659808631246385,484803.1014001734,HOLD,0.0
1814,2020-03-17,2367.702880859375,0.0,0.33,0.3141322422867538,329094.3334191835,63.659808631246385,479821.84571034205,HOLD,0.0
1815,2020-03-18,2165.156005859375,0.0,0.33,0.2951921723844265,329094.3334191835,63.659808631246385,466927.75040898507,HOLD,0.0
1816,2020-03-19,2317.035888671875,0.0,0.33,0.30949051002044026,329094.3334191835,63.659808631246385,476596.39468376496,HOLD,0.0
1817,2020-03-20,2203.985107421875,0.0,0.33,0.2989036826903759,329094.3334191835,63.659808631246385,469399.6035837771,HOLD,0.0
1818,2020-03-23,1979.1259765625,0.0,0.33,0.33,304907.02661066817,75.88101490863845,455085.11434428085,BUY,12.221206277392064
1819,2020-03-24,2436.248046875,0.0,0.33,0.37745108743945116,304907.02661066817,75.88101490863845,489772.0009767313,HOLD,0.0
1820,2020-03-25,2505.489013671875,0.0,0.33,0.33,331667.47079305747,65.20028789831682,495026.07581053354,SELL,10.680727010321633
1821,2020-03-26,2578.0,1.0,1.0,1.0,0.0,193.85330217025532,499753.8129949182,BUY,128.6530142719385
1822,2020-03-27,2378.677978515625,1.0,1.0,1.0,0.0,193.85330217025532,461114.58093492157,HOLD,0.0
1823,2020-03-30,2567.992919921875,1.0,1.0,1.0,0.0,193.85330217025532,497813.90747669153,HOLD,0.0
1824,2020-03-31,2702.751953125,1.0,1.0,1.0,0.0,193.85330217025532,523937.39106038836,HOLD,0.0
1825,2020-04-01,2382.31103515625,1.0,1.0,1.0,0.0,193.85330217025532,461818.86096167826,HOLD,0.0
1826,2020-04-02,2299.096923828125,1.0,1.0,1.0,0.0,193.85330217025532,445687.530693558,HOLD,0.0
1827,2020-04-03,2287.94091796875,1.0,1.0,1.0,0.0,193.85330217025532,443524.9021186874,HOLD,0.0
1828,2020-04-06,2615.027099609375,1.0,1.0,1.0,0.0,193.85330217025532,506931.63852398255,HOLD,0.0
1829,2020-04-07,2866.666015625,1.0,1.0,1.0,0.0,193.85330217025532,555712.673348155,HOLD,0.0
1830,2020-04-08,2856.386962890625,1.0,1.0,1.0,0.0,193.85330217025532,553720.0450324141,HOLD,0.0
1831,2020-04-09,2888.071044921875,1.0,1.0,1.0,0.0,193.85330217025532,559862.1089604052,HOLD,0.0
1832,2020-04-14,3237.759033203125,1.0,1.0,1.0,0.0,193.85330217025532,627650.2802179991,HOLD,0.0
1833,2020-04-15,3230.325927734375,1.0,1.0,1.0,0.0,193.85330217025532,626209.3481775022,HOLD,0.0
1834,2020-04-16,3487.035888671875,1.0,1.0,1.0,0.0,193.85330217025532,675973.4218052338,HOLD,0.0
1835,2020-04-17,3432.64501953125,1.0,1.0,1.0,0.0,193.85330217025532,665429.5722144133,HOLD,0.0
1836,2020-04-20,3556.1708984375,1.0,1.0,1.0,0.0,193.85330217025532,689375.471743873,HOLD,0.0
1837,2020-04-21,3055.3759765625,1.0,1.0,1.0,0.0,193.85330217025532,592294.7224283093,HOLD,0.0
1838,2020-04-22,3295.615966796875,1.0,1.0,1.0,0.0,193.85330217025532,638866.0378485927,HOLD,0.0
1839,2020-04-23,3475.925048828125,1.0,1.0,1.0,0.0,193.85330217025532,673819.548811638,HOLD,0.0
1840,2020-04-24,3345.31396484375,1.0,1.0,1.0,0.0,193.85330217025532,648500.1588812304,HOLD,0.0
1841,2020-04-27,3577.242919921875,1.0,1.0,1.0,0.0,193.85330217025532,693460.3526920216,HOLD,0.0
1842,2020-04-28,3432.736083984375,1.0,1.0,1.0,0.0,193.85330217025532,665447.225359362,HOLD,0.0
1843,2020-04-29,3649.800048828125,1.0,1.0,1.0,0.0,193.85330217025532,707525.7917264912,HOLD,0.0
1844,2020-04-30,3650.76806640625,1.0,1.0,1.0,0.0,193.85330217025532,707713.4451305695,HOLD,0.0
1845,2020-05-01,3438.155029296875,1.0,1.0,1.0,0.0,193.85330217025532,666497.7058024701,HOLD,0.0
1846,2020-05-04,3409.318115234375,1.0,1.0,1.0,0.0,193.85330217025532,660907.5747870547,HOLD,0.0
1847,2020-05-05,3673.989990234375,1.0,1.0,1.0,0.0,193.85330217025532,712215.0917473977,HOLD,0.0
1848,2020-05-06,3760.306884765625,1.0,1.0,1.0,0.0,193.85330217025532,728947.9067853622,HOLD,0.0
1849,2020-05-07,3843.006103515625,1.0,1.0,1.0,0.0,193.85330217025532,744979.42342695,HOLD,0.0
1850,2020-05-11,4070.197021484375,2.0,1.0,1.0,0.0,193.85330217025532,789021.1330982838,HOLD,0.0
1851,2020-05-12,4155.666015625,1.0,1.0,1.0,0.0,193.85330217025532,805589.579845614,HOLD,0.0
1852,2020-05-13,3876.626953125,1.0,1.0,1.0,0.0,193.85330217025532,751496.9361454968,HOLD,0.0
1853,2020-05-14,3676.760009765625,1.0,1.0,1.0,0.0,193.85330217025532,712752.0691806066,HOLD,0.0
1854,2020-05-15,3776.23193359375,2.0,1.0,1.0,0.0,193.85330217025532,732035.0300879168,HOLD,0.0
1855,2020-05-18,4186.65283203125,2.0,1.0,1.0,0.0,193.85330217025532,811596.4765297091,HOLD,0.0
1856,2020-05-19,4270.2001953125,2.0,1.0,1.0,0.0,193.85330217025532,827792.4087893973,HOLD,0.0
1857,2020-05-20,4371.8818359375,2.0,1.0,1.0,0.0,193.85330217025532,847503.7305946428,HOLD,0.0
1858,2020-05-21,4262.3427734375,2.0,1.0,1.0,0.0,193.85330217025532,826269.2216123838,HOLD,0.0
1859,2020-05-22,4213.85595703125,2.0,1.0,1.0,0.0,193.85330217025532,816869.8921403093,HOLD,0.0
1860,2020-05-26,4317.990234375,2.0,1.0,1.0,0.0,193.85330217025532,837056.6656725084,HOLD,0.0
1861,2020-05-27,4071.89208984375,2.0,1.0,1.0,0.0,193.85330217025532,789349.7276971529,HOLD,0.0
1862,2020-05-28,4357.89404296875,2.0,1.0,1.0,0.0,193.85330217025532,844792.1507375767,HOLD,0.0
1863,2020-05-29,4253.2451171875,2.0,1.0,1.0,0.0,193.85330217025532,824505.6109063114,HOLD,0.0
1864,2020-06-01,4384.2041015625,2.0,1.0,1.0,0.0,193.85330217025532,849892.442476268,HOLD,0.0
1865,2020-06-02,4327.72412109375,2.0,1.0,1.0,0.0,193.85330217025532,838943.6117558894,HOLD,0.0
1866,2020-06-03,4526.5009765625,2.0,1.0,1.0,0.0,193.85330217025532,877477.1615835261,HOLD,0.0
1867,2020-06-04,4478.51416015625,2.0,1.0,1.0,0.0,193.85330217025532,868174.7587625368,HOLD,0.0
1868,2020-06-05,4663.22705078125,2.0,1.0,1.0,0.0,193.85330217025532,903981.9625636062,HOLD,0.0
1869,2020-06-08,4674.05078125,2.0,1.0,1.0,0.0,193.85330217025532,906080.1784567742,HOLD,0.0
1870,2020-06-09,4856.73583984375,2.0,1.0,1.0,0.0,193.85330217025532,941494.2803223392,HOLD,0.0
1871,2020-06-10,4996.626953125,2.0,1.0,1.0,0.0,193.85330217025532,968612.6345761828,HOLD,0.0
1872,2020-06-11,4789.296875,2.0,1.0,1.0,0.0,193.85330217025532,928421.0142924346,HOLD,0.0
1873,2020-06-12,4420.53515625,1.0,1.0,1.0,0.0,193.85330217025532,856935.337398768,HOLD,0.0
1874,2020-06-15,4401.658203125,1.0,1.0,1.0,0.0,193.85330217025532,853275.9777005737,HOLD,0.0
1875,2020-06-16,4797.0927734375,1.0,1.0,1.0,0.0,193.85330217025532,929932.2749479278,HOLD,0.0
1876,2020-06-17,4934.53076171875,1.0,1.0,1.0,0.0,193.85330217025532,956575.082819885,HOLD,0.0
1877,2020-06-18,4986.8779296875,1.0,1.0,1.0,0.0,193.85330217025532,966722.7541898882,HOLD,0.0
1878,2020-06-19,5130.173828125,1.0,1.0,1.0,0.0,193.85330217025532,994501.1372894511,HOLD,0.0
1879,2020-06-22,5064.716796875,2.0,1.0,1.0,0.0,193.85330217025532,981812.075631377,HOLD,0.0
1880,2020-06-23,5340.18310546875,2.0,1.0,1.0,0.0,193.85330217025532,1035212.1291889261,HOLD,0.0
1881,2020-06-24,5011.0380859375,2.0,1.0,1.0,0.0,193.85330217025532,971406.2802599,HOLD,0.0
1882,2020-06-25,4990.55615234375,1.0,1.0,1.0,0.0,193.85330217025532,967435.7897979197,HOLD,0.0
1883,2020-06-26,4920.421875,1.0,1.0,1.0,0.0,193.85330217025532,953840.0285395093,HOLD,0.0
1884,2020-06-29,4885.134765625,1.0,1.0,1.0,0.0,193.85330217025532,946999.5058631225,HOLD,0.0
1885,2020-06-30,5108.75390625,1.0,1.0,1.0,0.0,193.85330217025532,990348.8147017534,HOLD,0.0
1886,2020-07-01,5271.97119140625,1.0,1.0,1.0,0.0,193.85330217025532,1021989.0244005567,HOLD,0.0
1887,2020-07-02,5468.326171875,2.0,1.0,1.0,0.0,193.85330217025532,1060053.085762,HOLD,0.0
1888,2020-07-03,5469.2041015625,2.0,1.0,1.0,0.0,193.85330217025532,1060223.275330995,HOLD,0.0
1889,2020-07-06,5876.1591796875,2.0,1.0,1.0,0.0,193.85330217025532,1139112.8610604806,HOLD,0.0
1890,2020-07-07,5939.26904296875,2.0,1.0,1.0,0.0,193.85330217025532,1151346.9164570642,HOLD,0.0
1891,2020-07-08,5751.05908203125,2.0,1.0,1.0,0.0,193.85330217025532,1114861.794027995,HOLD,0.0
1892,2020-07-09,5814.63818359375,2.0,1.0,1.0,0.0,193.85330217025532,1127186.8128149037,HOLD,0.0
1893,2020-07-10,5996.73291015625,2.0,1.0,1.0,0.0,193.85330217025532,1162486.476866834,HOLD,0.0
1894,2020-07-13,6585.162109375,2.0,1.0,1.0,0.0,193.85330217025532,1276555.4202287877,HOLD,0.0
1895,2020-07-14,5731.212890625,2.0,1.0,1.0,0.0,193.85330217025532,1111014.5442883905,HOLD,0.0
1896,2020-07-15,5925.40283203125,2.0,1.0,1.0,0.0,193.85330217025532,1148658.9056782406,HOLD,0.0
1897,2020-07-16,5663.955078125,2.0,1.0,1.0,0.0,193.85330217025532,1097976.3952385178,HOLD,0.0
1898,2020-07-17,5862.1708984375,1.0,1.0,1.0,0.0,193.85330217025532,1136401.1865484817,HOLD,0.0
1899,2020-07-20,6098.80810546875,2.0,1.0,1.0,0.0,193.85330217025532,1182274.090547836,HOLD,0.0
1900,2020-07-21,6190.953125,2.0,1.0,1.0,0.0,193.85330217025532,1200136.7068625113,HOLD,0.0
1901,2020-07-22,6081.77783203125,2.0,1.0,1.0,0.0,193.85330217025532,1178972.7158051142,HOLD,0.0
1902,2020-07-23,6079.0380859375,1.0,1.0,1.0,0.0,193.85330217025532,1178441.6069777326,HOLD,0.0
1903,2020-07-24,5567.72216796875,1.0,1.0,1.0,0.0,193.85330217025532,1079321.327827275,HOLD,0.0
1904,2020-07-27,5551.373046875,1.0,1.0,1.0,0.0,193.85330217025532,1076151.9967156702,HOLD,0.0
1905,2020-07-28,5652.40380859375,1.0,1.0,1.0,0.0,193.85330217025532,1095737.1434956263,HOLD,0.0
1906,2020-07-29,5659.4130859375,1.0,1.0,1.0,0.0,193.85330217025532,1097095.9150545392,HOLD,0.0
1907,2020-07-30,5589.93017578125,1.0,1.0,1.0,0.0,193.85330217025532,1083626.4234763512,HOLD,0.0
1908,2020-07-31,5862.02001953125,1.0,1.0,1.0,0.0,193.85330217025532,1136371.9381742773,HOLD,0.0
1909,2020-08-03,6271.5478515625,1.0,1.0,1.0,0.0,193.85330217025532,1215760.260744161,HOLD,0.0
1910,2020-08-04,6250.44580078125,2.0,1.0,1.0,0.0,193.85330217025532,1211669.5585176512,HOLD,0.0
1911,2020-08-05,6333.62890625,2.0,1.0,1.0,0.0,193.85330217025532,1227794.878197545,HOLD,0.0
1912,2020-08-06,6359.39404296875,2.0,1.0,1.0,0.0,193.85330217025532,1232789.5350313426,HOLD,0.0
1913,2020-08-07,6546.2119140625,2.0,1.0,1.0,0.0,193.85330217025532,1269004.7962472832,HOLD,0.0
1914,2020-08-10,6201.6259765625,2.0,1.0,1.0,0.0,193.85330217025532,1202205.674381475,HOLD,0.0
1915,2020-08-11,6289.365234375,1.0,1.0,1.0,0.0,193.85330217025532,1219214.2192383956,HOLD,0.0
1916,2020-08-12,6382.251953125,1.0,1.0,1.0,0.0,193.85330217025532,1237220.6163958427,HOLD,0.0
1917,2020-08-13,6566.17919921875,1.0,1.0,1.0,0.0,193.85330217025532,1272875.5204101976,HOLD,0.0
1918,2020-08-14,6403.30908203125,1.0,1.0,1.0,0.0,193.85330217025532,1241302.610368544,HOLD,0.0
1919,2020-08-17,6605.40087890625,2.0,1.0,1.0,0.0,193.85330217025532,1280478.7725342833,HOLD,0.0
1920,2020-08-18,6678.6240234375,2.0,1.0,1.0,0.0,193.85330217025532,1294673.3208969561,HOLD,0.0
1921,2020-08-19,6810.4150390625,2.0,1.0,1.0,0.0,193.85330217025532,1320221.444472234,HOLD,0.0
