,Date,LQQ3_Price,Bullish_Count,Target_Allocation,Actual_Allocation,Cash,Shares,Portfolio_Value,Trade_Type,Trade_Amount
1401,2018-07-31,3340.197021484375,1.0,0.66,0.6600000000000001,115647.99821199966,67.20956026120876,340141.17121176375,HOLD,0.0
1402,2018-08-01,3340.197021484375,1.0,0.66,0.6600000000000001,115647.99821199966,67.20956026120876,340141.17121176375,HOLD,0.0
1403,2018-08-02,3340.197021484375,1.0,0.66,0.6600000000000001,115647.99821199966,67.20956026120876,340141.17121176375,HOLD,0.0
1404,2018-08-03,3296.14599609375,1.0,0.66,0.6570145932155022,115647.99821199966,67.20956026120876,337180.52116620453,HOLD,0.0
1405,2018-08-06,3346.02587890625,1.0,0.66,0.6603911418567198,115647.99821199966,67.20956026120876,340532.9261559133,HOLD,0.0
1406,2018-08-07,3406.577880859375,2.0,1.0,1.0,2.9103830456733704e-11,101.15799832915782,344602.59958011867,BUY,33.948438067949056
1407,2018-08-08,3468.0830078125,2.0,1.0,1.0,2.9103830456733704e-11,101.15799832915782,350824.3351096775,HOLD,0.0
1408,2018-08-09,3481.541015625,2.0,1.0,1.0,2.9103830456733704e-11,101.15799832915782,352185.7202414882,HOLD,0.0
1409,2018-08-10,3423.18408203125,2.0,1.0,1.0,2.9103830456733704e-11,101.15799832915782,346282.44965051685,HOLD,0.0
1410,2018-08-13,3423.35009765625,1.0,0.66,0.6599999999999999,117741.74277600335,66.76427889724415,346299.2434588332,SELL,34.39371943191367
1411,2018-08-14,3423.35009765625,1.0,0.66,0.6599999999999999,117741.74277600335,66.76427889724415,346299.2434588332,HOLD,0.0
1412,2018-08-15,3423.35009765625,1.0,0.66,0.6599999999999999,117741.74277600335,66.76427889724415,346299.2434588332,HOLD,0.0
1413,2018-08-16,3423.35009765625,1.0,0.66,0.6599999999999999,117741.74277600335,66.76427889724415,346299.2434588332,HOLD,0.0
1414,2018-08-17,3423.35009765625,1.0,0.66,0.6599999999999999,117741.74277600335,66.76427889724415,346299.2434588332,HOLD,0.0
1415,2018-08-20,3334.18798828125,1.0,0.66,0.6540532147789584,117741.74277600335,66.76427889724415,340346.3995214541,HOLD,0.0
1416,2018-08-21,3377.012939453125,1.0,0.66,0.6569352282240646,117741.74277600335,66.76427889724415,343205.5765052541,HOLD,0.0
1417,2018-08-22,3377.012939453125,1.0,0.66,0.6569352282240646,117741.74277600335,66.76427889724415,343205.5765052541,HOLD,0.0
1418,2018-08-23,3397.177001953125,1.0,0.66,0.6582756571119708,117741.74277600335,66.76427889724415,344551.81559770554,HOLD,0.0
1419,2018-08-24,3472.94189453125,1.0,0.66,0.6632199477493615,117741.74277600335,66.76427889724415,349610.2040164112,HOLD,0.0
1420,2018-08-28,3472.94189453125,2.0,1.0,0.6632199477493615,117741.74277600335,66.76427889724415,349610.2040164112,HOLD,0.0
1421,2018-08-29,3472.94189453125,2.0,1.0,0.6632199477493615,117741.74277600335,66.76427889724415,349610.2040164112,HOLD,0.0
1422,2018-08-30,3472.94189453125,2.0,1.0,0.6632199477493615,117741.74277600335,66.76427889724415,349610.2040164112,HOLD,0.0
1423,2018-08-31,3472.94189453125,2.0,1.0,0.6632199477493615,117741.74277600335,66.76427889724415,349610.2040164112,HOLD,0.0
1424,2018-09-03,3472.94189453125,2.0,1.0,0.6632199477493615,117741.74277600335,66.76427889724415,349610.2040164112,HOLD,0.0
1425,2018-09-04,3691.611083984375,2.0,1.0,0.6767197328251077,117741.74277600335,66.76427889724415,364209.494767294,HOLD,0.0
1426,2018-09-05,3489.200927734375,2.0,1.0,0.6642623966285213,117741.74277600335,66.76427889724415,350695.7266437842,HOLD,0.0
1427,2018-09-06,3385.68701171875,1.0,0.66,0.66,116886.79619295815,67.01679679984,343784.6946851711,BUY,0.25251790259584084
1428,2018-09-07,3385.68701171875,1.0,0.66,0.66,116886.79619295815,67.01679679984,343784.6946851711,HOLD,0.0
1429,2018-09-10,3385.68701171875,1.0,0.66,0.66,116886.79619295815,67.01679679984,343784.6946851711,HOLD,0.0
1430,2018-09-11,3385.68701171875,1.0,0.66,0.66,116886.79619295815,67.01679679984,343784.6946851711,HOLD,0.0
1431,2018-09-12,3385.68701171875,1.0,0.66,0.66,116886.79619295815,67.01679679984,343784.6946851711,HOLD,0.0
1432,2018-09-13,3385.68701171875,1.0,0.66,0.66,116886.79619295815,67.01679679984,343784.6946851711,HOLD,0.0
1433,2018-09-14,3385.68701171875,1.0,0.66,0.66,116886.79619295815,67.01679679984,343784.6946851711,HOLD,0.0
1434,2018-09-17,3385.68701171875,1.0,0.66,0.66,116886.79619295815,67.01679679984,343784.6946851711,HOLD,0.0
1435,2018-09-18,3385.68701171875,1.0,0.66,0.66,116886.79619295815,67.01679679984,343784.6946851711,HOLD,0.0
1436,2018-09-19,3385.68701171875,1.0,0.66,0.66,116886.79619295815,67.01679679984,343784.6946851711,HOLD,0.0
1437,2018-09-20,3385.68701171875,1.0,0.66,0.66,116886.79619295815,67.01679679984,343784.6946851711,HOLD,0.0
1438,2018-09-21,3520.1279296875,1.0,0.66,0.6686830490285153,116886.79619295815,67.01679679984,352794.49436626676,HOLD,0.0
1439,2018-09-24,3449.1298828125,1.0,0.66,0.664153562053866,116886.79619295815,67.01679679984,348036.4326856594,HOLD,0.0
1440,2018-09-25,3474.926025390625,1.0,0.66,0.6658135409806709,116886.79619295815,67.01679679984,349765.2075310373,HOLD,0.0
1441,2018-09-26,3474.926025390625,1.0,0.66,0.6658135409806709,116886.79619295815,67.01679679984,349765.2075310373,HOLD,0.0
1442,2018-09-27,3606.717041015625,2.0,1.0,1.0,0.0,99.42488284144521,358597.41924522247,BUY,32.408086041605216
1443,2018-09-28,3617.43505859375,2.0,1.0,1.0,0.0,99.42488284144521,359663.05688722007,HOLD,0.0
1444,2018-10-01,3690.173095703125,2.0,1.0,1.0,0.0,99.42488284144521,366895.0277049364,HOLD,0.0
1445,2018-10-02,3679.455078125,2.0,1.0,1.0,0.0,99.42488284144521,365829.39006293874,HOLD,0.0
1446,2018-10-03,3659.0791015625,2.0,1.0,1.0,0.0,99.42488284144521,363803.51098043215,HOLD,0.0
1447,2018-10-04,3456.821044921875,1.0,0.66,0.6600000000000001,116855.96931436783,65.62042267535385,343694.02739519964,SELL,33.80446016609136
1448,2018-10-05,3272.455078125,1.0,0.66,0.6475952046790188,116855.96931436783,65.62042267535385,331595.8547270384,HOLD,0.0
1449,2018-10-08,3180.0380859375,1.0,0.66,0.6410301286513241,116855.96931436783,65.62042267535385,325531.4126373098,HOLD,0.0
1450,2018-10-09,3278.9189453125,1.0,0.66,0.6480454083071328,116855.96931436783,65.62042267535385,332020.01642399956,HOLD,0.0
1451,2018-10-10,2995.551025390625,0.0,0.33,0.33,209994.9468098805,34.52798702459835,313425.29374609026,SELL,31.092435650755498
1452,2018-10-11,2743.72998046875,0.0,0.33,0.31088288846434114,209994.9468098805,34.52798702459835,304730.419974507,HOLD,0.0
1453,2018-10-12,2872.947998046875,0.0,0.33,0.32082684088893587,209994.9468098805,34.52798702459835,309192.0580087888,HOLD,0.0
1454,2018-10-15,2891.083984375,0.0,0.33,0.3221995734882531,209994.9468098805,34.52798702459835,309818.2571094046,HOLD,0.0
1455,2018-10-16,2959.6279296875,1.0,0.66,0.66,106142.8801316816,69.61755542489534,312184.94156376936,BUY,35.08956840029699
1456,2018-10-17,3030.806884765625,1.0,0.66,0.6653124876710896,106142.8801316816,69.61755542489534,317140.2464140069,HOLD,0.0
1457,2018-10-18,2929.125,0.0,0.33,0.32999999999999996,207741.13945097086,34.93202328840773,310061.40216562815,SELL,34.685532136487616
1458,2018-10-19,2940.93310546875,0.0,0.33,0.3308901305236056,207741.13945097086,34.93202328840773,310473.8831808545,HOLD,0.0
1459,2018-10-22,2955.52587890625,0.0,0.33,0.3319869154585121,207741.13945097086,34.93202328840773,310983.6382824157,HOLD,0.0
1460,2018-10-23,2756.52197265625,0.0,0.33,0.31671297921752173,207741.13945097086,34.93202328840773,304032.0291948066,HOLD,0.0
1461,2018-10-24,2742.1259765625,0.0,0.33,0.31558092238644975,207741.13945097086,34.93202328840773,303529.1479239999,HOLD,0.0
1462,2018-10-25,2740.89990234375,0.0,0.33,0.3154843343159467,207741.13945097086,34.93202328840773,303486.3186708372,HOLD,0.0
1463,2018-10-26,2556.610107421875,0.0,0.33,0.30064956631985595,207741.13945097086,34.93202328840773,297048.70326281036,HOLD,0.0
1464,2018-10-29,2511.679931640625,0.0,0.33,0.29693481461405874,207741.13945097086,34.93202328840773,295479.2013160675,HOLD,0.0
1465,2018-10-30,2481.615966796875,0.0,0.33,0.2944270602446149,207741.13945097086,34.93202328840773,294429.00619600376,HOLD,0.0
1466,2018-10-31,2704.9169921875,0.0,0.33,0.3126374700464021,207741.13945097086,34.93202328840773,302229.3628152744,HOLD,0.0
1467,2018-11-01,2724.5810546875,0.0,0.33,0.31419616181800847,207741.13945097086,34.93202328840773,302916.26830446906,HOLD,0.0
1468,2018-11-02,2662.908935546875,1.0,0.66,0.66,102259.0583768171,74.54362234314264,300761.93640240334,BUY,39.61159905473492
1469,2018-11-05,2552.613037109375,1.0,0.66,0.6504442804352248,102259.0583768171,74.54362234314264,292540.0806032807,HOLD,0.0
1470,2018-11-06,2636.02392578125,1.0,0.66,0.6577192361984281,102259.0583768171,74.54362234314264,298757.8303877429,HOLD,0.0
1471,2018-11-07,2816.998046875,1.0,0.66,0.6725072341977792,102259.0583768171,74.54362234314264,312248.29692443757,HOLD,0.0
1472,2018-11-08,2864.742919921875,1.0,0.66,0.6761980016507463,102259.0583768171,74.54362234314264,315807.3727096651,HOLD,0.0
1473,2018-11-09,2733.9208984375,1.0,0.66,0.6658805892389501,102259.0583768171,74.54362234314264,306055.42534596735,HOLD,0.0
1474,2018-11-12,2508.969970703125,1.0,0.66,0.646513184953203,102259.0583768171,74.54362234314264,289286.76834319654,HOLD,0.0
1475,2018-11-13,2580.31591796875,1.0,0.66,0.6528945366523778,102259.0583768171,74.54362234314264,294605.15369187907,HOLD,0.0
1476,2018-11-14,2447.47998046875,1.0,0.66,0.6408220882111265,102259.0583768171,74.54362234314264,284703.0817332817,HOLD,0.0
1477,2018-11-15,2492.908935546875,1.0,0.66,0.6450441579325785,102259.0583768171,74.54362234314264,288089.52060406905,HOLD,0.0
1478,2018-11-16,2536.23388671875,1.0,0.66,0.6489792410925994,102259.0583768171,74.54362234314264,291319.1194022604,HOLD,0.0
1479,2018-11-19,2379.177001953125,0.0,0.33,0.32999999999999996,187339.72529959382,38.783077056712976,279611.53029790125,SELL,35.76054528642967
1480,2018-11-20,2209.949951171875,0.0,0.33,0.31389550020541557,187339.72529959382,38.783077056712976,273048.3845473717,HOLD,0.0
1481,2018-11-21,2294.055908203125,0.0,0.33,0.32199507568210023,187339.72529959382,38.783077056712976,276310.27235984325,HOLD,0.0
1482,2018-11-22,2165.111083984375,0.0,0.33,0.30949783331967223,187339.72529959382,38.783077056712976,271309.39530610316,HOLD,0.0
1483,2018-11-23,2220.72802734375,0.0,0.33,0.3149442450026389,187339.72529959382,38.783077056712976,273466.39150606864,HOLD,0.0
1484,2018-11-26,2299.47607421875,0.0,0.33,0.3225104946455436,187339.72529959382,38.783077056712976,276520.48307608743,HOLD,0.0
1485,2018-11-27,2373.319091796875,0.0,0.33,0.32945517414510034,187339.72529959382,38.783077056712976,279384.34251692006,HOLD,0.0
1486,2018-11-28,2394.087890625,1.0,0.66,0.66,95264.53895036383,77.24247811286754,280189.8204422466,BUY,38.45940105615457
1487,2018-11-29,2544.43896484375,1.0,0.66,0.673531671214542,95264.53895036383,77.24247811286754,291803.3100018345,HOLD,0.0
1488,2018-11-30,2574.0791015625,1.0,0.66,0.6760731885899536,95264.53895036383,77.24247811286754,294092.78761359496,HOLD,0.0
1489,2018-12-03,2757.112060546875,1.0,0.66,0.6909310564948766,95264.53895036383,77.24247811286754,308230.70694187895,HOLD,0.0
1490,2018-12-04,2700.60205078125,1.0,0.66,0.6864913401886599,95264.53895036383,77.24247811286754,303865.7337493997,HOLD,0.0
1491,2018-12-05,2480.572021484375,1.0,0.66,0.6679174677463109,95264.53895036383,77.24247811286754,286870.0690272623,HOLD,0.0
1492,2018-12-06,2279.68994140625,1.0,0.66,0.6489282053055582,95264.53895036383,77.24247811286754,271353.4393535604,HOLD,0.0
1493,2018-12-07,2345.782958984375,1.0,0.66,0.655411228426784,95264.53895036383,77.24247811286754,276458.62781725207,HOLD,0.0
1494,2018-12-10,2241.844970703125,1.0,0.66,0.6451049884145459,95264.53895036383,77.24247811286754,268430.20003234217,HOLD,0.0
1495,2018-12-11,2424.56103515625,1.0,0.66,0.6628324799778712,95264.53895036383,77.24247811286754,282543.64164173196,HOLD,0.0
1496,2018-12-12,2513.739013671875,1.0,0.66,0.6708568889240912,95264.53895036383,77.24247811286754,289431.9696953749,HOLD,0.0
1497,2018-12-13,2432.5390625,1.0,0.66,0.663566259731193,95264.53895036383,77.24247811286754,283159.88424421544,HOLD,0.0
1498,2018-12-14,2348.764892578125,1.0,0.66,0.6556980841092389,95264.53895036383,77.24247811286754,276688.9597576013,HOLD,0.0
1499,2018-12-17,2251.89697265625,0.0,0.33,0.33,180368.44985404192,39.45038018962516,269206.6415731969,SELL,37.79209792324239
1500,2018-12-18,2130.006103515625,0.0,0.33,0.3178146220804165,180368.44985404192,39.45038018962516,264398.0004439554,HOLD,0.0
1501,2018-12-19,2173.8759765625,0.0,0.33,0.32225099750879516,180368.44985404192,39.45038018962516,266128.6836145252,HOLD,0.0
1502,2018-12-20,1914.4560546875,0.0,0.33,0.2951451803115867,180368.44985404192,39.45038018962516,255894.4690677936,HOLD,0.0
1503,2018-12-21,1866.33203125,0.0,0.33,0.2898766923656479,180368.44985404192,39.45038018962516,253995.9580469298,HOLD,0.0
1504,2018-12-24,1688.9150390625,0.0,0.33,0.26975387141968354,180368.44985404192,39.45038018962516,246996.79025303316,HOLD,0.0
1505,2018-12-27,1775.2469482421875,0.0,0.33,0.27968624253094526,180368.44985404192,39.45038018962516,250402.616892668,HOLD,0.0
1506,2018-12-28,1893.2330322265625,0.0,0.33,0.2928314086859968,180368.44985404192,39.45038018962516,255057.21276293666,HOLD,0.0
1507,2018-12-31,1937.7080078125,0.0,0.33,0.29766283048914405,180368.44985404192,39.45038018962516,256811.7674587262,HOLD,0.0
1508,2019-01-02,1949.4100341796875,1.0,0.66,0.66,87472.96172828626,87.1035093399766,257273.41684790078,BUY,47.65312915035144
1509,2019-01-03,1837.115966796875,1.0,0.66,0.6465627669463906,87472.96172828626,87.1035093399766,247492.209500798,HOLD,0.0
1510,2019-01-04,1958.5679931640625,1.0,0.66,0.6610509302158792,87472.96172828626,87.1035093399766,258071.1072138314,HOLD,0.0
1511,2019-01-07,2018.9840087890625,1.0,0.66,0.6678244745693279,87472.96172828626,87.1035093399766,263333.5541951078,HOLD,0.0
1512,2019-01-08,2058.554931640625,1.0,0.66,0.6721161381659067,87472.96172828626,87.1035093399766,266780.3204433003,HOLD,0.0
1513,2019-01-09,2153.302978515625,1.0,0.66,0.6819549085774342,87472.96172828626,87.1035093399766,275033.2078292214,HOLD,0.0
1514,2019-01-10,2130.9599609375,1.0,0.66,0.6796883598141162,87472.96172828626,87.1035093399766,273087.052588922,HOLD,0.0
1515,2019-01-11,2119.319091796875,1.0,0.66,0.6784946240952353,87472.96172828626,87.1035093399766,272073.0920350061,HOLD,0.0
1516,2019-01-14,2085.303955078125,1.0,0.66,0.6749549289005001,87472.96172828626,87.1035093399766,269110.25425612385,HOLD,0.0
1517,2019-01-15,2185.27490234375,1.0,0.66,0.6851430136221236,87472.96172828626,87.1035093399766,277818.0745950015,HOLD,0.0
1518,2019-01-16,2225.389892578125,1.0,0.66,0.6890538267367977,87472.96172828626,87.1035093399766,281312.2310215545,HOLD,0.0
1519,2019-01-17,2201.987060546875,1.0,0.66,0.6867841753841676,87472.96172828626,87.1035093399766,279273.7622231386,HOLD,0.0
1520,2019-01-18,2327.722900390625,1.0,0.66,0.6986037657641269,87472.96172828626,87.1035093399766,290225.79512333847,HOLD,0.0
1521,2019-01-21,2269.381103515625,1.0,0.66,0.69323234705452,87472.96172828626,87.1035093399766,285144.0198743259,HOLD,0.0
1522,2019-01-22,2217.760986328125,1.0,0.66,0.6883175829906901,87472.96172828626,87.1035093399766,280647.72651475377,HOLD,0.0
1523,2019-01-23,2126.47900390625,1.0,0.66,0.6792299021908719,87472.96172828626,87.1035093399766,272696.74550629844,HOLD,0.0
1524,2019-01-24,2167.093994140625,1.0,0.66,0.6833379740992179,87472.96172828626,87.1035093399766,276234.4536875214,HOLD,0.0
1525,2019-01-25,2243.662109375,1.0,0.66,0.6908031630829617,87472.96172828626,87.1035093399766,282903.80522798316,HOLD,0.0
1526,2019-01-28,2152.212890625,1.0,0.66,0.6818450710647288,87472.96172828626,87.1035093399766,274938.257348459,HOLD,0.0
1527,2019-01-29,2102.485107421875,1.0,0.66,0.67675252795956,87472.96172828626,87.1035093399766,270606.79291976924,HOLD,0.0
1528,2019-01-30,2195.719970703125,1.0,0.66,0.6861707455940819,87472.96172828626,87.1035093399766,278727.876704399,HOLD,0.0
1529,2019-01-31,2369.7919921875,1.0,0.66,0.7023617206722665,87472.96172828626,87.1035093399766,293890.1606535919,HOLD,0.0
1530,2019-02-01,2373.51611328125,1.0,0.66,0.7026898795014387,87472.96172828626,87.1035093399766,294214.5446700646,HOLD,0.0
1531,2019-02-04,2419.7470703125,1.0,0.66,0.7067041835775076,87472.96172828626,87.1035093399766,298241.42326763214,HOLD,0.0
1532,2019-02-05,2509.908935546875,1.0,0.66,0.7142292164731074,87472.96172828626,87.1035093399766,306094.8381381842,HOLD,0.0
1533,2019-02-06,2509.1669921875,1.0,0.66,0.7141688688836838,87472.96172828626,87.1035093399766,306030.2122678511,HOLD,0.0
1534,2019-02-07,2388.501953125,1.0,0.66,0.7040031063540595,87472.96172828626,87.1035093399766,295519.863910862,HOLD,0.0
1535,2019-02-08,2356.01611328125,1.0,0.66,0.7011415080202054,87472.96172828626,87.1035093399766,292690.233256615,HOLD,0.0
1536,2019-02-11,2432.76611328125,1.0,0.66,0.7078151589461421,87472.96172828626,87.1035093399766,299375.4275984582,HOLD,0.0
1537,2019-02-12,2518.658935546875,1.0,0.66,0.7149389993291251,87472.96172828626,87.1035093399766,306856.993844909,HOLD,0.0
1538,2019-02-13,2546.14892578125,1.0,0.66,0.7171461718123074,87472.96172828626,87.1035093399766,309251.46846604475,HOLD,0.0
1539,2019-02-14,2535.114013671875,1.0,0.66,0.7162642973883043,87472.96172828626,87.1035093399766,308290.28889605997,HOLD,0.0
1540,2019-02-15,2559.22900390625,1.0,0.66,0.7181844153259221,87472.96172828626,87.1035093399766,310390.7891731733,HOLD,0.0
1541,2019-02-18,2581.011962890625,1.0,0.66,0.7198966449714861,87472.96172828626,87.1035093399766,312288.16134452116,HOLD,0.0
1542,2019-02-19,2549.237060546875,1.0,0.66,0.7173919846735589,87472.96172828626,87.1035093399766,309520.4558414455,HOLD,0.0
1543,2019-02-20,2571.4599609375,1.0,0.66,0.7191483868187779,87472.96172828626,87.1035093399766,311456.1484531816,HOLD,0.0
1544,2019-02-21,2512.587890625,1.0,0.66,0.7144469032015619,87472.96172828626,87.1035093399766,306328.18452685303,HOLD,0.0
1545,2019-02-22,2577.469970703125,1.0,0.66,0.7196196478168452,87472.96172828626,87.1035093399766,311979.6413949351,HOLD,0.0
1546,2019-02-25,2641.169921875,1.0,0.66,0.7245190165070147,87472.96172828626,87.1035093399766,317528.13068679057,HOLD,0.0
1547,2019-02-26,2582.177978515625,1.0,0.66,0.7199877120894156,87472.96172828626,87.1035093399766,312389.72539740393,HOLD,0.0
1548,2019-02-27,2519.85498046875,1.0,0.66,0.7150357463282487,87472.96172828626,87.1035093399766,306961.1735549326,HOLD,0.0
1549,2019-02-28,2546.618896484375,1.0,0.66,0.7171836086575916,87472.96172828626,87.1035093399766,309292.4045635739,HOLD,0.0
1550,2019-03-01,2570.85498046875,1.0,0.66,0.7191008609016557,87472.96172828626,87.1035093399766,311403.4525312714,HOLD,0.0
1551,2019-03-04,2600.751953125,1.0,0.66,0.7214304168117207,87472.96172828626,87.1035093399766,314007.5837682721,HOLD,0.0
1552,2019-03-05,2632.239013671875,0.0,0.33,0.33000000000000007,212222.6455512725,39.71051684384112,316750.2172407052,SELL,47.39299249613548
1553,2019-03-06,2594.43994140625,0.0,0.33,0.3268098765127212,212222.6455512725,39.71051684384112,315249.19654481957,HOLD,0.0
1554,2019-03-07,2521.806884765625,0.0,0.33,0.32059381406166737,212222.6455512725,39.71051684384112,312364.90032567235,HOLD,0.0
1555,2019-03-08,2467.658935546875,0.0,0.33,0.31588453165078534,212222.6455512725,39.71051684384112,310214.6572761617,HOLD,0.0
1556,2019-03-11,2611.7880859375,0.0,0.33,0.3282777691917799,212222.6455512725,39.71051684384112,315938.1003304371,HOLD,0.0
1557,2019-03-12,2698.7099609375,0.0,0.33,0.33553721198387326,212222.6455512725,39.71051684384112,319389.8129117229,HOLD,0.0
1558,2019-03-13,2726.821044921875,0.0,0.33,0.33785150034672,212222.6455512725,39.71051684384112,320506.11858578306,HOLD,0.0
1559,2019-03-14,2705.294921875,1.0,0.66,0.66,108681.44373874215,77.9840525590405,319651.30511394754,BUY,38.27353571519939
1560,2019-03-15,2775.717041015625,1.0,0.66,0.6657427413329567,108681.44373874215,77.9840525590405,325143.1073543291,HOLD,0.0
1561,2019-03-18,2762.470947265625,2.0,1.0,1.0,0.0,117.32616540417948,324110.1232831271,BUY,39.34211284513896
1562,2019-03-19,2841.4609375,2.0,1.0,1.0,0.0,117.32616540417948,333377.71594263986,HOLD,0.0
1563,2019-03-20,2813.137939453125,2.0,1.0,1.0,0.0,117.32616540417948,330054.68718904996,HOLD,0.0
1564,2019-03-21,2969.785888671875,2.0,1.0,1.0,0.0,117.32616540417948,348433.5903893146,HOLD,0.0
1565,2019-03-22,2831.5,2.0,1.0,1.0,0.0,117.32616540417948,332209.03734193416,HOLD,0.0
1566,2019-03-25,2784.04296875,1.0,0.66,0.66,111057.96918692782,77.43526916675846,326641.0858439054,SELL,39.89089623742102
1567,2019-03-26,2823.4169921875,2.0,1.0,1.0,0.0,116.76986603793596,329690.02394696645,BUY,39.334596871177496
1568,2019-03-27,2729.758056640625,0.0,0.33,0.3299999999999999,213564.8333352345,38.534055792518856,318753.4825899022,SELL,78.2358102454171
1569,2019-03-28,2778.1240234375,1.0,0.66,0.66,109009.8546139901,76.16915697560921,320617.2194529121,BUY,37.635101183090356
1570,2019-03-29,2860.761962890625,1.0,0.66,0.6665464688545006,109009.8546139901,76.16915697560921,326911.6816352581,HOLD,0.0
1571,2019-04-01,2950.62109375,1.0,0.66,0.673384756621291,109009.8546139901,76.16915697560921,333756.1758793776,HOLD,0.0
1572,2019-04-02,3001.77294921875,2.0,1.0,1.0,0.0,112.48431353745421,337652.3695881705,BUY,36.315156561845
1573,2019-04-03,3089.239990234375,2.0,1.0,1.0,0.0,112.48431353745421,347491.03965396545,HOLD,0.0
1574,2019-04-04,3043.569091796875,2.0,1.0,1.0,0.0,112.48431353745421,342353.77999458445,HOLD,0.0
1575,2019-04-05,3117.10888671875,2.0,1.0,1.0,0.0,112.48431353745421,350625.8533440567,HOLD,0.0
1576,2019-04-08,3106.93603515625,2.0,1.0,1.0,0.0,112.48431353745421,349481.5671193305,HOLD,0.0
1577,2019-04-09,3115.73095703125,2.0,1.0,1.0,0.0,112.48431353745421,350470.8578690554,HOLD,0.0
1578,2019-04-10,3126.054931640625,2.0,1.0,1.0,0.0,112.48431353745421,351632.14306596905,HOLD,0.0
1579,2019-04-11,3141.375,2.0,1.0,1.0,0.0,112.48431353745421,353355.41043872025,HOLD,0.0
1580,2019-04-12,3130.929931640625,2.0,1.0,1.0,0.0,112.48431353745421,352180.5040944641,HOLD,0.0
1581,2019-04-15,3126.4189453125,2.0,1.0,1.0,0.0,112.48431353745421,351673.08889396815,HOLD,0.0
1582,2019-04-16,3203.259033203125,2.0,1.0,1.0,0.0,112.48431353745421,360316.39343250275,HOLD,0.0
1583,2019-04-17,3223.06005859375,2.0,1.0,1.0,0.0,112.48431353745421,362543.6981809049,HOLD,0.0
1584,2019-04-18,3223.846923828125,2.0,1.0,1.0,0.0,112.48431353745421,362632.2081766401,HOLD,0.0
1585,2019-04-23,3397.570068359375,2.0,1.0,1.0,0.0,112.48431353745421,382173.33683480567,HOLD,0.0
1586,2019-04-24,3430.738037109375,2.0,1.0,1.0,0.0,112.48431353745421,385904.2130310812,HOLD,0.0
1587,2019-04-25,3450.658935546875,2.0,1.0,1.0,0.0,112.48431353745421,388145.0016168727,HOLD,0.0
1588,2019-04-26,3405.10888671875,2.0,1.0,1.0,0.0,112.48431353745421,383021.3356428435,HOLD,0.0
1589,2019-04-29,3455.110107421875,2.0,1.0,1.0,0.0,112.48431353745421,388645.6886296693,HOLD,0.0
1590,2019-04-30,3300.884033203125,2.0,1.0,1.0,0.0,112.48431353745421,371297.67454159673,HOLD,0.0
1591,2019-05-01,3409.48388671875,1.0,0.66,0.66,130394.57453495375,74.23964693471979,383513.4545145699,SELL,38.244666602734426
1592,2019-05-02,3276.239013671875,1.0,0.66,0.6509981126005218,130394.57453495375,74.23964693471979,373621.4021837083,HOLD,0.0
1593,2019-05-03,3365.069091796875,1.0,0.66,0.6570514265198095,130394.57453495375,74.23964693471979,380216.1158208919,HOLD,0.0
1594,2019-05-07,3191.511962890625,1.0,0.66,0.6450218753238219,130394.57453495375,74.23964693471979,367331.2958478882,HOLD,0.0
1595,2019-05-08,3193.041015625,1.0,0.66,0.6451315402705939,130394.57453495375,74.23964693471979,367444.81218303286,HOLD,0.0
1596,2019-05-09,2977.385009765625,1.0,0.66,0.6289648783501424,130394.57453495375,74.23964693471979,351434.58644868096,HOLD,0.0
1597,2019-05-10,2924.069091796875,1.0,0.66,0.6247383629342854,130394.57453495375,74.23964693471979,347476.43152268045,HOLD,0.0
1598,2019-05-13,2818.906005859375,0.0,0.33,0.33,227578.33797191698,39.76394493012752,339669.16115211486,SELL,34.475702004592264
1599,2019-05-14,2911.6259765625,1.0,0.66,0.66,116741.06480676618,77.83108475418095,343356.072961077,BUY,38.06713982405343
1600,2019-05-15,3015.291015625,1.0,0.66,0.6678060685418966,116741.06480676618,77.83108475418095,351424.4354023959,HOLD,0.0
1601,2019-05-16,3169.243896484375,1.0,0.66,0.6787592328381774,116741.06480676618,77.83108475418095,363406.7551207123,HOLD,0.0
1602,2019-05-17,3160.10107421875,1.0,0.66,0.6781289691948212,116741.06480676618,77.83108475418095,362695.15934606397,HOLD,0.0
1603,2019-05-20,2926.85498046875,1.0,0.66,0.6611696667144272,116741.06480676618,77.83108475418095,344541.3628548261,HOLD,0.0
1604,2019-05-21,2989.7080078125,1.0,0.66,0.6659131491784287,116741.06480676618,77.83108475418095,349433.28215307434,HOLD,0.0
1605,2019-05-22,2995.30908203125,1.0,0.66,0.6663294220002579,116741.06480676618,77.83108475418095,349869.2198353083,HOLD,0.0
1606,2019-05-23,2837.677001953125,0.0,0.33,0.33,226192.36451401585,39.26034550798901,337600.54405076994,SELL,38.57073924619194
1607,2019-05-24,2833.407958984375,0.0,0.33,0.32966720869539917,226192.36451401585,39.26034550798901,337432.93994882837,HOLD,0.0
1608,2019-05-28,2842.218017578125,0.0,0.33,0.3303536303203393,226192.36451401585,39.26034550798901,337778.8258931646,HOLD,0.0
1609,2019-05-29,2714.013916015625,0.0,0.33,0.3202240983464408,226192.36451401585,39.26034550798901,332745.48857027956,HOLD,0.0
1610,2019-05-30,2759.943115234375,0.0,0.33,0.3238880474185949,226192.36451401585,39.26034550798901,334548.6848005129,HOLD,0.0
