Date,LQQ3_Price,TQQQ_Price,Signal,Cash,Shares,Portfolio_Value,Trade_Type,Daily_Return,BuyHold_Value
2018-05-15,2617.071044921875,12.943992614746094,1.0,0.0,111.84826238074345,292714.84890146833,HOLD,-0.04579998899772664,480231.7734575223
2018-05-16,2662.8779296875,13.18234920501709,1.0,0.0,111.84826238074345,297838.2693675784,HOLD,0.017503110912677533,488637.3234521412
2018-05-17,2701.782958984375,13.033576011657715,1.0,0.0,111.84826238074345,302189.72929230577,HOLD,0.014610143733265524,495776.3849812152
2018-05-18,2648.800048828125,12.824814796447754,1.0,0.0,111.84826238074345,296263.68285545416,HOLD,-0.01961035026150537,486054.0364203506
2018-05-21,2648.800048828125,13.048772811889648,1.0,0.0,111.84826238074345,296263.68285545416,HOLD,0.0,486054.0364203506
2018-05-22,2648.800048828125,12.980785369873047,1.0,0.0,111.84826238074345,296263.68285545416,HOLD,0.0,486054.0364203506
2018-05-23,2648.800048828125,13.307124137878418,1.0,0.0,111.84826238074345,296263.68285545416,HOLD,0.0,486054.0364203506
2018-05-24,2695.84912109375,13.295926094055176,1.0,0.0,111.84826238074345,301526.03983499034,HOLD,0.01776240992083955,494687.52745892754
2018-05-25,2778.865966796875,13.32951831817627,1.0,0.0,111.84826238074345,310811.3297752152,HOLD,0.03079432192757281,509921.09443305276
2018-05-29,2750.633056640625,13.159152030944824,1.0,0.0,111.84826238074345,307653.52783228696,HOLD,-0.010159867547981594,504740.36365369114
2018-05-30,2750.633056640625,13.439898490905762,1.0,0.0,111.84826238074345,307653.52783228696,HOLD,0.0,504740.36365369114
2018-05-31,2750.633056640625,13.411104202270508,1.0,0.0,111.84826238074345,307653.52783228696,HOLD,0.0,504740.36365369114
2018-06-01,2750.633056640625,14.034988403320312,1.0,0.0,111.84826238074345,307653.52783228696,HOLD,0.0,504740.36365369114
2018-06-04,2750.633056640625,14.39492416381836,1.0,0.0,111.84826238074345,307653.52783228696,HOLD,0.0,504740.36365369114
2018-06-05,2750.633056640625,14.543693542480469,1.0,0.0,111.84826238074345,307653.52783228696,HOLD,0.0,504740.36365369114
2018-06-06,3000.10693359375,14.783649444580078,1.0,0.0,111.84826238074345,335556.7474788814,HOLD,0.09069689479330623,550518.7473139251
2018-06-07,2974.676025390625,14.44051456451416,1.0,0.0,111.84826238074345,332712.3445855977,HOLD,-0.008476667254210701,545852.18307574
2018-06-08,2944.14208984375,14.430915832519531,1.0,0.0,111.84826238074345,329297.1769510341,HOLD,-0.010264625554598061,540249.2148083076
2018-06-11,2987.2548828125,14.543693542480469,1.0,0.0,111.84826238074345,334119.26793096954,HOLD,0.014643584328852155,548160.3997439492
2018-06-12,3013.4140625,14.774053573608398,1.0,0.0,111.84826238074345,337045.12672432204,HOLD,0.008756929259036372,552960.6015871121
2018-06-13,3102.636962890625,14.757253646850586,1.0,0.0,111.84826238074345,347024.5530975836,HOLD,0.02960857636557379,569332.9777863576
2018-06-14,3122.14990234375,15.205971717834473,1.0,0.0,111.84826238074345,349207.0414693563,HOLD,0.006289146840739557,572913.5964849314
2018-06-15,3097.323974609375,15.054800033569336,1.0,0.0,111.84826238074345,346430.30459027656,HOLD,-0.007951548936115604,568358.0459863155
2018-06-18,3114.68701171875,15.021206855773926,1.0,0.0,111.84826238074345,348372.3301206125,HOLD,0.005605818846110555,571544.1582318441
2018-06-19,3057.60107421875,14.886831283569336,1.0,0.0,111.84826238074345,341987.3672048618,HOLD,-0.018327985214957154,561068.9053500758
2018-06-20,3174.527099609375,15.198773384094238,1.0,0.0,111.84826238074345,355065.33997188986,HOLD,0.03824109900291717,582524.7969070264
2018-06-21,3114.717041015625,14.805244445800781,0.0,229927.9546378904,38.028409209452775,348375.6888452885,SELL,-0.018840619946545623,571549.6685990625
2018-06-22,3054.679931640625,14.656476020812988,0.0,229927.9546378904,38.028409209452775,346092.5730822233,HOLD,-0.006553602436015771,560532.8765389599
2018-06-25,2835.860107421875,13.720647811889648,0.0,229927.9546378904,38.028409209452775,337771.20326369215,HOLD,-0.024043768822956446,520379.5026150317
2018-06-26,2868.301025390625,13.871818542480469,0.0,229927.9546378904,38.028409209452775,339004.87976733805,HOLD,0.00365240284466406,526332.4016006945
2018-06-27,2917.3779296875,13.31512451171875,0.0,229927.9546378904,38.028409209452775,340871.19636667275,HOLD,0.005505279453840162,535337.9992255755
2018-06-28,2842.23291015625,13.641463279724121,0.0,229927.9546378904,38.028409209452775,338013.5508138861,HOLD,-0.008383358826577703,521548.9100581205
2018-06-29,2911.883056640625,13.703850746154785,0.0,229927.9546378904,38.028409209452775,340662.23508589226,HOLD,0.007836029844449977,534329.6916240891
2018-07-02,2863.743896484375,14.010993003845215,0.0,229927.9546378904,38.028409209452775,338831.579404471,HOLD,-0.005373814567264046,525496.1697755136
2018-07-03,2908.885986328125,13.52868366241455,0.0,229927.9546378904,38.028409209452775,340548.261269619,HOLD,0.005066475409893245,533779.7300958602
2018-07-04,2816.180908203125,13.52868366241455,0.0,229927.9546378904,38.028409209452775,337022.8346228872,HOLD,-0.010352208622614656,516768.3752979564
2018-07-05,2874.75,14.025389671325684,0.0,229927.9546378904,38.028409209452775,339250.1240127648,HOLD,0.0066087195319266545,527515.7865606297
2018-07-06,3005.300048828125,14.656476020812988,0.0,229927.9546378904,38.028409209452775,344214.73469191475,HOLD,0.014634071818240946,551471.6824448274
2018-07-09,3094.235107421875,15.064397811889648,0.0,229927.9546378904,38.028409209452775,347596.7934931845,HOLD,0.009825432964968295,567791.2397582973
2018-07-10,3133.593994140625,15.10039234161377,1.0,0.0,111.40356727645921,349093.54934335366,BUY,0.0043060116726838515,575013.5839919149
2018-07-11,3086.318115234375,14.879631042480469,1.0,0.0,111.40356727645921,343826.84778706747,HOLD,-0.015086791395008237,566338.4740009329
2018-07-12,3205.48388671875,15.613897323608398,1.0,0.0,111.40356727645921,357102.3398276782,HOLD,0.03861098144619679,588205.3583128502
2018-07-13,3277.419921875,15.659486770629883,1.0,0.0,111.40356727645921,365116.27075980924,HOLD,0.022441552570050982,601405.5997834137
2018-07-16,3253.154052734375,15.553906440734863,1.0,0.0,111.40356727645921,362412.9663744799,HOLD,-0.007403954854446115,596952.8198734061
2018-07-17,3254.01708984375,15.841852188110352,1.0,0.0,111.40356727645921,362509.1117871562,HOLD,0.000265292419413532,597111.1869312661
2018-07-18,3324.83203125,15.741072654724121,1.0,0.0,111.40356727645921,370398.14887628594,HOLD,0.02176231391877881,610105.7080256788
2018-07-19,3317.839111328125,15.508315086364746,1.0,0.0,111.40356727645921,369619.1126513104,HOLD,-0.002103240060294498,608822.5092595449
2018-07-20,3317.4599609375,15.486720085144043,1.0,0.0,111.40356727645921,369576.87394526054,HOLD,-0.00011427630391425136,608752.9352734468
2018-07-23,3246.236083984375,15.621092796325684,1.0,0.0,111.40356727645921,361642.27997742285,HOLD,-0.02146940062330016,595683.3746254513
2018-07-24,3352.761962890625,15.820256233215332,1.0,0.0,111.40356727645921,373509.64289483917,HOLD,0.03281519770906538,615230.8423357889
2018-07-25,3353.23095703125,16.480134963989258,1.0,0.0,111.40356727645921,373561.8905151366,HOLD,0.00013988292214484055,615316.9026238084
2018-07-26,3340.197021484375,15.76026725769043,1.0,0.0,111.40356727645921,372109.86359956325,HOLD,-0.003886978175346001,612925.1792523882
2018-07-27,3340.197021484375,15.102789878845215,0.0,245592.50997571176,37.87721287399613,372109.86359956325,SELL,0.0,612925.1792523882
2018-07-30,3340.197021484375,14.452510833740234,0.0,245592.50997571176,37.87721287399613,372109.86359956325,HOLD,0.0,612925.1792523882
2018-07-31,3340.197021484375,14.740458488464355,0.0,245592.50997571176,37.87721287399613,372109.86359956325,HOLD,0.0,612925.1792523882
2018-08-01,3340.197021484375,14.94201946258545,0.0,245592.50997571176,37.87721287399613,372109.86359956325,HOLD,0.0,612925.1792523882
2018-08-02,3340.197021484375,15.537110328674316,0.0,245592.50997571176,37.87721287399613,372109.86359956325,HOLD,0.0,612925.1792523882
2018-08-03,3296.14599609375,15.676284790039062,0.0,245592.50997571176,37.87721287399613,370441.33353352477,HOLD,-0.0044839716149905895,604841.828940974
2018-08-06,3346.02587890625,15.964232444763184,0.0,245592.50997571176,37.87721287399613,372330.6444729438,HOLD,0.005100162342569714,613994.7728892784
2018-08-07,3406.577880859375,16.120203018188477,1.0,0.0,109.97082663096572,374624.1855408689,BUY,0.006159957827730711,625106.0475872951
2018-08-08,3468.0830078125,16.16339111328125,1.0,0.0,109.97082663096572,381387.95519394655,HOLD,0.018054813101061162,636392.2204448268
2018-08-09,3481.541015625,16.14899444580078,1.0,0.0,109.97082663096572,382867.9434378932,HOLD,0.003880532208192067,638861.7609533058
2018-08-10,3423.18408203125,15.77226734161377,1.0,0.0,109.97082663096572,376450.3832109401,HOLD,-0.01676181131626675,628153.2806590286
2018-08-13,3423.35009765625,15.726673126220703,0.0,248469.30245706034,37.39008105452834,376468.64008645504,SELL,4.8497428423832645e-05,628183.7444777965
2018-08-14,3423.35009765625,16.017019271850586,0.0,248469.30245706034,37.39008105452834,376468.64008645504,HOLD,0.0,628183.7444777965
2018-08-15,3423.35009765625,15.433927536010742,0.0,248469.30245706034,37.39008105452834,376468.64008645504,HOLD,0.0,628183.7444777965
2018-08-16,3423.35009765625,15.575502395629883,0.0,248469.30245706034,37.39008105452834,376468.64008645504,HOLD,0.0,628183.7444777965
2018-08-17,3423.35009765625,15.573104858398438,0.0,248469.30245706034,37.39008105452834,376468.64008645504,HOLD,0.0,628183.7444777965
2018-08-20,3334.18798828125,15.541910171508789,0.0,248469.30245706034,37.39008105452834,373134.86158993107,HOLD,-0.008855394956027052,611822.523412188
2018-08-21,3377.012939453125,15.702678680419922,0.0,248469.30245706034,37.39008105452834,374736.0899854037,HOLD,0.004291285967357172,619680.889462054
2018-08-22,3377.012939453125,15.885042190551758,0.0,248469.30245706034,37.39008105452834,374736.0899854037,HOLD,0.0,619680.889462054
2018-08-23,3397.177001953125,15.80586051940918,0.0,248469.30245706034,37.39008105452834,375490.02591666725,HOLD,0.0020119117197729963,623380.9890498251
2018-08-24,3472.94189453125,16.244977951049805,0.0,248469.30245706034,37.39008105452834,378322.881391251,HOLD,0.007544422698493758,637283.8247405917
2018-08-28,3472.94189453125,16.808876037597656,1.0,248469.30245706034,37.39008105452834,378322.881391251,HOLD,0.0,637283.8247405917
2018-08-29,3472.94189453125,17.396760940551758,1.0,248469.30245706034,37.39008105452834,378322.881391251,HOLD,0.0,637283.8247405917
2018-08-30,3472.94189453125,17.29837989807129,1.0,248469.30245706034,37.39008105452834,378322.881391251,HOLD,0.0,637283.8247405917
2018-08-31,3472.94189453125,17.34877586364746,1.0,248469.30245706034,37.39008105452834,378322.881391251,HOLD,0.0,637283.8247405917
2018-09-03,3472.94189453125,17.34877586364746,1.0,248469.30245706034,37.39008105452834,378322.881391251,HOLD,0.0,637283.8247405917
2018-09-04,3691.611083984375,17.142410278320312,1.0,248469.30245706034,37.39008105452834,386498.94010903133,HOLD,0.021611324928890285,677409.5572289614
2018-09-05,3489.200927734375,16.460939407348633,1.0,248469.30245706034,37.39008105452834,378930.8079605841,HOLD,-0.019581249424156844,640267.3525913133
2018-09-06,3385.68701171875,16.01222038269043,0.0,332019.4362407228,12.712627558539634,375060.4142504883,SELL,-0.010213985320767116,621272.579192947
2018-09-07,3385.68701171875,15.853850364685059,0.0,332019.4362407228,12.712627558539634,375060.4142504883,HOLD,0.0,621272.579192947
2018-09-10,3385.68701171875,15.993026733398438,0.0,332019.4362407228,12.712627558539634,375060.4142504883,HOLD,0.0,621272.579192947
2018-09-11,3385.68701171875,16.348159790039062,0.0,332019.4362407228,12.712627558539634,375060.4142504883,HOLD,0.0,621272.579192947
2018-09-12,3385.68701171875,16.20658302307129,0.0,332019.4362407228,12.712627558539634,375060.4142504883,HOLD,0.0,621272.579192947
2018-09-13,3385.68701171875,16.686494827270508,0.0,332019.4362407228,12.712627558539634,375060.4142504883,HOLD,0.0,621272.579192947
2018-09-14,3385.68701171875,16.559322357177734,0.0,332019.4362407228,12.712627558539634,375060.4142504883,HOLD,0.0,621272.579192947
2018-09-17,3385.68701171875,15.861052513122559,0.0,332019.4362407228,12.712627558539634,375060.4142504883,HOLD,0.0,621272.579192947
2018-09-18,3385.68701171875,16.237777709960938,0.0,332019.4362407228,12.712627558539634,375060.4142504883,HOLD,0.0,621272.579192947
2018-09-19,3385.68701171875,16.2017879486084,0.0,332019.4362407228,12.712627558539634,375060.4142504883,HOLD,0.0,621272.579192947
2018-09-20,3385.68701171875,16.710491180419922,0.0,332019.4362407228,12.712627558539634,375060.4142504883,HOLD,0.0,621272.579192947
2018-09-21,3520.1279296875,16.444141387939453,0.0,332019.4362407228,12.712627558539634,376769.51156925317,HOLD,0.004556858718828938,645942.4484296523
2018-09-24,3449.1298828125,16.585716247558594,0.0,332019.4362407228,12.712627558539634,375866.9398419475,HOLD,-0.0023955540445573797,632914.3275351279
2018-09-25,3474.926025390625,16.65290069580078,0.0,332019.4362407228,12.712627558539634,376194.87659499026,HOLD,0.0008724809720712656,637647.9121746025
2018-09-26,3474.926025390625,16.6361083984375,0.0,332019.4362407228,12.712627558539634,376194.87659499026,HOLD,0.0,637647.9121746025
2018-09-27,3606.717041015625,17.096818923950195,1.0,0.0,104.7684867970089,377870.28669219255,BUY,0.004453569682731251,661831.5251040907
2018-09-28,3617.43505859375,17.070423126220703,1.0,0.0,104.7684867970089,378993.19717531645,HOLD,0.002971682407086451,663798.2782036976
2018-10-01,3690.173095703125,17.168804168701172,1.0,0.0,104.7684867970089,386613.85125585034,HOLD,0.020107627623217494,677145.6867987505
2018-10-02,3679.455078125,17.070423126220703,1.0,0.0,104.7684867970089,385490.94077272643,HOLD,-0.002904475562570563,675178.9336991435
2018-10-03,3659.0791015625,17.120813369750977,1.0,0.0,104.7684867970089,383356.180541262,HOLD,-0.005537770167011624,671439.9479427097
2018-10-04,3456.821044921875,16.144195556640625,0.0,239029.5006029832,35.62128551098303,362165.91000452,SELL,-0.05527567210948148,634325.6535390212
2018-10-05,3272.455078125,15.537110328674316,0.0,239029.5006029832,35.62128551098303,355598.5572627401,HOLD,-0.018133547527148353,600494.5524033173
2018-10-08,3180.0380859375,15.258760452270508,0.0,239029.5006029832,35.62128551098303,352306.5451979629,HOLD,-0.009257664288960687,583536.0612909227
2018-10-09,3278.9189453125,15.37633991241455,0.0,239029.5006029832,35.62128551098303,355828.8085213311,HOLD,0.009997723208318599,601680.6701469951
2018-10-10,2995.551025390625,13.382309913635254,0.0,239029.5006029832,35.62128551098303,345734.8789411406,HOLD,-0.028367375936019568,549682.7394874117
2018-10-11,2743.72998046875,12.840009689331055,0.0,239029.5006029832,35.62128551098303,336764.6896023044,HOLD,-0.025945283178569034,503473.65118947875
2018-10-12,2872.947998046875,13.92460823059082,0.0,239029.5006029832,35.62128551098303,341367.60149961803,HOLD,0.013668035989014449,527185.1197277969
2018-10-15,2891.083984375,13.399107933044434,0.0,239029.5006029832,35.62128551098303,342013.62864663545,HOLD,0.0018924676629517023,530513.0679295304
2018-10-16,2959.6279296875,14.553293228149414,0.0,239029.5006029832,35.62128551098303,344455.2520926612,HOLD,0.007138965355525162,543090.8619030906
2018-10-17,3030.806884765625,14.601282119750977,0.0,239029.5006029832,35.62128551098303,346990.7379738726,HOLD,0.0073608570802958795,556152.1794001254
2018-10-18,2929.125,13.588672637939453,0.0,239029.5006029832,35.62128551098303,343368.69852534134,HOLD,-0.010438432650049512,537493.5832018105
2018-10-19,2940.93310546875,13.533483505249023,0.0,239029.5006029832,35.62128551098303,343789.3184215875,HOLD,0.001224980314316948,539660.3671114161
2018-10-22,2955.52587890625,13.737442970275879,0.0,239029.5006029832,35.62128551098303,344309.1317706018,HOLD,0.0015120113428794824,542338.1367811208
2018-10-23,2756.52197265625,13.586273193359375,0.0,239029.5006029832,35.62128551098303,337220.35680826963,HOLD,-0.020588402421621188,505820.978025018
2018-10-24,2742.1259765625,11.738615036010742,0.0,239029.5006029832,35.62128551098303,336707.5529211992,HOLD,-0.001520678917263596,503179.31694049994
2018-10-25,2740.89990234375,12.943192481994629,0.0,239029.5006029832,35.62128551098303,336663.87858139543,HOLD,-0.00012971000924943965,502954.3326789518
2018-10-26,2556.610107421875,11.937779426574707,0.0,239029.5006029832,35.62128551098303,330099.2391797228,HOLD,-0.019499090396433827,469137.20906009444
2018-10-29,2511.679931640625,11.299498558044434,0.0,239029.5006029832,35.62128551098303,328498.76856016024,HOLD,-0.00484845291839997,460892.5349084105
2018-10-30,2481.615966796875,11.736218452453613,0.0,239029.5006029832,35.62128551098303,327427.85148486885,HOLD,-0.0032600337589858697,455375.8061279316
2018-10-31,2704.9169921875,12.528071403503418,0.0,239029.5006029832,35.62128551098303,335382.12106520357,HOLD,0.024293197857978566,496351.47915992764
2018-11-01,2724.5810546875,13.07517147064209,0.0,239029.5006029832,35.62128551098303,336082.5802498219,HOLD,0.0020885406246271554,499959.82889352704
2018-11-02,2662.908935546875,12.489676475524902,1.0,0.0,125.38383706211008,333885.74008584634,BUY,-0.006536608241767716,488643.0130182935
2018-11-05,2552.613037109375,12.36729907989502,1.0,0.0,125.38383706211008,320056.4171275398,HOLD,-0.041419327925627525,468403.747823522
2018-11-06,2636.02392578125,12.628850936889648,1.0,0.0,125.38383706211008,330514.79440198,HOLD,0.032676667970924056,483709.6215674877
2018-11-07,2816.998046875,13.790233612060547,1.0,0.0,125.38383706211008,353206.0241136573,HOLD,0.06865420276491374,516918.3200059217
2018-11-08,2864.742919921875,13.55508041381836,1.0,0.0,125.38383706211008,359192.45949631784,HOLD,0.01694884847358713,525679.4902849232
2018-11-09,2733.9208984375,12.86640739440918,1.0,0.0,125.38383706211008,342789.4924703851,HOLD,-0.045666234332797595,501673.68749762635
2018-11-12,2508.969970703125,11.736218452453613,1.0,0.0,125.38383706211008,314584.2820003677,HOLD,-0.08228143245217512,460395.2578667568
2018-11-13,2580.31591796875,11.73141860961914,1.0,0.0,125.38383706211008,323529.9106273627,HOLD,0.02843634961706254,473487.2183814935
2018-11-14,2447.47998046875,11.43387222290039,1.0,0.0,125.38383706211008,306874.4310838701,HOLD,-0.05148049375464436,449111.8625927011
2018-11-15,2492.908935546875,12.045758247375488,1.0,0.0,125.38383706211008,312570.48778528767,HOLD,0.018561522643966377,457448.0625998894
2018-11-16,2536.23388671875,11.91378402709961,1.0,0.0,125.38383706211008,318002.7364037459,HOLD,0.017379275493820012,465398.17850392713
2018-11-19,2379.177001953125,10.77159595489502,0.0,196884.8254261747,42.63050460111742,298310.3415548102,SELL,-0.061925237095864616,436578.28595608793
2018-11-20,2209.949951171875,10.17410659790039,0.0,196884.8254261747,42.63050460111742,291096.10698784655,HOLD,-0.024183655616371258,405525.17149388883
2018-11-21,2294.055908203125,10.40206527709961,0.0,196884.8254261747,42.63050460111742,294681.5863760486,HOLD,0.012317167087197767,420958.5900790787
2018-11-22,2165.111083984375,10.40206527709961,0.0,196884.8254261747,42.63050460111742,289184.60345390096,HOLD,-0.01865397492170706,397297.2524425273
2018-11-23,2220.72802734375,10.171709060668945,0.0,196884.8254261747,42.63050460111742,291555.58181368286,HOLD,0.008198840226844473,407502.94532793254
2018-11-26,2299.47607421875,10.869978904724121,0.0,196884.8254261747,42.63050460111742,294912.65078831656,HOLD,0.011514336147331994,421953.18896211946
2018-11-27,2373.319091796875,10.982758522033691,0.0,196884.8254261747,42.63050460111742,298060.6158889412,HOLD,0.010674228766416105,435503.3611509133
2018-11-28,2394.087890625,12.024163246154785,1.0,0.0,124.86843170360822,298946.0002629433,BUY,0.002970484280056418,439314.4296785202
2018-11-29,2544.43896484375,11.91378402709961,1.0,0.0,124.86843170360822,317720.1031055914,HOLD,0.06280098354262975,466903.8079468007
2018-11-30,2574.0791015625,12.163334846496582,1.0,0.0,124.86843170360822,321421.22049314226,HOLD,0.011648987115935983,472342.7643899544
2018-12-03,2757.112060546875,12.78722095489502,1.0,0.0,124.86843170360822,344276.259031592,HOLD,0.07110619051033495,505929.25898084475
2018-12-04,2700.60205078125,11.381083488464355,1.0,0.0,124.86843170360822,337219.9427366028,HOLD,-0.020496087400385332,495559.68867036124
2018-12-05,2480.572021484375,11.381083488464355,1.0,0.0,124.86843170360822,309745.1380506031,HOLD,-0.0814744361292411,455184.24246756115
2018-12-06,2279.68994140625,11.546651840209961,1.0,0.0,124.86843170360822,284661.30775388895,HOLD,-0.08098215989629576,418322.4393617789
2018-12-07,2345.782958984375,10.416462898254395,1.0,0.0,124.86843170360822,292914.23920542846,HOLD,0.0289921082589657,430450.4888109102
2018-12-10,2241.844970703125,10.74280071258545,1.0,0.0,124.86843170360822,279935.6656143207,HOLD,-0.04430844204199136,411377.89827548515
2018-12-11,2424.56103515625,10.857980728149414,1.0,0.0,124.86843170360822,302751.13402963785,HOLD,0.08150254225465847,444906.24281231547
2018-12-12,2513.739013671875,11.1315279006958,1.0,0.0,124.86843170360822,313886.64834938204,HOLD,0.03678108211034514,461270.3758606003
2018-12-13,2432.5390625,11.133930206298828,1.0,0.0,124.86843170360822,303747.33779214043,HOLD,-0.032302458898970765,446370.2085030505
2018-12-14,2348.764892578125,10.294085502624512,1.0,0.0,124.86843170360822,293286.5885767243,HOLD,-0.03443898238401888,430997.67275566317
2018-12-17,2251.89697265625,9.629409790039062,0.0,185585.9566002348,42.45526677922679,281190.84333368903,SELL,-0.04124206736398717,413222.4377021524
2018-12-18,2130.006103515625,9.790177345275879,0.0,185585.9566002348,42.45526677922679,276015.933966372,HOLD,-0.018403548657436097,390855.49876510556
2018-12-19,2173.8759765625,9.082311630249023,0.0,185585.9566002348,42.45526677922679,277878.4411301479,HOLD,0.006747824797690205,398905.6076742758
2018-12-20,1914.4560546875,8.71757984161377,0.0,185585.9566002348,42.45526677922679,266864.6991390986,HOLD,-0.03963510787758773,351302.1276717059
2018-12-21,1866.33203125,7.875334739685059,0.0,185585.9566002348,42.45526677922679,264821.5808855698,HOLD,-0.007656007932558495,342471.3834066063
2018-12-24,1688.9150390625,7.292243957519531,0.0,185585.9566002348,42.45526677922679,257289.29515108146,HOLD,-0.02844286975895316,309915.4170850096
2018-12-27,1775.2469482421875,8.73896598815918,0.0,185585.9566002348,42.45526677922679,260954.53938686507,HOLD,0.014245614974503162,325757.29724022443
2018-12-28,1893.2330322265625,8.702923774719238,0.0,185585.9566002348,42.45526677922679,265963.670058658,HOLD,0.019195414969834568,347407.70923995523
2018-12-31,1937.7080078125,8.89995288848877,0.0,185585.9566002348,42.45526677922679,267851.86701215856,HOLD,0.007099454422042406,355568.8542885614
2019-01-02,1949.4100341796875,9.027303695678711,1.0,0.0,137.6563549783698,268348.67966343503,BUY,0.0018548037645520488,357716.17271396884
2019-01-03,1837.115966796875,8.152684211730957,1.0,0.0,137.6563549783698,252890.68766182163,HOLD,-0.05760412915390878,337110.2441005115
2019-01-04,1958.5679931640625,9.195499420166016,1.0,0.0,137.6563549783698,269609.33091626555,HOLD,0.06611015774847728,359396.6555166239
2019-01-07,2018.9840087890625,9.488639831542969,1.0,0.0,137.6563549783698,277925.97940951923,HOLD,0.030847035097003594,370482.976763091
2019-01-08,2058.554931640625,9.762558937072754,1.0,0.0,137.6563549783698,283373.16841239564,HOLD,0.019599423610737965,377744.22956523794
2019-01-09,2153.302978515625,9.993226051330566,1.0,0.0,137.6563549783698,296415.8391865279,HOLD,0.04602648460757264,395130.46853292175
2019-01-10,2130.9599609375,10.089337348937988,1.0,0.0,137.6563549783698,293340.18082750554,HOLD,-0.01037616062442226,391030.53132382093
2019-01-11,2119.319091796875,9.969198226928711,1.0,0.0,137.6563549783698,291737.7412128269,HOLD,-0.005462734802160973,388894.4352316508
2019-01-14,2085.303955078125,9.709694862365723,1.0,0.0,137.6563549783698,287055.3414780329,HOLD,-0.01605003080961731,382652.66756449407
2019-01-15,2185.27490234375,10.24792194366455,1.0,0.0,137.6563549783698,300816.97768235364,HOLD,0.047940707647043945,400997.307230565
2019-01-16,2225.389892578125,10.262338638305664,1.0,0.0,137.6563549783698,306339.0610180106,HOLD,0.018356953713855706,408358.39623877726
2019-01-17,2201.987060546875,10.502618789672852,1.0,0.0,137.6563549783698,303117.51246441767,HOLD,-0.010516283959633665,404063.9833866297
2019-01-18,2327.722900390625,10.79095458984375,1.0,0.0,137.6563549783698,320425.8498674524,HOLD,0.057101080245459235,427136.4733262896
2019-01-21,2269.381103515625,10.79095458984375,1.0,0.0,137.6563549783698,312394.73076675145,HOLD,-0.02506389264169262,416430.7706154883
2019-01-22,2217.760986328125,10.195061683654785,1.0,0.0,137.6563549783698,305288.8935911639,HOLD,-0.0227463413295953,406958.494166922
2019-01-23,2126.47900390625,10.204671859741211,1.0,0.0,137.6563549783698,292723.34861576895,HOLD,-0.04115952214174701,390208.27701548656
2019-01-24,2167.093994140625,10.384882926940918,1.0,0.0,137.6563549783698,298314.2601289151,HOLD,0.019099643194109506,397661.11587787064
2019-01-25,2243.662109375,10.754911422729492,1.0,0.0,137.6563549783698,308854.34777964297,HOLD,0.03533216161430919,411711.34269179404
2019-01-28,2152.212890625,10.358451843261719,1.0,0.0,137.6563549783698,296265.78166089836,HOLD,-0.0407589085575254,394930.43772292323
2019-01-29,2102.485107421875,10.065309524536133,1.0,0.0,137.6563549783698,289420.43628400157,HOLD,-0.023105420202498728,385805.40400857833
2019-01-30,2195.719970703125,10.819788932800293,1.0,0.0,137.6563549783698,302254.8077202051,HOLD,0.044345076667666516,402913.9742281388
2019-01-31,2369.7919921875,11.295539855957031,1.0,0.0,137.6563549783698,326216.9277014606,HOLD,0.07927787869444591,434856.13940129435
2019-02-01,2373.51611328125,11.151373863220215,1.0,0.0,137.6563549783698,326729.5766367243,HOLD,0.0015714970368823078,435539.5145358335
2019-02-04,2419.7470703125,11.55984878540039,1.0,0.0,137.6563549783698,333093.5616688078,HOLD,0.01947783576128259,444022.88166751125
2019-02-05,2509.908935546875,11.865005493164062,1.0,0.0,137.6563549783698,345504.9153950229,HOLD,0.03726086347641733,460567.5576417298
2019-02-06,2509.1669921875,11.771295547485352,1.0,0.0,137.6563549783698,345402.7821765709,HOLD,-0.0002956056886634917,460431.4112516771
2019-02-07,2388.501953125,11.290738105773926,1.0,0.0,137.6563549783698,328792.47272590455,HOLD,-0.048089680534695645,438289.4117764449
2019-02-08,2356.01611328125,11.34840202331543,1.0,0.0,137.6563549783698,324320.59042460285,HOLD,-0.0136009266399163,432328.2696398213
2019-02-11,2432.76611328125,11.321971893310547,1.0,0.0,137.6563549783698,334885.7156691927,HOLD,0.03257617788237854,446411.87225518905
2019-02-12,2518.658935546875,11.812143325805664,1.0,0.0,137.6563549783698,346709.4085010836,HOLD,0.0353066502351822,462173.1800897359
2019-02-13,2546.14892578125,11.836170196533203,1.0,0.0,137.6563549783698,350493.5803551387,HOLD,0.010914534654294705,467217.5852801108
2019-02-14,2535.114013671875,11.87941837310791,1.0,0.0,137.6563549783698,348974.55457665544,HOLD,-0.004333961771693762,465192.6821264438
2019-02-15,2559.22900390625,12.021185874938965,1.0,0.0,137.6563549783698,352294.13623265846,HOLD,0.009512388833134322,469617.7758011592
2019-02-18,2581.011962890625,12.021185874938965,1.0,0.0,137.6563549783698,355292.69896709087,HOLD,0.008511531774267445,473614.9424216516
2019-02-19,2549.237060546875,12.093270301818848,1.0,0.0,137.6563549783698,350918.6817306566,HOLD,-0.012311024823055572,467784.25710892864
2019-02-20,2571.4599609375,12.083658218383789,1.0,0.0,137.6563549783698,353977.80519547744,HOLD,0.008717471095394336,471862.1528491561
2019-02-21,2512.587890625,11.946697235107422,1.0,0.0,137.6563549783698,345873.6905862284,HOLD,-0.022894414537583008,461059.14511723124
