total_return,cagr,volatility,sharpe,sortino,max_drawdown,calmar,ticker_1,ticker_2,weight_1,weight_2,asset_type_2
11.042306409456504,0.6384757938365491,0.862942019897856,1.0069877819351318,1.4419080830244015,0.8901634325778038,0.7172568210172391,LQQ3.L,3LVP.L,0.66,0.33999999999999997,ETNs
10.97348607548478,0.6366135310502619,0.8744134867189122,1.0044995222719624,1.426815062868868,0.89588190194535,0.7105998342726831,LQQ3.L,3LNV.L,0.66,0.33999999999999997,ETNs
4.863210543235945,0.5870507774507447,0.9682234776599781,0.8298883570533251,1.8146437055424887,0.8302400020332499,0.7070856330856896,LQQ3.L,3GME.L,0.66,0.33999999999999997,ETNs
6.491343544834029,0.5888573147015292,1.158421665785293,0.7633719211226775,1.9037660964613994,0.8372139330909029,0.7033534577327589,LQQ3.L,3FNE.L,0.66,0.33999999999999997,ETNs
4.6365642292600615,0.5707961867514206,0.9575207817552096,0.8264359950850211,1.7753014757914656,0.8336827000532485,0.6846683836847797,LQQ3.L,3GFM.L,0.66,0.33999999999999997,ETNs
8.17644433395064,0.5524544414096428,1.165982847126688,0.8528747658063779,1.6668293111624544,0.929838763331458,0.5941400414737392,LQQ3.L,3LTS.L,0.66,0.33999999999999997,ETNs
8.051559804252342,0.548239110065319,1.0264601373664914,0.8964162782582648,1.5722213702385657,0.9287998800094331,0.5902661292976814,LQQ3.L,3LTE.L,0.66,0.33999999999999997,ETNs
5.830757215243489,0.4641300213178934,0.7244735290367668,0.8685405594041167,1.4041673998172575,0.8199990491484339,0.5660128774538101,LQQ3.L,3LGE.L,0.66,0.33999999999999997,ETNs
5.851398383841872,0.4650068536563374,0.7434066534478586,0.8632112622255848,1.4123038744162866,0.8237788961859736,0.5644801727857799,LQQ3.L,3LAL.L,0.66,0.33999999999999997,ETNs
3.507761965713752,0.30317340726934994,0.5530721161989932,0.7575903090096334,1.0422326136978441,0.5805650183793706,0.5222040558276301,LQQ3.L,3LAZ.L,0.66,0.33999999999999997,ETNs
4.46876848318577,0.4009281979273074,0.6317526622876845,0.8503895277115748,1.2244650338501162,0.7921966940528614,0.5060967824495294,LQQ3.L,3LME.L,0.66,0.33999999999999997,ETNs
4.159750405401715,0.384852402735556,0.6810389314273704,0.8172260814722511,1.1814983077270926,0.7739875424900783,0.4972333294892655,LQQ3.L,3LAP.L,0.66,0.33999999999999997,ETNs
3.99363916033498,0.3758895174237693,0.646561838600731,0.8187340063159988,1.1619033948544657,0.7682555256711628,0.48927668576855987,LQQ3.L,3LAE.L,0.66,0.33999999999999997,ETNs
2.81333848787435,0.33713361251045404,0.6871448485534687,0.7610534094931304,1.0971444505656822,0.7565676649740783,0.4456093329365391,LQQ3.L,3LLL.L,0.66,0.33999999999999997,ETNs
3.0326750122089283,0.27789892730854615,0.6028615225197028,0.7087825191430135,1.0145438252709655,0.6465558855326154,0.42981424116125777,LQQ3.L,3LRI.L,0.66,0.33999999999999997,ETNs
3.0163758047552305,0.3176981864208914,0.6262426491337734,0.7551332050036004,1.0761502929402884,0.7887052226180723,0.4028097916814932,LQQ3.L,3LMP.L,0.66,0.33999999999999997,ETNs
2.6745479578666704,0.29464500199144195,0.6420804512485796,0.7256034950210319,1.019453975861494,0.7647850776279498,0.3852651033742841,LQQ3.L,3LWP.L,0.66,0.33999999999999997,ETNs
3.2114924793132307,0.33015987226164434,0.7592392334155916,0.7582329017142676,1.0453686540488225,0.9200846352913304,0.3588364152577163,LQQ3.L,3LFP.L,0.66,0.33999999999999997,ETNs
2.8841012598502136,0.3089712024423361,0.9120192258869898,0.7520161032573813,1.1694540862760838,0.9279707213812727,0.3329536108450021,LQQ3.L,3LTP.L,0.66,0.33999999999999997,ETNs
2.3076550801135163,0.23412784025442201,0.6705404638634661,0.6520952113926665,0.8956511501672213,0.7856756456710386,0.29799554249190896,LQQ3.L,3LGL.L,0.66,0.33999999999999997,ETNs
1.2847172019432955,0.1510614214549204,0.5536656443655444,0.5323376581713611,0.7463768886417754,0.7082951140378405,0.213274690818847,LQQ3.L,3LVO.L,0.66,0.33999999999999997,ETNs
1.3037301426907746,0.15807145112678733,0.6336358978668335,0.5502308088985903,0.7289026832659576,0.7799726049307446,0.20266282447294778,LQQ3.L,3LBP.L,0.66,0.33999999999999997,ETNs
0.8376558800529479,0.11294099335122865,0.5694588445576154,0.47246784035643985,0.6814978108787865,0.6955897545488559,0.1623672468040874,LQQ3.L,3LDO.L,0.66,0.33999999999999997,ETNs
0.21140610716710406,0.038818822941383946,0.2841518236518188,0.27630252429931523,0.3768214909482666,0.47131018222127097,0.08236364162223693,LQQ3.L,3SMP.L,0.66,0.33999999999999997,ETNs
