ticker_1,weight_1,ticker_2,weight_2,ticker_3,weight_3,asset_type_2,asset_type_3,total_return,cagr,volatility,sharpe,sortino,dpr,max_drawdown,calmar
LQQ3.L,0.6,SGLN.L,0.3,UCRP.L,0.1,ETCs,ETFs,596.448578901941,1.4607752989632719,5.269318324720286,0.5865380992253647,10.730052409440818,5.071478594699049,0.5621974513298674,2.598331414537429
LQQ3.L,0.5,SGLN.L,0.4,UCRP.L,0.1,ETCs,ETFs,546.4029063077015,1.4306373810001176,5.265615451597315,0.5805815069124121,12.539325155692216,5.868017428134457,0.48203938454068157,2.967884838628532
LQQ3.L,0.5,SGLN.L,0.4,UB99.L,0.1,ETCs,ETFs,16075.568090186456,1.4220490659251879,5.985331399841402,0.5623963941126338,14.923488600209884,6.304551698733719,0.4870523039951487,2.919705038371715
LQQ3.L,0.7,SGLN.L,0.2,LCPE.L,0.1,ETCs,ETFs,10357.557179595116,1.4145906634962522,4.646867705822212,0.5990628596912678,8.501886264951626,4.320294720409792,0.6334280258877084,2.233230305074984
LQQ3.L,0.6,SGLN.L,0.3,LCPE.L,0.1,ETCs,ETFs,9382.78703034519,1.3919447885923342,4.642805476562362,0.5926844542878815,9.748460265819759,4.9312158280580025,0.5620889631396263,2.4763780822477504
LQQ3.L,0.7,SGLN.L,0.2,FXGB.L,0.1,ETCs,ETFs,738.4754787524786,1.3798317033661562,5.1102896497250345,0.5763543428518263,8.875268289313059,4.157885474618912,0.6331375965502496,2.179355184219651
LQQ3.L,0.5,SGLN.L,0.4,LCPE.L,0.1,ETCs,ETFs,8156.435694021432,1.3602160954585987,4.639572384943114,0.586190100805765,11.39597243899632,5.699580144859419,0.4813134891383441,2.8260502274592003
LQQ3.L,0.6,SGLN.L,0.3,FXGB.L,0.1,ETCs,ETFs,688.2456240047063,1.3579608484134806,5.105748690479286,0.5701147264488691,10.174141996236651,4.74638922714648,0.5620398606705019,2.4161290745347874
LQQ3.L,0.5,SGLN.L,0.4,FXGB.L,0.1,ETCs,ETFs,620.566352765059,1.3261902653211197,5.102041180873441,0.5637718907310653,11.915558754210855,5.493800316503754,0.48162752169007916,2.7535599723773787
LQQ3.L,0.7,SGLN.L,0.2,UB01.L,0.1,ETCs,ETFs,33557.34836811306,1.3122172948705715,4.87172799298639,0.5605288363672063,8.663456708740375,4.1630916815324515,0.6370668493455865,2.0597795917626525
LQQ3.L,0.7,SGLN.L,0.2,XEUM.L,0.1,ETCs,ETFs,35847.39052840178,1.3115084397323824,4.884667059754122,0.5590551271963073,8.66487226127283,4.1614401415671765,0.6357560050723694,2.062911603301475
LQQ3.L,0.7,SGLN.L,0.2,AEJL.L,0.1,ETCs,ETFs,32721.274694151274,1.3020095235945397,4.877223432339415,0.5587130822549332,8.690203497492142,4.152241599565063,0.6380762057957841,2.040523548391408
LQQ3.L,0.7,SGLN.L,0.2,AGGP.L,0.1,ETCs,ETCs,32615.345361383475,1.2947282921320147,4.800699280615446,0.5587535290245668,8.817579646119595,4.256015961199451,0.6196774095738249,2.0893585470905696
LQQ3.L,0.7,SGLN.L,0.2,XMLA.L,0.1,ETCs,ETFs,31842.60059840427,1.28973331856667,4.846110534666354,0.5580835164018092,8.548436646784095,4.076562506346012,0.6286453555706101,2.0516071695081597
LQQ3.L,0.6,SGLN.L,0.3,UB01.L,0.1,ETCs,ETFs,26105.08049842488,1.265982709244411,4.867311151389813,0.5525258439064542,9.85987705971555,4.641491583441112,0.5663661209308306,2.235272666316535
LQQ3.L,0.6,SGLN.L,0.3,XEUM.L,0.1,ETCs,ETFs,27785.48711210147,1.2649354384612135,4.880792263242483,0.5510676169370737,9.853306711975268,4.633990586525373,0.5648775773601077,2.239308992176231
LQQ3.L,0.6,SGLN.L,0.3,AEJL.L,0.1,ETCs,ETFs,25395.100298373563,1.2556856573848867,4.872766556993765,0.5507513218388485,9.894292109809577,4.629504468648941,0.5676739039369707,2.2119841139012557
LQQ3.L,0.7,SGLN.L,0.2,EFIE.L,0.1,ETCs,ETFs,840.0348267762605,1.2498393894513473,6.221769602309891,0.5315820711683884,9.747447324924655,3.683501532320537,0.6372245043609025,1.961379986014286
LQQ3.L,0.6,SGLN.L,0.3,AGGP.L,0.1,ETCs,ETCs,24829.573137794665,1.2452484331932525,4.798558994675086,0.5504230899861566,10.07546694729896,4.750219783514382,0.5456707261486069,2.282051012672657
LQQ3.L,0.6,SGLN.L,0.3,XMLA.L,0.1,ETCs,ETFs,24637.96421060246,1.2432838433355786,4.842668050626763,0.54998252555866,9.721501133567829,4.538057867603258,0.5564466072696527,2.2343272959036775
LQQ3.L,0.6,SGLN.L,0.3,EFIE.L,0.1,ETCs,ETFs,789.354952724538,1.2330665546995903,6.216826558235361,0.526911762558056,11.131474875544507,4.19017907481235,0.5665210680047613,2.1765590449130956
LQQ3.L,0.5,SGLN.L,0.4,UB01.L,0.1,ETCs,ETFs,19410.671779497305,1.2126179686228151,4.863625253147598,0.5444264806862041,11.422962787950661,5.2312251902033475,0.486130043352158,2.494431243666998
LQQ3.L,0.5,SGLN.L,0.4,XEUM.L,0.1,ETCs,ETFs,20585.098096331883,1.2113030983707476,4.877642807969456,0.5429866561385189,11.395205401689509,5.211657121425918,0.48453483393120056,2.4999298575564155
LQQ3.L,0.5,SGLN.L,0.4,EFIE.L,0.1,ETCs,ETFs,717.191657262229,1.2074717778794124,6.212518275079249,0.5221806622476712,12.928995911892265,4.812306974556723,0.4864943315798573,2.481985296638976
LQQ3.L,0.5,SGLN.L,0.4,AEJL.L,0.1,ETCs,ETFs,18838.29738993819,1.2022974314037147,4.869037632603639,0.5426938354574973,11.471447314545582,5.219538610504847,0.4881904866401254,2.4627629261649266
LQQ3.L,0.5,SGLN.L,0.4,XMLA.L,0.1,ETCs,ETFs,18220.3453413935,1.1898489691428913,4.839957210125513,0.5417880960409207,11.246209632274548,5.103017204804377,0.474717072633997,2.506438124377834
LQQ3.L,0.5,SGLN.L,0.4,AGGP.L,0.1,ETCs,ETCs,18068.302626198205,1.1889270166415944,4.797158630540107,0.5420016042991544,11.72147482278165,5.359852065373227,0.46272420088950855,2.569407466382965
LQQ3.L,0.7,SGLN.L,0.2,UIND.L,0.1,ETCs,ETFs,1203.1246510561746,1.1601329651378238,4.640451102108699,0.5377809413346462,7.474461142303845,3.4747378750925204,0.6722758413700538,1.7256799869136297
LQQ3.L,0.6,SGLN.L,0.3,UIND.L,0.1,ETCs,ETFs,1083.1516963218394,1.1356571564705429,4.634634025468186,0.5308903824835935,8.521023534399319,3.9329525181471,0.6078310239732023,1.8683764264731098
LQQ3.L,0.7,SGLN.L,0.1,FSKY.L,0.2,ETCs,ETFs,130.5874170916152,1.1079393325151288,7.690798452351627,0.44318712219458867,8.960428637384034,2.912635932552468,0.6863250145045263,1.6143070835251072
LQQ3.L,0.5,SGLN.L,0.4,UIND.L,0.1,ETCs,ETFs,940.2730593384351,1.103138507749804,4.629647903290526,0.5238884575371882,9.89463492833958,4.500316177975075,0.5352106310877847,2.0611296631155076
LQQ3.L,0.7,SGLN.L,0.1,XS8R.L,0.2,ETCs,ETFs,9777.466647848625,1.0840970043407814,7.881103770877961,0.44289307997909727,10.180811535571173,3.1620199213023104,0.6666427416402195,1.6262038669669605
LQQ3.L,0.6,SGLN.L,0.2,FSKY.L,0.2,ETCs,ETFs,120.40196728608147,1.0821458501435912,7.687763572858986,0.43794097882005795,10.001664090904823,3.2147148726503203,0.6237053928921438,1.7350272459977345
LQQ3.L,0.7,SGLN.L,0.1,UB03.L,0.2,ETCs,ETFs,9108.141005008118,1.081008161284125,7.7660573834364115,0.44350733792773617,10.434048953679037,3.274767244726257,0.6370222613218163,1.6969707762504898
LQQ3.L,0.7,SGLN.L,0.1,PRIE.L,0.2,ETCs,ETFs,109.633287207796,1.0747201436090492,7.803034265112112,0.4406827451204081,9.643881176636498,3.0141001571394876,0.6456229529322448,1.6646250551160875
LQQ3.L,0.7,SGLN.L,0.1,CE01.L,0.2,ETCs,ETFs,9101.857902281885,1.0717270138179926,7.8892619833131254,0.4404949715049471,10.85719301236999,3.3483003087601984,0.6492040123464232,1.6508323938794542
LQQ3.L,0.7,SGLN.L,0.1,XKS2.L,0.2,ETCs,ETFs,8976.035579324776,1.0694243594451103,7.838075866620644,0.44191682752143585,10.245159457355973,3.1631427560899223,0.656761266354511,1.6283304363869857
LQQ3.L,0.7,SGLN.L,0.2,FPX.L,0.1,ETCs,ETFs,1220.834039483667,1.0543368466296963,4.482352707089474,0.5218530052600767,6.904904831775207,3.112310124066095,0.6504842946375966,1.6208490432764369
LQQ3.L,0.6,SGLN.L,0.2,PRIE.L,0.2,ETCs,ETFs,101.93706021557905,1.0516507635262018,7.8003664906434445,0.43587486213666465,10.845801075176258,3.354720520184377,0.5751894021559459,1.8283555983200768
LQQ3.L,0.5,SGLN.L,0.3,FSKY.L,0.2,ETCs,ETFs,107.75202591684229,1.0474256248692497,7.685303723187297,0.4326583170111562,11.332333099569432,3.5697387535730485,0.5521001141125889,1.897166108275156
LQQ3.L,0.6,SGLN.L,0.2,XS8R.L,0.2,ETCs,ETFs,7754.807417374565,1.0458514242182813,7.877927877239502,0.4378456341527254,11.420603931938524,3.4627890731261415,0.6003697606625267,1.7420121610791186
LQQ3.L,0.7,SGLN.L,0.1,CE2D.L,0.2,ETCs,ETFs,114.62050894059526,1.0452670570968174,7.736307524245152,0.4353025669436797,9.462854346804392,2.9371387674101683,0.6451871774476743,1.6200989319593078
LQQ3.L,0.6,SGLN.L,0.3,FPX.L,0.1,ETCs,ETFs,1136.0371965839329,1.0394249309824852,4.477247125761014,0.5154519123857314,7.869287533620421,3.5442905917320013,0.58235357481084,1.784869151563311
LQQ3.L,0.6,SGLN.L,0.2,UB03.L,0.2,ETCs,ETFs,7037.030602953082,1.0383032673809476,7.765886175252022,0.43818657167449054,11.770208654355391,3.591354674981814,0.5651324449907784,1.837274211707824
LQQ3.L,0.7,SGLN.L,0.1,RIOL.L,0.2,ETCs,ETFs,88.516126889622,1.0350806888613153,7.881237602097813,0.4409189086811333,9.502042123752242,2.830336115060541,0.6171654877767082,1.6771525779740453
LQQ3.L,0.7,SGLN.L,0.1,XSDX.L,0.2,ETCs,ETFs,7133.154388965331,1.031778900943511,7.851834997484814,0.4373685351386606,11.256521453890775,3.381988647254441,0.6164850655834184,1.6736478441161815
LQQ3.L,0.7,SGLN.L,0.2,G500.L,0.1,ETCs,ETFs,34.44694636654215,1.0310367489941497,4.436996055631426,0.519164288452555,7.112114702183862,3.183310805182446,0.6433829038243543,1.6025243177360309
LQQ3.L,0.6,SGLN.L,0.2,XKS2.L,0.2,ETCs,ETFs,7029.270741133784,1.0293990659370653,7.836018678663567,0.43678124798708917,11.496852627919669,3.457827204939984,0.5885681833378993,1.7489886390037555
LQQ3.L,0.7,SGLN.L,0.1,GLTP.L,0.2,ETCs,ETFs,86.53973928101584,1.0288106140459776,7.882533146050677,0.4390556963999477,10.120119418688411,3.0084004960554562,0.6578666727496977,1.5638588435341139
LQQ3.L,0.6,SGLN.L,0.2,CE01.L,0.2,ETCs,ETFs,6993.8097091936015,1.0285792893584627,7.887905442575157,0.4353536758778592,12.278620431558997,3.6777604501201573,0.5807982075800787,1.7709753162704884
LQQ3.L,0.7,SGLN.L,0.1,PRIG.L,0.2,ETCs,ETFs,93.36758031720507,1.0277067713186065,7.799366414656348,0.436698695971104,10.108455057862002,3.0500909065761252,0.643029113200122,1.5982274367082445
LQQ3.L,0.6,SGLN.L,0.2,CE2D.L,0.2,ETCs,ETFs,107.4199089313942,1.0255530444246044,7.733584319044283,0.4305995473984834,10.668278295487289,3.28547427070868,0.5746800243399535,1.7845635849314572
LQQ3.L,0.6,SGLN.L,0.2,RIOL.L,0.2,ETCs,ETFs,84.53576646854991,1.020499471209059,7.878549065329154,0.4366031092786244,10.656158860340748,3.1614069378839766,0.5415389216446714,1.8844434451909173
LQQ3.L,0.5,SGLN.L,0.3,PRIE.L,0.2,ETCs,ETFs,92.03109606645916,1.0197089699863024,7.798267320490048,0.4310322587171714,12.365027147060273,3.7511412774559294,0.49590423074224593,2.0562618884296477
LQQ3.L,0.7,SGLN.L,0.2,ESDG.L,0.1,ETCs,ETFs,33.80243405944743,1.0180585897888426,4.424170642141573,0.517001711857871,7.154080507709784,3.184217648360118,0.639000255434685,1.5932052939420192
LQQ3.L,0.7,SGLN.L,0.2,FEXD.L,0.1,ETCs,ETFs,1199.6892131835634,1.0179856794036342,4.3779215184929825,0.5167443017574188,6.768319415813706,3.045641955606348,0.6356358474827825,1.6015233933627515
LQQ3.L,0.5,SGLN.L,0.4,FPX.L,0.1,ETCs,ETFs,1015.7437800288102,1.0164569223845432,4.473022964190696,0.5089358972194923,9.151911681816184,4.086359638958878,0.504818771121271,2.013508570861686
LQQ3.L,0.6,SGLN.L,0.3,G500.L,0.1,ETCs,ETFs,33.07800266505637,1.0152136878280023,4.4320676818229385,0.5121247925292404,8.068424556872156,3.6088100392075,0.5733498170909506,1.770670640445951
LQQ3.L,0.6,SGLN.L,0.2,GLTP.L,0.2,ETCs,ETFs,81.67847096791425,1.0105566647949988,7.880045505438823,0.4347037009710168,11.47060645130623,3.3839581795306968,0.5911811798837041,1.709385716564579
LQQ3.L,0.7,SGLN.L,0.2,FBT.L,0.1,ETCs,ETFs,35.184342328214285,1.0093041834087368,4.400853304475162,0.51456023747095,7.025582056222482,3.1313475180441714,0.6321689379899608,1.5965735150131106
LQQ3.L,0.6,SGLN.L,0.2,PRIG.L,0.2,ETCs,ETFs,86.86191782266924,1.0053143520674999,7.7969152977839995,0.4321100992705754,11.456833375098363,3.4186075429730276,0.5734817231765561,1.753001554258769
LQQ3.L,0.6,SGLN.L,0.3,ESDG.L,0.1,ETCs,ETFs,32.52351012247903,1.0031684927284386,4.418142730567244,0.5101094184273823,8.150270056863368,3.6277955068576815,0.5688065450776592,1.7636373937846934
LQQ3.L,0.7,SGLN.L,0.2,XDJP.L,0.1,ETCs,ETFs,5473.7049061301905,1.0015432147656158,5.643621026283047,0.46069238064527723,8.241659286775333,3.1747934624274996,0.6401204737733664,1.5646167491905758
LQQ3.L,0.5,SGLN.L,0.3,XS8R.L,0.2,ETCs,ETFs,5878.084616147904,1.001049650676058,7.875201984034472,0.4327693865667321,12.974064422382314,3.8107761210244337,0.5246484491757311,1.9080389015707475
LQQ3.L,0.6,SGLN.L,0.3,FEXD.L,0.1,ETCs,ETFs,1099.3452984957619,1.0006225042622958,4.3741045391469715,0.5099877564776827,7.7097801526894525,3.4583054734735343,0.5643016817429631,1.773204894891798
LQQ3.L,0.5,SGLN.L,0.3,CE2D.L,0.2,ETCs,ETFs,97.64633891886824,0.9969337684532542,7.731439431676685,0.42586135741262615,12.210944117724285,3.697319306168207,0.49531769431885875,2.01271583851693
LQQ3.L,0.5,SGLN.L,0.3,RIOL.L,0.2,ETCs,ETFs,78.40257848134696,0.9968721678940475,7.876430283893068,0.4322530933134024,12.102226625333893,3.5435389347644968,0.46960144420072064,2.1228047319802466
LQQ3.L,0.7,SGLN.L,0.2,WTIB.L,0.1,ETCs,ETCs,1184.9600720636067,0.9953791448056153,4.296793059272462,0.5139855123138688,6.602270010437299,2.9756818985382605,0.6182287469921139,1.6100499202737855
LQQ3.L,0.7,SGLN.L,0.2,SBUY.L,0.1,ETCs,ETFs,1575.4532580060622,0.9922193810980002,4.275911645922788,0.5081642337262435,6.721557229053041,3.0693385154718005,0.6360065296006971,1.5600773497104559
LQQ3.L,0.5,SGLN.L,0.4,G500.L,0.1,ETCs,ETFs,31.048909387870417,0.9907959369771548,4.428111709392015,0.5049587116844825,9.335113999610241,4.136465488555943,0.4941556805914989,2.00502792114255
LQQ3.L,0.5,SGLN.L,0.3,UB03.L,0.2,ETCs,ETFs,5196.8933982036515,0.9892461021108159,7.766174880811831,0.43283993646337976,13.438593805898016,3.95479234078166,0.48367278225220145,2.0452796568465854
LQQ3.L,0.6,SGLN.L,0.3,FBT.L,0.1,ETCs,ETFs,33.33278414684212,0.9888869026305347,4.394948950704794,0.506983826839689,7.947227670450689,3.527072115851068,0.5599626196970214,1.7659873495941407
