date,symbol,action,reason,price,position,shares,cash,portfolio_value,return_pct
2022-12-13,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), LEU (33.3%), NLR (33.3%)",58.22334671020508,BWXT,3924.133288789458,0,228476.17301024593,128.47617301024593
2022-12-14,SQQQ,BUY,"TQQQ weak, IEF strong, short position",190.5115203857422,SQQQ,1194.2799373670132,0,227524.08663397864,127.52408663397865
2022-12-15,TQQQ,BUY,"TQQQ oversold, buying dip",18.837160110473633,TQQQ,13234.525409952215,0,249300.87413340158,149.30087413340158
2022-12-16,TQQQ,BUY,"TQQQ oversold, buying dip",18.280868530273438,TQQQ,13234.525409952215,0,241938.61907989962,141.9386190798996
2022-12-19,TQQQ,BUY,"TQQQ oversold, buying dip",17.523164749145508,TQQQ,13234.525409952215,0,231910.76913534515,131.91076913534516
2022-12-20,SQQQ,BUY,"TQQQ weak, bonds weak, short position",225.24351501464844,SQQQ,1023.042391745224,0,230433.66432568722,130.4336643256872
2022-12-21,SQQQ,BUY,"TQQQ weak, bonds weak, short position",215.6815185546875,SQQQ,1023.042391745224,0,220651.3365974294,120.65133659742942
2022-12-22,TQQQ,BUY,"TQQQ oversold, buying dip",16.910320281982422,TQQQ,13957.316304955766,0,236022.68899373745,136.02268899373746
2022-12-23,TQQQ,BUY,"TQQQ oversold, buying dip",16.95852279663086,TQQQ,13957.316304955766,0,236695.46673737996,136.69546673737995
2022-12-26,TQQQ,BUY,"TQQQ oversold, buying dip",16.95852279663086,TQQQ,13957.316304955766,0,236695.46673737996,136.69546673737995
2022-12-27,TQQQ,BUY,"TQQQ oversold, buying dip",16.23544692993164,TQQQ,13957.316304955766,0,226603.26815337891,126.60326815337892
2022-12-28,TQQQ,BUY,"TQQQ oversold, buying dip",15.579858779907227,TQQQ,13957.316304955766,0,217453.0169777074,117.45301697770738
2022-12-29,TQQQ,BUY,"TQQQ oversold, buying dip",16.67893409729004,TQQQ,13957.316304955766,0,232793.15882538893,132.79315882538893
2022-12-30,SQQQ,BUY,"TQQQ weak, bonds weak, short position",232.28689575195312,SQQQ,1000.1761164736023,0,232327.805300897,132.32780530089698
2023-01-02,SQQQ,BUY,"TQQQ weak, bonds weak, short position",232.28689575195312,SQQQ,1000.1761164736023,0,232327.805300897,132.32780530089698
2023-01-03,SQQQ,BUY,"TQQQ weak, bonds weak, short position",237.18992614746094,SQQQ,1000.1761164736023,0,237231.699200828,137.23169920082802
2023-01-04,UVXY,BUY,"XLF overbought, protective positioning",325.5,UVXY,717.6055225304295,0,233580.5975836548,133.5805975836548
2023-01-05,SQQQ,BUY,"TQQQ weak, bonds weak, short position",244.84532165527344,SQQQ,963.7854319213461,0,235978.35408544863,135.97835408544861
2023-01-06,SQQQ,BUY,"TQQQ weak, IEF strong, short position",225.3626708984375,SQQQ,963.7854319213461,0,217201.25911079877,117.20125911079877
2023-01-09,SQQQ,BUY,"TQQQ weak, IEF strong, short position",220.5457305908203,SQQQ,963.7854319213461,0,212558.7622158826,112.5587622158826
2023-01-10,SQQQ,BUY,"TQQQ up but bonds weak, short position",215.1697235107422,SQQQ,963.7854319213461,0,207377.4449101973,107.3774449101973
2023-01-11,UVXY,BUY,"XLF overbought, protective positioning",302.5,UVXY,649.0293390325991,0,196331.3750573612,96.3313750573612
2023-01-12,UVXY,BUY,IOO extremely overbought (RSI > 81),279.5,UVXY,649.0293390325991,0,181403.70025961145,81.40370025961144
2023-01-13,UVXY,BUY,XLF extremely overbought,269.5,UVXY,649.0293390325991,0,174913.40686928545,74.91340686928545
2023-01-16,UVXY,BUY,XLF extremely overbought,269.5,UVXY,649.0293390325991,0,174913.40686928545,74.91340686928545
2023-01-17,UVXY,BUY,IOO extremely overbought,272.5,UVXY,649.0293390325991,0,176860.49488638324,76.86049488638324
2023-01-18,UVXY,BUY,"VOX overbought, protective positioning",287.0,UVXY,649.0293390325991,0,186271.42030235592,86.27142030235592
2023-01-19,TQQQ,BUY,"TQQQ trending up, bonds strong",18.17328643798828,TQQQ,10264.89051933996,0,186546.79566255538,86.54679566255538
2023-01-20,UVXY,BUY,"IOO overbought, protective positioning",274.5,UVXY,733.6388867466908,0,201383.87441196662,101.38387441196662
2023-01-23,UVXY,BUY,"TQQQ overbought, protective positioning",270.5,UVXY,733.6388867466908,0,198449.31886497987,98.44931886497987
2023-01-24,UVXY,BUY,"VOX overbought, protective positioning",255.0,UVXY,733.6388867466908,0,187077.91612040615,87.07791612040616
2023-01-25,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",58.865516662597656,BWXT,3171.703196562795,0,186703.94736608144,86.70394736608144
2023-01-26,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",59.303348541259766,BWXT,3171.703196562795,0,188092.62013519116,88.09262013519115
2023-01-27,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), LEU (33.3%)",59.51740646362305,BWXT,3171.703196562795,0,188771.54833180035,88.77154833180036
2023-01-30,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), LEU (33.3%), NLR (33.3%)",58.42767333984375,BWXT,3171.703196562795,0,185315.23829970922,85.31523829970922
2023-01-31,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), LEU (33.3%), NLR (33.3%)",59.215789794921875,BWXT,3171.703196562795,0,187814.90977954422,87.81490977954422
2023-02-01,UVXY,BUY,"VOX overbought, protective positioning",233.5,UVXY,798.649701577732,0,186484.70531840043,86.48470531840043
2023-02-02,UVXY,BUY,SPY extremely overbought (RSI > 81),240.5,UVXY,798.649701577732,0,192075.25322944456,92.07525322944456
2023-02-03,UVXY,BUY,XLF extremely overbought,244.5,UVXY,798.649701577732,0,195269.85203575547,95.26985203575546
2023-02-06,UVXY,BUY,"XLF overbought, protective positioning",254.5,UVXY,798.649701577732,0,203256.3490515328,103.25634905153281
2023-02-07,UVXY,BUY,XLF extremely overbought,242.0,UVXY,798.649701577732,0,193273.22778181115,93.27322778181116
2023-02-08,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), LEU (33.3%)",57.90225601196289,BWXT,3523.966654578336,0,204045.6194110152,104.04561941101522
2023-02-09,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), LEU (33.3%)",57.406036376953125,BWXT,3523.966654578336,0,202296.95796389377,102.29695796389377
2023-02-10,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), LEU (33.3%), NLR (33.3%)",58.11631393432617,BWXT,3523.966654578336,0,204799.95239157174,104.79995239157174
2023-02-13,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), LEU (33.3%), NLR (33.3%)",58.2719841003418,BWXT,3523.966654578336,0,205348.52886572346,105.34852886572345
2023-02-14,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), LEU (33.3%), EXC (33.3%)",58.2817268371582,BWXT,3523.966654578336,0,205382.86194538884,105.38286194538884
2023-02-15,LEU,BUY,"Bull market - Nuclear portfolio: LEU (33.3%), BWXT (33.3%), EXC (33.3%)",45.599998474121094,LEU,4538.530779682513,0,206956.9966282742,106.9569966282742
2023-02-16,LEU,BUY,"Bull market - Nuclear portfolio: LEU (33.3%), BWXT (33.3%), EXC (33.3%)",46.95000076293945,LEU,4538.530779682513,0,213084.02356871817,113.08402356871817
2023-02-17,LEU,BUY,"Bull market - Nuclear portfolio: LEU (33.3%), BWXT (33.3%), EXC (33.3%)",42.349998474121094,LEU,4538.530779682513,0,192206.77159430602,92.20677159430602
2023-02-20,LEU,BUY,"Bull market - Nuclear portfolio: LEU (33.3%), BWXT (33.3%), EXC (33.3%)",42.349998474121094,LEU,4538.530779682513,0,192206.77159430602,92.20677159430602
2023-02-21,LEU,BUY,"Bull market - Nuclear portfolio: LEU (33.3%), EXC (33.3%), BWXT (33.3%)",42.09000015258789,LEU,4538.530779682513,0,191026.7612093618,91.02676120936181
2023-02-22,TQQQ,BUY,"TQQQ oversold, buying dip",21.56692123413086,TQQQ,10070.400151438715,0,217187.52686225824,117.18752686225824
2023-02-23,LEU,BUY,"Bull market - Nuclear portfolio: LEU (33.3%), EXC (33.3%), BWXT (33.3%)",50.369998931884766,LEU,4410.948843568306,0,222179.48853913392,122.17948853913391
2023-02-24,LEU,BUY,"Bull market - Nuclear portfolio: LEU (33.3%), BWXT (33.3%), EXC (33.3%)",48.65999984741211,LEU,4410.948843568306,0,214636.7700549764,114.6367700549764
2023-02-27,LEU,BUY,"Bull market - Nuclear portfolio: LEU (33.3%), BWXT (33.3%), EXC (33.3%)",46.84000015258789,LEU,4410.948843568306,0,206608.84450579685,106.60884450579684
2023-02-28,UPRO,BUY,"SPY oversold, buying dip with leverage",34.496253967285156,UPRO,5718.28791416115,0,197259.51214496035,97.25951214496035
2023-03-01,TQQQ,BUY,"TQQQ oversold, buying dip",20.81492042541504,TQQQ,9348.132395818413,0,194580.63194520472,94.58063194520471
2023-03-02,TQQQ,BUY,"TQQQ oversold, buying dip",21.316253662109375,TQQQ,9348.132395818413,0,199267.16141624755,99.26716141624755
2023-03-03,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), BWXT (33.3%), LEU (33.3%)",37.97966766357422,EXC,5555.905870489193,0,211011.45853128057,111.01145853128058
2023-03-06,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), BWXT (33.3%), LEU (33.3%)",38.080623626708984,EXC,5555.905870489193,0,211572.3603595219,111.5723603595219
2023-03-07,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), LEU (33.3%), EXC (33.3%)",60.08174133300781,BWXT,3472.864101378732,0,208655.7226237256,108.65572262372561
2023-03-08,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), EXC (33.3%), LEU (33.3%)",61.04499816894531,BWXT,3472.864101378732,0,212000.9827096606,112.00098270966062
2023-03-09,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), EXC (33.3%), NLR (33.3%)",61.74812316894531,BWXT,3472.864101378732,0,214442.84028094253,114.44284028094253
2023-03-10,SQQQ,BUY,"TQQQ weak, IEF strong, short position",176.67742919921875,SQQQ,1173.203759239302,0,207278.62410925905,107.27862410925906
2023-03-13,SQQQ,BUY,"TQQQ weak, IEF strong, short position",172.84971618652344,SQQQ,1173.203759239302,0,202787.9368134757,102.78793681347571
2023-03-14,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), BWXT (33.3%), OKLO (33.3%)",37.942955017089844,EXC,4971.549177540677,0,188635.26680867592,88.63526680867592
2023-03-15,SQQQ,BUY,"TQQQ up but bonds weak, short position",158.8290557861328,SQQQ,1199.6237550710996,0,190535.1083165578,90.5351083165578
2023-03-16,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), BWXT (33.3%), NLR (33.3%)",38.68638610839844,EXC,4527.962645887166,0,175170.5112031963,75.17051120319631
2023-03-17,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), BWXT (33.3%), OKLO (33.3%)",38.677215576171875,EXC,4527.962645887166,0,175128.98737583152,75.12898737583153
2023-03-20,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), BWXT (33.3%), OKLO (33.3%)",38.38351058959961,EXC,4527.962645887166,0,173799.10216772152,73.79910216772151
2023-03-21,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), EXC (33.3%), OKLO (33.3%)",61.16218948364258,BWXT,2758.6230363182995,0,168723.42486124125,68.72342486124124
2023-03-22,LEU,BUY,"Bull market - Nuclear portfolio: LEU (33.3%), EXC (33.3%), BWXT (33.3%)",33.060001373291016,LEU,4961.603604286577,0,164030.6219714399,64.0306219714399
2023-03-23,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), OKLO (33.3%), BWXT (33.3%)",35.978797912597656,EXC,4313.257498864683,0,155185.81989664884,55.185819896648844
2023-03-24,UVXY,BUY,TQQQ extremely overbought,271.0,UVXY,586.658981360416,0,158984.58394867272,58.98458394867272
2023-03-27,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), BWXT (33.3%), OKLO (33.3%)",37.19033432006836,EXC,4006.5854035363855,0,149006.25063942416,49.00625063942417
2023-03-28,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), BWXT (33.3%), OKLO (33.3%)",37.4656867980957,EXC,4006.5854035363855,0,150109.4738587161,50.109473858716115
2023-03-29,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), BWXT (33.3%), OKLO (33.3%)",37.7685661315918,EXC,4006.5854035363855,0,151322.98577533438,51.32298577533439
2023-03-30,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), BWXT (33.3%), NLR (33.3%)",38.04391098022461,EXC,4006.5854035363855,0,152426.17842680553,52.426178426805535
2023-03-31,UVXY,BUY,IOO extremely overbought,232.5,UVXY,661.2312912883906,0,153736.2752245508,53.7362752245508
2023-04-03,UVXY,BUY,IOO extremely overbought,223.0,UVXY,661.2312912883906,0,147454.5779573111,47.454577957311095
2023-04-04,EXC,BUY,"Bull market - Nuclear portfolio: EXC (33.3%), BWXT (33.3%), OKLO (33.3%)",38.420223236083984,EXC,3933.32626588351,0,151119.27319559708,51.11927319559708
2023-04-05,UVXY,BUY,SPY extremely overbought (RSI > 81),226.0,UVXY,684.390572461882,0,154672.26937638535,54.672269376385344
2023-04-06,UVXY,BUY,SPY extremely overbought (RSI > 81),220.0,UVXY,684.390572461882,0,150565.92594161406,50.565925941614054
2023-04-07,UVXY,BUY,SPY extremely overbought (RSI > 81),220.0,UVXY,684.390572461882,0,150565.92594161406,50.565925941614054
2023-04-10,UVXY,BUY,SPY extremely overbought (RSI > 81),217.0,UVXY,684.390572461882,0,148512.7542242284,48.51275422422841
2023-04-11,UVXY,BUY,VTV extremely overbought (RSI > 81),214.0,UVXY,684.390572461882,0,146459.58250684277,46.459582506842764
2023-04-12,UVXY,BUY,IOO extremely overbought,215.5,UVXY,684.390572461882,0,147486.1683655356,47.48616836553558
2023-04-13,UVXY,BUY,IOO extremely overbought,204.0,UVXY,684.390572461882,0,139615.67678222392,39.61567678222392
2023-04-14,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), EXC (33.3%), OKLO (33.3%)",62.55866622924805,BWXT,2172.7041329127837,0,135921.47266579862,35.92147266579862
2023-04-17,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), EXC (33.3%), NLR (33.3%)",62.54890823364258,BWXT,2172.7041329127837,0,135900.27142841768,35.900271428417675
2023-04-18,UVXY,BUY,"XLF overbought, protective positioning",188.5,UVXY,723.2221228154988,0,136327.37015072152,36.327370150721514
2023-04-19,UVXY,BUY,VTV extremely overbought,188.0,UVXY,723.2221228154988,0,135965.75908931377,35.96575908931377
2023-04-20,UVXY,BUY,XLF extremely overbought,194.0,UVXY,723.2221228154988,0,140305.09182620677,40.30509182620678
2023-04-21,UVXY,BUY,XLF extremely overbought,188.5,UVXY,723.2221228154988,0,136327.37015072152,36.327370150721514
2023-04-24,UVXY,BUY,"XLF overbought, protective positioning",187.5,UVXY,723.2221228154988,0,135604.14802790602,35.60414802790602
2023-04-25,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), EXC (33.3%), OKLO (33.3%)",61.84578323364258,BWXT,2444.9873260424056,0,151212.15617542202,51.21215617542202
2023-04-26,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), EXC (33.3%)",61.88483810424805,BWXT,2444.9873260424056,0,151307.6448390726,51.307644839072594
2023-04-27,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",62.67585754394531,BWXT,2444.9873260424056,0,153241.6773437856,53.24167734378559
2023-04-28,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",63.066490173339844,BWXT,2444.9873260424056,0,154196.76917179383,54.196769171793825
2023-05-01,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), EXC (33.3%)",63.16413879394531,BWXT,2444.9873260424056,0,154435.51881157974,54.43551881157973
2023-05-02,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",62.75398635864258,BWXT,2444.9873260424056,0,153432.70130551912,53.43270130551912
2023-05-03,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",63.28132629394531,BWXT,2444.9873260424056,0,154722.04076385032,54.72204076385032
2023-05-04,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",62.60749816894531,BWXT,2444.9873260424056,0,153074.5395382944,53.074539538294395
2023-05-05,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",63.70124816894531,BWXT,2444.9873260424056,0,155748.74442615328,55.74874442615329
2023-05-08,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",63.55477523803711,BWXT,2444.9873260424056,0,155390.61996647445,55.39061996647445
2023-05-09,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",65.09773254394531,BWXT,2444.9873260424056,0,159163.13102404453,59.16313102404453
2023-05-10,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",65.41999053955078,BWXT,2444.9873260424056,0,159951.04773901575,59.95104773901575
2023-05-11,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",64.92195129394531,BWXT,2444.9873260424056,0,158733.34809563865,58.73334809563865
2023-05-12,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",65.00984191894531,BWXT,2444.9873260424056,0,158948.23955984158,58.948239559841575
2023-05-15,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",65.48835754394531,BWXT,2444.9873260424056,0,160118.20419827985,60.118204198279855
2023-05-16,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",65.32234191894531,BWXT,2444.9873260424056,0,159712.29809922984,59.71229809922984
2023-05-17,UVXY,BUY,"TQQQ overbought, protective positioning",166.0,UVXY,960.7734147385154,0,159488.38684659355,59.488386846593556
2023-05-18,UVXY,BUY,IOO extremely overbought,156.0,UVXY,960.7734147385154,0,149880.6526992084,49.88065269920841
2023-05-19,UVXY,BUY,TQQQ extremely overbought,161.5,UVXY,960.7734147385154,0,155164.90648027023,55.16490648027024
2023-05-22,UVXY,BUY,TQQQ extremely overbought,162.0,UVXY,960.7734147385154,0,155645.2931876395,55.6452931876395
2023-05-23,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",63.86210632324219,BWXT,2492.3946096553746,0,159169.56956128724,59.16956956128724
2023-05-24,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",63.166358947753906,BWXT,2492.3946096553746,0,157435.49255293838,57.43549255293837
2023-05-25,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",61.22610092163086,BWXT,2492.3946096553746,0,152599.60390728872,52.59960390728872
2023-05-26,UVXY,BUY,"TQQQ overbought, protective positioning",159.5,UVXY,941.8351328862409,0,150222.70369535542,50.22270369535542
2023-05-29,UVXY,BUY,"TQQQ overbought, protective positioning",159.5,UVXY,941.8351328862409,0,150222.70369535542,50.22270369535542
2023-05-30,UVXY,BUY,"TQQQ overbought, protective positioning",153.5,UVXY,941.8351328862409,0,144571.692898038,44.57169289803799
2023-05-31,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",59.10945129394531,BWXT,2425.0392879922074,0,143342.7416794792,43.34274167947919
2023-06-01,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",60.226566314697266,BWXT,2425.0392879922074,0,146051.78949400893,46.05178949400893
2023-06-02,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",61.72586441040039,BWXT,2425.0392879922074,0,149687.6462805009,49.68764628050089
2023-06-05,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",63.254554748535156,BWXT,2425.0392879922074,0,153394.7804096518,53.39478040965181
2023-06-06,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",62.793983459472656,BWXT,2425.0392879922074,0,152277.87693875402,52.27787693875402
2023-06-07,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",62.95077133178711,BWXT,2425.0392879922074,0,152658.09368899727,52.65809368899726
2023-06-08,UVXY,BUY,SPY extremely overbought (RSI > 81),112.0,UVXY,1368.9759243319224,0,153325.30352517532,53.325303525175315
2023-06-09,UVXY,BUY,SPY extremely overbought (RSI > 81),112.5,UVXY,1368.9759243319224,0,154009.79148734128,54.00979148734129
2023-06-12,UVXY,BUY,"Market overbought, volatility protection mode",114.0,UVXY,1368.9759243319224,0,156063.25537383917,56.06325537383917
2023-06-13,UVXY,BUY,SPY extremely overbought (RSI > 81),113.0,UVXY,1368.9759243319224,0,154694.27944950724,54.69427944950724
2023-06-14,UVXY,BUY,SPY extremely overbought (RSI > 81),108.5,UVXY,1368.9759243319224,0,148533.8877900136,48.533887790013594
2023-06-15,UVXY,BUY,SPY extremely overbought (RSI > 81),112.5,UVXY,1368.9759243319224,0,154009.79148734128,54.00979148734129
2023-06-16,UVXY,BUY,SPY extremely overbought (RSI > 81),106.0,UVXY,1368.9759243319224,0,145111.44797918378,45.11144797918378
2023-06-19,UVXY,BUY,SPY extremely overbought (RSI > 81),106.0,UVXY,1368.9759243319224,0,145111.44797918378,45.11144797918378
2023-06-20,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",67.41927337646484,BWXT,2168.3355843933596,0,146187.60953613257,46.18760953613258
2023-06-21,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), EXC (33.3%)",67.36046600341797,BWXT,2168.3355843933596,0,146060.09541653033,46.06009541653033
2023-06-22,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",67.24287414550781,BWXT,2168.3355843933596,0,145805.1168065888,45.8051168065888
2023-06-23,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",66.24333953857422,BWXT,2168.3355843933596,0,143637.79035054208,43.63779035054208
2023-06-26,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",67.47806549072266,BWXT,2168.3355843933596,0,146315.0905695595,46.315090569559516
2023-06-27,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",68.43839263916016,BWXT,2168.3355843933596,0,148397.40209817555,48.39740209817555
2023-06-28,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",68.81077575683594,BWXT,2168.3355843933596,0,149204.85366325927,49.20485366325927
2023-06-29,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), OKLO (33.3%), NLR (33.3%)",69.94747161865234,BWXT,2168.3355843933596,0,151669.59174906847,51.669591749068466
2023-06-30,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",70.13367462158203,BWXT,2168.3355843933596,0,152073.3423462418,52.073342346241816
2023-07-03,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",69.94747161865234,BWXT,2168.3355843933596,0,151669.59174906847,51.669591749068466
2023-07-04,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",69.94747161865234,BWXT,2168.3355843933596,0,151669.59174906847,51.669591749068466
2023-07-05,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",69.43791198730469,BWXT,2168.3355843933596,0,150564.69546804696,50.56469546804696
2023-07-06,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",69.47711944580078,BWXT,2168.3355843933596,0,150649.71039547768,50.64971039547769
2023-07-07,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",69.51631927490234,BWXT,2168.3355843933596,0,150734.70877982074,50.734708779820735
2023-07-10,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), OKLO (33.3%)",69.81028747558594,BWXT,2168.3355843933596,0,151372.13049004306,51.372130490043055
2023-07-11,UVXY,BUY,XLF extremely overbought,95.80000305175781,UVXY,1577.3691391831865,0,151111.96834749787,51.11196834749787
2023-07-12,UVXY,BUY,"XLF overbought, protective positioning",87.5999984741211,UVXY,1577.3691391831865,0,138177.53418557285,38.177534185572846
2023-07-13,UVXY,BUY,XLF extremely overbought,88.3499984741211,UVXY,1577.3691391831865,0,139360.56103996022,39.36056103996022
2023-07-14,UVXY,BUY,TQQQ extremely overbought,86.75,UVXY,1577.3691391831865,0,136836.77282414143,36.83677282414143
2023-07-17,UVXY,BUY,"TQQQ overbought, protective positioning",86.3499984741211,UVXY,1577.3691391831865,0,136205.82276159385,36.20582276159385
2023-07-18,UVXY,BUY,TQQQ extremely overbought,84.6500015258789,UVXY,1577.3691391831865,0,133524.30003873102,33.52430003873101
2023-07-19,UVXY,BUY,TQQQ extremely overbought,87.1500015258789,UVXY,1577.3691391831865,0,137467.722886689,37.46772288668901
2023-07-20,UVXY,BUY,VTV extremely overbought (RSI > 81),87.1500015258789,UVXY,1577.3691391831865,0,137467.722886689,37.46772288668901
2023-07-21,UVXY,BUY,SPY extremely overbought (RSI > 81),85.4000015258789,UVXY,1577.3691391831865,0,134707.3268931184,34.70732689311841
2023-07-24,UVXY,BUY,SPY extremely overbought (RSI > 81),83.19999694824219,UVXY,1577.3691391831865,0,131237.1075662925,31.237107566292515
2023-07-25,UVXY,BUY,SPY extremely overbought (RSI > 81),83.0999984741211,UVXY,1577.3691391831865,0,131079.3730592485,31.079373059248493
2023-07-26,UVXY,BUY,VTV extremely overbought (RSI > 81),79.8499984741211,UVXY,1577.3691391831865,0,125952.92335690315,25.952923356903153
2023-07-27,BWXT,BUY,"Bull market - Nuclear portfolio: BWXT (33.3%), NLR (33.3%), LEU (33.3%)",66.99789428710938,BWXT,2014.824817605713,0,134989.02013699198,34.98902013699198
2023-07-28,UVXY,BUY,VTV extremely overbought,80.75,UVXY,1676.4012015401142,0,135369.3970243642,35.36939702436421
2023-07-31,UVXY,BUY,VTV extremely overbought,79.5999984741211,UVXY,1676.4012015401142,0,133441.53308460786,33.441533084607855
2023-08-01,LEU,BUY,"Bull market - Nuclear portfolio: LEU (33.3%), NLR (33.3%), BWXT (33.3%)",37.060001373291016,LEU,3658.950585626381,0,135600.71372811764,35.60071372811764
