total_return,cagr,volatility,sharpe,sortino,max_drawdown,calmar,ticker_1,ticker_2,ticker_3,weight_1,weight_2,weight_3,asset_type_2,asset_type_3
92.84820969898783,2.2740033481371937,5.60791089168223,0.7410595254174588,16.123182895597658,0.4201059274039912,5.41292850160245,LQQ3.L,3LRI.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
1553.25374253817,3.303060011601148,72.74435199390096,0.46119354723921835,109.25544212753988,0.6154992193540744,5.366473112780696,LQQ3.L,3LPE.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
286.3094389264969,3.385036741254095,10.040207245524979,0.6968407246535315,21.380847427757086,0.6314794701127796,5.360485813813617,LQQ3.L,3GMP.L,3SGF.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
1341.796579495849,3.179892872924107,72.72228202531147,0.45603433771711044,103.24036052681268,0.59534461156536,5.341264221008242,LQQ3.L,3LUE.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
2840.331578825495,3.844687474591236,10.217219952310318,0.7109976528958751,16.203037438841392,0.7222462476638712,5.323236343597494,LQQ3.L,3LAZ.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
759.4415191026707,4.339290541191519,94.26017257661356,0.5084077306770414,109.40290252590849,0.8176630431348427,5.30694223937906,LQQ3.L,3LLL.L,3LNF.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
1348.638266092592,3.18411345298425,72.72264113644461,0.4561346203517876,100.46301015623298,0.6004965827730963,5.302467231836688,LQQ3.L,3LUB.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
2766.4083978128033,3.8194120933397535,10.219824984307984,0.7116850279578228,15.708063578177219,0.7260378423630937,5.260623992970403,LQQ3.L,3LRI.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
5498.271212078111,4.522945827595591,10.232744286953391,0.7347121249410454,13.545102585310875,0.8602115536196385,5.257945918726303,LQQ3.L,3LUP.L,3LVE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
292.12157534275775,3.408030625623047,5.675785501622546,0.818118412066416,15.786510254691207,0.6502583926823673,5.241040583212853,LQQ3.L,3FTG.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
1317.9590488871568,3.1650517550780934,68.78636933480496,0.45669904114723464,99.59259105435333,0.6039228780057763,5.2408210888275395,LQQ3.L,3LUE.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
5374.029553790087,4.497959745995396,10.232594326507114,0.7343230076296597,13.518717980626679,0.8593320997956465,5.234250817658311,LQQ3.L,3LUP.L,3LVP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
93.87747971310242,2.283342417999594,6.0776771718033284,0.7353864329460278,17.330052405645482,0.43623193991538944,5.234239424198204,LQQ3.L,3LRI.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
5394.829835758932,4.502174907368902,10.233611262620624,0.7347081277865908,13.443655484266584,0.8609454919596109,5.2293379190840925,LQQ3.L,3LNV.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
1339.4277498306774,3.178427544773495,68.78641481320892,0.4568071412006873,98.0122877135043,0.6090244588686722,5.218883245966447,LQQ3.L,3LUB.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
1475.1616766740033,3.259234580430297,68.82501335661775,0.4620418563731806,106.21481232674553,0.6254319389865669,5.21117387402932,LQQ3.L,3LPE.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
5757.128775246044,4.573584268138493,10.23838529911476,0.7364062764006624,14.074165654237795,0.8890134527801651,5.144561371749509,LQQ3.L,3LTE.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
248.25481696327589,3.2253165515269657,5.629686568849133,0.7998447891504175,15.626000351852118,0.6282474745847072,5.133831303753364,LQQ3.L,3FNE.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
5672.557239647881,4.557244501049044,10.244321858317116,0.7396060163908692,13.737796274284516,0.8894784689614011,5.123501759823717,LQQ3.L,3LTS.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
252.60561410531432,3.244453660276352,6.092196415754476,0.7906050117138416,16.62066903609046,0.6356706101101366,5.1039856313542895,LQQ3.L,3FNE.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
4119.77165696883,4.21558263079446,10.221898735516822,0.7233647015908142,14.882198743913767,0.8259484249678435,5.103929620010577,LQQ3.L,3LGE.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
4162.984869124189,4.2263899991438265,10.222176488151478,0.7239555991651804,14.904542057585877,0.8284160189849242,5.101772421448962,LQQ3.L,3LAL.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
3456.0653487557493,4.0369628757042335,10.22413130498506,0.7183225908944009,15.151205025286416,0.7945967531015307,5.080517709073001,LQQ3.L,3LAE.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
3482.736239701527,4.044649873890994,10.22569727218328,0.7195425993162001,14.626564225168522,0.7969700739472604,5.075033562877104,LQQ3.L,3LAP.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
3590.0204436251083,4.075102374263728,10.221810477776561,0.7188708249335646,15.331928066009883,0.8051056170449113,5.061574889045154,LQQ3.L,3LME.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
4865.931655768095,4.390689883192455,10.392916444197258,0.7559265854903356,14.491959481419027,0.8702442653701865,5.0453534230699395,LQQ3.L,3LUE.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
276.91263441892926,2.0571385511322386,72.70239718840872,0.4479797507440389,125.09873545749689,0.4138874385192701,4.970285057434669,LQQ3.L,3LAZ.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
67.51202172030064,2.015726467228356,5.61008369836743,0.7203555418727439,22.67657084492493,0.4124000499786102,4.887793945061125,LQQ3.L,3S1E.L,3SAP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
2868.6226638763983,3.854221230482074,10.224565173812852,0.7151884888856874,14.594312011173967,0.7929707970669465,4.8604831914846445,LQQ3.L,3LUP.L,3LWP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
2973.3816235395966,3.8888804996529682,10.222273395388493,0.7156912589613085,14.769012523494174,0.8042321167147766,4.835520018199139,LQQ3.L,3LMP.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
70.72439209367326,2.0520289985632605,6.066443923722429,0.7178670880737703,24.568561630954818,0.42629921687305244,4.8135884781001925,LQQ3.L,3SAP.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
1853.6917336735885,3.4567523364135964,10.218419451442783,0.697176428636186,19.197436302342847,0.7182273408812496,4.812894385463292,LQQ3.L,3LUP.L,3SMP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
201.42448729037736,3.001817631632057,5.61979826067485,0.7856975069883853,15.36054348201886,0.6282539200197118,4.77803247377728,LQQ3.L,3GME.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
204.51370835864634,3.0176768790722255,6.083943002992063,0.777309556131715,16.391482996113456,0.6362720933079227,4.742745927113648,LQQ3.L,3GME.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
48.20980485149415,1.7660637850111933,22.410993227567076,0.5130999182888062,80.30432286903792,0.37291622885234676,4.735819061686512,LQQ3.L,3S3E.L,3SAE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
262.9554297170544,2.0260167304175214,68.7839576198665,0.4480697830706239,123.22500195448825,0.42886585699361834,4.724126897440729,LQQ3.L,3LAZ.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
2086.9582278338307,3.5573927048483522,10.21857433955122,0.7054925512379459,16.218389810526762,0.7561489966463856,4.704618693704322,LQQ3.L,3LDO.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
291.5747953194538,2.088511150330468,72.7101203664548,0.4482415715171157,118.35123445172007,0.44700695090417397,4.672211799181144,LQQ3.L,3LBP.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
2285.7397156977686,3.640376746493505,10.219849203350956,0.7065234221575469,16.33785763017151,0.780134293153869,4.666346266841392,LQQ3.L,3LVO.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
188.84223587875962,2.935312909023397,5.629957213290067,0.7831973566789329,15.199020807067523,0.6313043240738453,4.649600512921635,LQQ3.L,3GFM.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
180.80551283528953,2.891110377038376,10.091907015277211,0.6835468948435879,20.544282444531316,0.6233894476709202,4.637727487752661,LQQ3.L,3GMP.L,3S2E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
167.56813704802357,1.7681941762949118,18.23704835107964,0.4642201111277943,34.583794817987744,0.38288951401297117,4.618027163405187,LQQ3.L,3LBA.L,3SAL.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
268.6799293812573,2.038937112511908,72.7185602764702,0.4479849549621341,123.80890464612607,0.4426492489067921,4.606213875992013,LQQ3.L,3LRI.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
282.2838204528065,2.0687819100863627,68.78378569263252,0.4483979691754162,115.42601098285623,0.4494627863431551,4.602787979218578,LQQ3.L,3LBP.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
227.4369725368443,3.130170802302244,5.613306068503065,0.7930188150165997,12.581921912008433,0.6864349893720018,4.560039698975632,LQQ3.L,3LVE.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
141.36927234747372,2.6504205479452003,6.070119650243467,0.755135037343638,16.01961970605802,0.5813551041055076,4.559038923418805,LQQ3.L,3LAE.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
3718.786406583689,4.117278295427655,83.62301027698395,0.461085526410032,74.07900797625672,0.9033345898593984,4.557866311826384,LQQ3.L,3LFE.L,3LNF.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
224.81971993045894,3.1177609369322967,5.607314581900883,0.792527322897273,12.599799015337796,0.6844113061870376,4.5553907551612935,LQQ3.L,3S1E.L,3LVP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
233.3863343630113,3.1579941296039973,6.0721802466376,0.7847433187453436,13.389846514290285,0.6936884349953022,4.5524676069096985,LQQ3.L,3LVE.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
3140.403605434844,3.942167564447982,10.225320645360913,0.7205039084308426,13.709249078259871,0.8716281486008246,4.522763027761461,LQQ3.L,3LFP.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
226.7805789428858,3.1270683814120837,6.072197181999847,0.7835047880751427,13.373406419371234,0.6917153106723972,4.520744782087225,LQQ3.L,3LVP.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
3256.282501586253,3.9778181794459186,10.237950208952629,0.7249957097955185,13.508466019333655,0.8886418998241759,4.476289245682607,LQQ3.L,3LTP.L,3LUP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
216.51348168418235,3.0776589471633224,5.622129790242718,0.7911016838807703,12.397655793698352,0.6886468293356663,4.469139791338795,LQQ3.L,3LNV.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
154.25808710125511,1.7233469160265638,72.70784870603374,0.4459849073548829,167.00970038718083,0.38603082362931546,4.46427282625856,LQQ3.L,3SFE.L,3SMP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
155.93359873240482,2.744458584514206,5.612494473239694,0.7693960419503441,15.133387992631803,0.6160093399307612,4.455222358840664,LQQ3.L,3LGE.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
2978.2553881730373,3.8965899210481574,83.63171936129037,0.46212318864121227,77.84738093501036,0.8789280151598321,4.433343634335705,LQQ3.L,3LNF.L,3LPE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
159.15122976146023,2.7643570385961533,6.07493590315456,0.7624568652271878,16.160780599650224,0.6244304341448015,4.4270056157370385,LQQ3.L,3LGE.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
123.52786104940995,2.5249883348387265,5.65123859914627,0.7556068288136892,14.954158317789256,0.5716273402884945,4.417193085208959,LQQ3.L,3LAE.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
217.1318141607493,3.0806828262602473,6.092945019654253,0.7814483604718233,13.22088722214383,0.6985730872267979,4.4099649450996905,LQQ3.L,3LNV.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
83.49073400883228,2.18542015973269,5.6137651025980055,0.7350163813480489,16.596684733653746,0.49652799287121235,4.401403729717885,LQQ3.L,3LDO.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
120.13446619131322,2.4996476337223275,5.600249482394392,0.7548636399976654,14.838279610376247,0.5683930261903949,4.397745078745951,LQQ3.L,3LWP.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
369.01482380867947,2.2359437273780243,72.70826823174477,0.44906099402299626,109.41083012513775,0.5118857916160825,4.3680519443973855,LQQ3.L,3LAE.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
191.21175225553685,1.8412966769989216,87.00777414813106,0.44596226869883693,210.8952491713352,0.422019320244175,4.363062515558697,LQQ3.L,3SAL.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
377.6723850554449,2.250840154016921,72.70871708143558,0.4492508237020055,104.35170181430907,0.5165763617102683,4.357226386753151,LQQ3.L,3LAP.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
85.8978883883731,2.2088740240296647,6.075805877426183,0.730743370182667,17.843051415599486,0.5075619186847249,4.351930164015555,LQQ3.L,3LDO.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
203.51890830025138,1.8765309889069726,87.4154168796402,0.4460353672565091,232.34609697243852,0.43255783064945325,4.338219900191152,LQQ3.L,3SAP.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
2681.334656377515,3.78964537149614,83.5645962202942,0.4575478510492446,76.01827926843313,0.8760292374513878,4.325934808433186,LQQ3.L,3LNF.L,3LUE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
120.18401771857988,2.5000214181821625,6.070099046183793,0.7481048046533466,15.782963733024312,0.5781914720548175,4.323864219749576,LQQ3.L,3LWP.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
2666.8485274351233,3.7904071902083256,83.59752779198818,0.4577915926662155,75.00827599027662,0.8772823712385944,4.3206239113830875,LQQ3.L,3LNF.L,3LUB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
117.24397648387982,2.4776454264685195,5.61615638929532,0.7539596135583255,14.537211091091727,0.5758078793391163,4.3029029566463,LQQ3.L,3LAP.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
131.44346389327885,2.582175282555106,6.075717419414083,0.7519925174970747,16.077178115761086,0.605009102488545,4.267994104442414,LQQ3.L,3LME.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
119.93611321585425,2.498150255808697,6.079655877307548,0.7480687632219868,15.59331688840344,0.5855294279875175,4.266481130410329,LQQ3.L,3LAP.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
457.9988794662224,2.3774327145571195,72.71011134468296,0.4497666806859952,112.13219220274254,0.5617416620485275,4.232252786605204,LQQ3.L,3LGE.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
101.55031434460226,2.223153328977462,20.570958082200427,0.517376028110455,41.203183870581704,0.5265090476070567,4.2224408850741,LQQ3.L,3LLL.L,3SAL.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
351.9187973501675,2.2056878783382246,68.78295148912055,0.4492575229087218,105.16828340455852,0.5243688376942178,4.206367197633618,LQQ3.L,3LAE.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
458.91097332786757,2.378764419444159,72.71045093755426,0.44984605959730045,109.73410747838707,0.565958186194432,4.203074498204973,LQQ3.L,3LAL.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
313.8819892020315,2.1339069099868437,72.70818456064167,0.4486234294519141,108.18586187975002,0.5084205042127076,4.19712991963456,LQQ3.L,3LWP.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
204.91018171824024,1.880406298182482,72.70774866766216,0.4471983001594912,127.64092275606188,0.44852351853362643,4.19243633941462,LQQ3.L,3LDO.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
383.60196661742,2.260886006998678,72.71092351168996,0.4491127561120315,112.09648979043277,0.5403158087171486,4.184378784634516,LQQ3.L,3LME.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
708.737647252523,2.682777304373501,72.70539705787743,0.45148124562822,89.83672209875992,0.6438481965283742,4.166785460981362,LQQ3.L,3LVE.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
691.6308887954931,2.6649773118343116,72.7052806768559,0.4514149486694397,89.65275453701352,0.6421025641856068,4.150391947452137,LQQ3.L,3LVP.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
115.13339012328377,2.4613274308555106,5.655547660826438,0.752402550738595,15.010028821184013,0.5961863245237703,4.128453353608208,LQQ3.L,3LME.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
268.00734488616735,2.03743052864297,68.77836399777924,0.44821700251370106,120.61081783084506,0.49356355519234274,4.128000350125079,LQQ3.L,3LRI.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
193.74414076976385,2.961598843003985,7.073089434069959,0.7493851349558062,16.00982868008,0.7186976692231538,4.120785373083512,LQQ3.L,3LFE.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
683.4232652028688,2.6563117281006776,72.70565592461588,0.451478997807084,86.92131993305942,0.6448630655686828,4.119187266149545,LQQ3.L,3LNV.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
127.64910179613176,2.4090688678906065,21.020351667961595,0.5193741988777817,45.20816488899345,0.585069951515659,4.117574080927876,LQQ3.L,3LLL.L,3SAP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
123.56920240554285,1.606813269432756,12.651910474699058,0.4733790529259228,24.02624853007723,0.3903374164688789,4.11647257382733,LQQ3.L,3LBA.L,3SME.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
150.26367094909293,1.70928757315232,68.78165190869011,0.44601159635383153,173.0099089019929,0.4159178889962784,4.109675535421884,LQQ3.L,3SFB.L,3SMP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
111.96895886492979,2.436446076408208,5.602834379253181,0.7516674788906803,14.902395501421555,0.5931959333236876,4.107320936535684,LQQ3.L,3LMP.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
436.99184390293186,2.3461580044546944,68.78727329818538,0.44998725994185956,109.30884649729072,0.5732035561599865,4.093062541642466,LQQ3.L,3LGE.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
182.43561618370913,2.90019112010413,18.790281284461678,0.5462003256059252,34.890383008644996,0.708799222407103,4.091696249686894,LQQ3.L,3FTG.L,3SAE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
145.21853320447306,2.6759407982914096,6.650543149028304,0.7453692221420767,16.79899910421147,0.6574193387467022,4.070371284472399,LQQ3.L,3FTG.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
367.3535305049955,2.2330533814816906,68.78464136768883,0.44931853742017636,108.41305121590298,0.5517197777396766,4.0474412402437645,LQQ3.L,3LME.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
300.7920354296838,2.107593746544998,68.78299624691076,0.44879414956744235,105.06791069753228,0.5207844082559904,4.04696014921594,LQQ3.L,3LWP.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
670.2847031412443,2.6422651075062586,68.78451631363762,0.4517867696329015,86.08853955451167,0.6536111770625116,4.042564142463481,LQQ3.L,3LVE.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
111.34206461538315,2.431455965369369,6.0756267234058114,0.7447978867857684,15.880840105976716,0.6020840800629476,4.03839936295137,LQQ3.L,3LMP.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
654.3541491098218,2.624934880515187,68.78452333634857,0.4517158836926331,86.06470323843254,0.6519170185417509,4.026486202779009,LQQ3.L,3LVP.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
311.535863927404,2.1292560967080054,68.86108646793298,0.44895112498787904,102.6141349893421,0.5290751036832696,4.024487415651829,LQQ3.L,3LAP.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
76.69359212266137,2.116412915658529,5.607208806713137,0.7308256482629476,17.138914392730534,0.5266622681616827,4.0185390972584365,LQQ3.L,3LVO.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
325.773032464161,2.1570607215177673,72.71086322020017,0.44867016175555835,111.03679035120904,0.5368795996429525,4.017773673934162,LQQ3.L,3LMP.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
656.925817604558,2.6277551865442934,68.7844132946834,0.45178676944053187,84.03047043870951,0.6546882745989652,4.0137501899723915,LQQ3.L,3LNV.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
1180.90423696669,3.070781063931979,83.5622249103902,0.45189935410184934,89.24010296748416,0.7669191881326223,4.004047768590911,LQQ3.L,3LBA.L,3LNF.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
127.87946863183942,2.5567485437040567,6.328624168689864,0.7462938284481093,16.256631339588967,0.639370131986189,3.998855147896219,LQQ3.L,3GFM.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
77.80969252297588,2.1280422390067875,6.074953913895197,0.7261845317077852,18.407141157174298,0.5359087926949894,3.9709037582780535,LQQ3.L,3LVO.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
163.46262193796233,1.7546732023742106,16.371403800760074,0.46757370289988254,30.431183820196903,0.4431051045648815,3.9599480671685274,LQQ3.L,3LBA.L,3SAE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
111.81355531179179,2.4352109670649127,5.619618214221487,0.7523095671450685,14.66435082624428,0.6193323708492463,3.9319936784923444,LQQ3.L,3LAL.L,3S1E.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
56.04645844774954,1.874890961889378,6.0633520059801205,0.7094075354432803,20.79241795935015,0.47972589302852287,3.9082546702933616,LQQ3.L,3SFB.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
218.62663585328588,1.917530889375786,72.71522118332894,0.44733359015952545,128.48866299400888,0.49068583991673353,3.9078586202959915,LQQ3.L,3LVO.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
179.71273528319423,1.8044224746225157,18.637275647056615,0.46408678232775163,36.933968582939244,0.4617812899738795,3.907526168339523,LQQ3.L,3LBA.L,3SAP.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
113.65339896365985,2.449753711605624,6.086090544850491,0.7461831309921121,15.722893276377746,0.6277784272334107,3.9022585124525078,LQQ3.L,3LAL.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
337.37050401418895,2.1790013246283495,72.7152299459847,0.4487417735904858,112.23774452104519,0.5591617525583498,3.8969069587801712,LQQ3.L,3LGL.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
145.84233219648854,2.6800296433606685,14.529981916622635,0.5566250726385716,27.29854603094235,0.6885409352310058,3.8923316047455003,LQQ3.L,3FTG.L,3SME.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
313.57265298305606,2.133295293771215,68.78468535409081,0.4488499991237142,108.40517362417543,0.5483719292878556,3.8902343096621,LQQ3.L,3LMP.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
100.0537668933041,2.211199100242737,18.462266092895984,0.5205430161147033,36.78706145058344,0.5696556093695823,3.881641932201445,LQQ3.L,3LLL.L,3SAE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
52.85612471185613,1.8320085136353188,5.612107392461744,0.7105605385326896,19.191202730085806,0.47218907721732434,3.879819762946654,LQQ3.L,3S1E.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
278.98478519063764,3.3555643243091176,9.469567614580933,0.6631567355732612,12.434800210622143,0.8757465868044914,3.8316613217451687,LQQ3.L,3GMP.L,3LFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
174.86033799189536,2.8574731662524444,6.087019385341351,0.7758146472751993,13.688329132417264,0.7544382718691295,3.7875506490054143,LQQ3.L,3LTE.L,3SFG.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
77.56326881637469,2.0132309710611986,14.274804484938082,0.5256092129239384,28.47278788960023,0.5335069556228926,3.7735796128668344,LQQ3.L,3LLL.L,3SME.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
329.2958566558524,2.1637904655648987,68.94270704184582,0.4490586803550594,107.65677597457746,0.5774429790746074,3.7471933056187186,LQQ3.L,3LAL.L,3SFB.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
78.13966294477238,2.8069473086179526,9.435966421740384,0.6297479007331411,13.578863624606209,0.7564474516650419,3.7106970252057647,LQQ3.L,3FNP.L,3LLL.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
126.35316759160956,2.5457003345911686,18.762322432349958,0.5348620701598218,35.12903927443654,0.6876949409788187,3.7017872066468747,LQQ3.L,3GME.L,3SAE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
226.75238641370106,3.1269349825584936,9.589714382908948,0.6711351001818493,13.1714150183067,0.8481126044587721,3.686933746909663,LQQ3.L,3GMP.L,3LPE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
659.829272300361,2.630928758755788,72.72507767649631,0.45216082497642635,87.54018333162679,0.7150650742701096,3.6792857789079734,LQQ3.L,3LTS.L,3SFE.L,0.66,0.16999999999999998,0.16999999999999998,ETNs,ETNs
